,Unnamed: 0,geo_value,date,direction,issue,lag,full_time_work_prop,stderr,sample_size,fips,aggregate_level,state
31167,46,tx,2020-07-13,,2020-08-24,42,0.042425057358562994,0.00024131416089885,15760,48,state,TX
31168,47,ut,2020-07-13,,2020-08-24,42,0.051364061263983,0.0008489995734548,1685,49,state,UT
31169,48,va,2020-07-13,,2020-08-24,42,0.044861819859760003,0.00046691288040302,5291,51,state,VA
31170,49,vi,2020-07-13,,2020-08-24,42,0.077511517920337,0.0055503336445189,87,78,state,VI
31171,50,vt,2020-07-13,,2020-08-24,42,0.050893786109659,0.0017579675305909,520,50,state,VT
31172,51,wa,2020-07-13,,2020-08-24,42,0.041763335049749,0.00044795368758135,4764,53,state,WA
31173,52,wi,2020-07-13,,2020-08-24,42,0.045744136629841996,0.00044334005150837,4472,55,state,WI
31174,53,wv,2020-07-13,,2020-08-24,42,0.04589448682550901,0.0007754905086129099,1588,54,state,WV
31175,54,wy,2020-07-13,,2020-08-24,42,0.044641661216024996,0.0014268028245722,410,56,state,WY
31176,0,ak,2020-07-14,,2020-08-24,41,0.07766702361984901,0.0024219301770825,522,02,state,AK
31177,1,al,2020-07-14,,2020-08-24,41,0.074684798811203,0.00061020294149377,3433,01,state,AL
31178,2,ar,2020-07-14,,2020-08-24,41,0.052067664061198005,0.00067046998766844,2141,05,state,AR
31179,3,as,2020-07-14,,2020-08-24,41,0.16666666666667002,,1,60,state,AS
31180,4,az,2020-07-14,,2020-08-24,41,0.05403363129679099,0.00064408044163657,4153,04,state,AZ
31181,5,ca,2020-07-14,,2020-08-24,41,0.045674037413007004,0.00019774356302347,23121,06,state,CA
31182,6,co,2020-07-14,,2020-08-24,41,0.04969391218129,0.00049236443602632,3515,08,state,CO
31183,7,ct,2020-07-14,,2020-08-24,41,0.044724047039503,0.0005365950630937799,2576,09,state,CT
31184,8,dc,2020-07-14,,2020-08-24,41,0.041972387914856996,0.0012365940816132,449,11,state,DC
31185,9,de,2020-07-14,,2020-08-24,41,0.04552236385567401,0.0011947115279663,570,10,state,DE
31186,10,fl,2020-07-14,,2020-08-24,41,0.045721081810435,0.00024217425054045,11357,12,state,FL
31187,11,ga,2020-07-14,,2020-08-24,41,0.04585908215448901,0.00033829452864208,5517,13,state,GA
31188,12,gu,2020-07-14,,2020-08-24,41,0.051352892550516,0.0024070644621786,173,66,state,GU
31189,13,hi,2020-07-14,,2020-08-24,41,0.030433036403728998,0.00084561137018865,831,15,state,HI
31190,14,ia,2020-07-14,,2020-08-24,41,0.042601118607901,0.00056285737818216,2625,19,state,IA
31191,15,id,2020-07-14,,2020-08-24,41,0.052578934357626,0.0010614501227949999,960,16,state,ID
31192,16,il,2020-07-14,,2020-08-24,41,0.04526530740713901,0.00030879794400256,9668,17,state,IL
31193,17,in,2020-07-14,,2020-08-24,41,0.04413786894727,0.00043709825697766,4803,18,state,IN
31194,18,ks,2020-07-14,,2020-08-24,41,0.042411347099143994,0.00058364361542686,2343,20,state,KS
31195,19,ky,2020-07-14,,2020-08-24,41,0.042786116081790004,0.00051130114750285,3274,21,state,KY
31196,20,la,2020-07-14,,2020-08-24,41,0.04905927462035401,0.0005328853876330299,3438,22,state,LA
31197,21,ma,2020-07-14,,2020-08-24,41,0.04322641368614499,0.00044426674781844006,4952,25,state,MA
31198,22,md,2020-07-14,,2020-08-24,41,0.040656940778302,0.00046384777667038,3904,24,state,MD
31199,23,me,2020-07-14,,2020-08-24,41,0.04549158311423,0.0009633090611086301,1075,23,state,ME
31200,24,mi,2020-07-14,,2020-08-24,41,0.04616520044531901,0.00036442726458508,8095,26,state,MI
31201,25,mn,2020-07-14,,2020-08-24,41,0.042153679531528994,0.00043634751071666,4104,27,state,MN
31202,26,mo,2020-07-14,,2020-08-24,41,0.04968170848348599,0.00045708857908014004,4499,29,state,MO
31203,27,mp,2020-07-14,,2020-08-24,41,0.12606272812155,0.014608276073853997,10,69,state,MP
31204,28,ms,2020-07-14,,2020-08-24,41,0.051544973511202,0.00065500864789659,2154,28,state,MS
31205,29,mt,2020-07-14,,2020-08-24,41,0.054976611902366,0.0012290553330456,839,30,state,MT
31206,30,nc,2020-07-14,,2020-08-24,41,0.046843205462167005,0.00036932631840535,6112,37,state,NC
31207,31,nd,2020-07-14,,2020-08-24,41,0.04688076141303799,0.0012354888310365,572,38,state,ND
31208,32,ne,2020-07-14,,2020-08-24,41,0.047310759702586004,0.00074120877784077,1630,31,state,NE
31209,33,nh,2020-07-14,,2020-08-24,41,0.045568819975168,0.00096251393465644,921,33,state,NH
31210,34,nj,2020-07-14,,2020-08-24,41,0.042779021839427,0.00037343233543996003,6287,34,state,NJ
31211,35,nm,2020-07-14,,2020-08-24,41,0.044290925917439,0.0008024619777075201,1441,35,state,NM
31212,36,nv,2020-07-14,,2020-08-24,41,0.042597110347417,0.00070384146674827,1820,32,state,NV
31213,37,ny,2020-07-14,,2020-08-24,41,0.044795916589177,0.00026109536920465,15137,36,state,NY
31214,38,oh,2020-07-14,,2020-08-24,41,0.049342025824753,0.00033266139290373997,9204,39,state,OH
31215,39,ok,2020-07-14,,2020-08-24,41,0.050827453966071995,0.0005500252150149401,2958,40,state,OK
31216,40,or,2020-07-14,,2020-08-24,41,0.04885186713208999,0.0006534476227886,2623,41,state,OR
31217,41,pa,2020-07-14,,2020-08-24,41,0.05107454866995201,0.0003605594974815,9699,42,state,PA
31218,42,pr,2020-07-14,,2020-08-24,41,0.04801303977340599,0.0007071430873541,2512,72,state,PR
31219,43,ri,2020-07-14,,2020-08-24,41,0.048665506879922,0.0011745293872644,808,44,state,RI
31220,44,sc,2020-07-14,,2020-08-24,41,0.050324231443370004,0.00055873272786255,3040,45,state,SC
31221,45,sd,2020-07-14,,2020-08-24,41,0.047844766830231,0.0011914300753687,652,46,state,SD
31222,46,tn,2020-07-14,,2020-08-24,41,0.047995040040702,0.00045795107536225,4106,47,state,TN
31223,47,tx,2020-07-14,,2020-08-24,41,0.040437454359361,0.00020812160255145,15756,48,state,TX
31224,48,ut,2020-07-14,,2020-08-24,41,0.049301161233694005,0.0007342066002143599,1682,49,state,UT
31225,49,va,2020-07-14,,2020-08-24,41,0.044792585107726,0.00042068595164681004,5288,51,state,VA
31226,50,vi,2020-07-14,,2020-08-24,41,0.078240126116246,0.0052018285157615,87,78,state,VI
31227,51,vt,2020-07-14,,2020-08-24,41,0.047888207588158,0.0014561121598769,520,50,state,VT
31228,52,wa,2020-07-14,,2020-08-24,41,0.043267276543494,0.00042399868340019,4765,53,state,WA
31229,53,wi,2020-07-14,,2020-08-24,41,0.045970310733924005,0.00044895130017149005,4472,55,state,WI
31230,54,wv,2020-07-14,,2020-08-24,41,0.050275064893952004,0.00084152597651384,1589,54,state,WV
31231,55,wy,2020-07-14,,2020-08-24,41,0.047204044871437,0.0015598493360787,410,56,state,WY
31232,0,ak,2020-07-15,,2020-08-24,40,0.04499743005167,0.0013462635573526,522,02,state,AK
31233,1,al,2020-07-15,,2020-08-24,40,0.049119108624682994,0.00046046213548529006,3433,01,state,AL
31234,2,ar,2020-07-15,,2020-08-24,40,0.045594234427723,0.00053823010738546,2140,05,state,AR
31235,3,az,2020-07-15,,2020-08-24,40,0.039511434532504996,0.00036977817883745,4153,04,state,AZ
31236,4,ca,2020-07-15,,2020-08-24,40,0.04715060415309,0.00022292559415512003,23123,06,state,CA
31237,5,co,2020-07-15,,2020-08-24,40,0.050681283365216,0.0005645179635391,3515,08,state,CO
31238,6,ct,2020-07-15,,2020-08-24,40,0.046544188732450996,0.00064509183126096,2578,09,state,CT
31239,7,dc,2020-07-15,,2020-08-24,40,0.0436034605932,0.0014695131066455,449,11,state,DC
31240,8,de,2020-07-15,,2020-08-24,40,0.047511158296303,0.0014699143677954,570,10,state,DE
31241,9,fl,2020-07-15,,2020-08-24,40,0.044588453204632,0.00025829389164015,11359,12,state,FL
31242,10,ga,2020-07-15,,2020-08-24,40,0.044782551363860994,0.00034586211395587,5519,13,state,GA
31243,11,gu,2020-07-15,,2020-08-24,40,0.06026092777394,0.0038428544996154,174,66,state,GU
31244,12,hi,2020-07-15,,2020-08-24,40,0.029041227737141004,0.00074639998738249,832,15,state,HI
31245,13,ia,2020-07-15,,2020-08-24,40,0.043915717732083,0.00053475292536499,2625,19,state,IA
31246,14,id,2020-07-15,,2020-08-24,40,0.052103215391109,0.00096948397120615,960,16,state,ID
31247,15,il,2020-07-15,,2020-08-24,40,0.04442393933376099,0.00028902597510075,9668,17,state,IL
31248,16,in,2020-07-15,,2020-08-24,40,0.044291599177624,0.00040555397434588,4804,18,state,IN
31249,17,ks,2020-07-15,,2020-08-24,40,0.043560470860456,0.0005594021926785901,2343,20,state,KS
31250,18,ky,2020-07-15,,2020-08-24,40,0.045166304195587,0.00049039469881943,3274,21,state,KY
31251,19,la,2020-07-15,,2020-08-24,40,0.05052569207677901,0.00051943095497551,3440,22,state,LA
31252,20,ma,2020-07-15,,2020-08-24,40,0.046746155868183,0.00045920307693399996,4951,25,state,MA
31253,21,md,2020-07-15,,2020-08-24,40,0.043979221519732,0.00046779455201920997,3904,24,state,MD
31254,22,me,2020-07-15,,2020-08-24,40,0.046977566548131,0.0009517113408770801,1075,23,state,ME
31255,23,mi,2020-07-15,,2020-08-24,40,0.046709781995654,0.00033870714618373,8091,26,state,MI
31256,24,mn,2020-07-15,,2020-08-24,40,0.042189335316629,0.00041137420999189,4103,27,state,MN
31257,25,mo,2020-07-15,,2020-08-24,40,0.047753079573607,0.00041144203755133,4499,29,state,MO
31258,26,mp,2020-07-15,,2020-08-24,40,0.11618506493505999,0.010837004634566,10,69,state,MP
31259,27,ms,2020-07-15,,2020-08-24,40,0.049291637685003,0.0006096361139579901,2153,28,state,MS
31260,28,mt,2020-07-15,,2020-08-24,40,0.052227833416988,0.0011406637695971,839,30,state,MT
31261,29,nc,2020-07-15,,2020-08-24,40,0.04581940212472901,0.00039784748141164,6108,37,state,NC
31262,30,nd,2020-07-15,,2020-08-24,40,0.048835847759624004,0.0015465451149689,572,38,state,ND
31263,31,ne,2020-07-15,,2020-08-24,40,0.043935767944196,0.0006475838965694599,1630,31,state,NE
31264,32,nh,2020-07-15,,2020-08-24,40,0.041706803769867996,0.00083046858853948,921,33,state,NH
31265,33,nj,2020-07-15,,2020-08-24,40,0.04014849716463101,0.00033865747953957,6289,34,state,NJ
31266,34,nm,2020-07-15,,2020-08-24,40,0.040718177298639004,0.0006924955348323901,1442,35,state,NM
31267,35,nv,2020-07-15,,2020-08-24,40,0.039843379041716004,0.0005913717373815401,1821,32,state,NV
31268,36,ny,2020-07-15,,2020-08-24,40,0.044462674236805,0.00027865723398338,15132,36,state,NY
31269,37,oh,2020-07-15,,2020-08-24,40,0.04625724833811,0.00034316702998825,9207,39,state,OH
31270,38,ok,2020-07-15,,2020-08-24,40,0.04771459500780099,0.0005683428074414,2959,40,state,OK
31271,39,or,2020-07-15,,2020-08-24,40,0.044886085463286,0.00064231135635632,2623,41,state,OR
31272,40,pa,2020-07-15,,2020-08-24,40,0.046931402888139996,0.00032457625598815,9700,42,state,PA
31273,41,pr,2020-07-15,,2020-08-24,40,0.053394917655711,0.0007764827721361099,2510,72,state,PR
31274,42,ri,2020-07-15,,2020-08-24,40,0.04759183358511,0.0011838119769794,809,44,state,RI
31275,43,sc,2020-07-15,,2020-08-24,40,0.049243327285661,0.0005222594955081299,3041,45,state,SC
31276,44,sd,2020-07-15,,2020-08-24,40,0.04956849462407,0.0011581868253582,652,46,state,SD
31277,45,tn,2020-07-15,,2020-08-24,40,0.047474236818537005,0.00043990766796965,4109,47,state,TN
31278,46,tx,2020-07-15,,2020-08-24,40,0.04259177772744101,0.00020861165181322,15758,48,state,TX
31279,47,ut,2020-07-15,,2020-08-24,40,0.054927400496184005,0.0008236746772122,1683,49,state,UT
31280,48,va,2020-07-15,,2020-08-24,40,0.047152390541741,0.00042418774760717004,5290,51,state,VA
31281,49,vi,2020-07-15,,2020-08-24,40,0.09391301980147,0.00696428569074,87,78,state,VI
31282,50,vt,2020-07-15,,2020-08-24,40,0.055326381404077994,0.0017873655291869,520,50,state,VT
31283,51,wa,2020-07-15,,2020-08-24,40,0.04630710987083401,0.00045782252313852,4763,53,state,WA
31284,52,wi,2020-07-15,,2020-08-24,40,0.04858038922943599,0.00048116101315467003,4472,55,state,WI
31285,53,wv,2020-07-15,,2020-08-24,40,0.052123371912275,0.00088763451616566,1589,54,state,WV
31286,54,wy,2020-07-15,,2020-08-24,40,0.048451154648721,0.00153649188245,410,56,state,WY
31287,0,ak,2020-07-16,,2020-08-24,39,0.068274963965032,0.0025349773652269,520,02,state,AK
31288,1,al,2020-07-16,,2020-08-24,39,0.069319290679414,0.00071403736665785,3434,01,state,AL
31289,2,ar,2020-07-16,,2020-08-24,39,0.058814805049162006,0.00087380519155523,2140,05,state,AR
31290,3,az,2020-07-16,,2020-08-24,39,0.05267086722027,0.00063568785353069,4153,04,state,AZ
31291,4,ca,2020-07-16,,2020-08-24,39,0.058016116327797004,0.00031032504578897,23125,06,state,CA
31292,5,co,2020-07-16,,2020-08-24,39,0.048945040882552006,0.0005712482804651,3516,08,state,CO
31293,6,ct,2020-07-16,,2020-08-24,39,0.044023440519327994,0.0006368546813912,2578,09,state,CT
31294,7,dc,2020-07-16,,2020-08-24,39,0.041907476326996006,0.0016125202742755,449,11,state,DC
31295,8,de,2020-07-16,,2020-08-24,39,0.042062475607129,0.0010472237904006,570,10,state,DE
31296,9,fl,2020-07-16,,2020-08-24,39,0.043635454994709,0.0002422382983592,11358,12,state,FL
31297,10,ga,2020-07-16,,2020-08-24,39,0.041874232429872,0.00031964415805844,5517,13,state,GA
31298,11,gu,2020-07-16,,2020-08-24,39,0.05414907337658901,0.0025270968896438,175,66,state,GU
31299,12,hi,2020-07-16,,2020-08-24,39,0.027548647716616,0.00073699268044873,833,15,state,HI
31300,13,ia,2020-07-16,,2020-08-24,39,0.044188025542977,0.00056595167478303,2624,19,state,IA
31301,14,id,2020-07-16,,2020-08-24,39,0.04580996250888401,0.00094739719330507,960,16,state,ID
31302,15,il,2020-07-16,,2020-08-24,39,0.039877782898921,0.00026241137068778997,9670,17,state,IL
31303,16,in,2020-07-16,,2020-08-24,39,0.041305995649659,0.00038482151376967,4804,18,state,IN
31304,17,ks,2020-07-16,,2020-08-24,39,0.043313838835875,0.00058610085289629,2342,20,state,KS
31305,18,ky,2020-07-16,,2020-08-24,39,0.044425188650145,0.0004949863417505401,3274,21,state,KY
31306,19,la,2020-07-16,,2020-08-24,39,0.051617611164421,0.00056253444855724,3439,22,state,LA
31307,20,ma,2020-07-16,,2020-08-24,39,0.045025927984360996,0.00045498883393412003,4951,25,state,MA
31308,21,md,2020-07-16,,2020-08-24,39,0.042486451072683,0.00046466791056952,3904,24,state,MD
31309,22,me,2020-07-16,,2020-08-24,39,0.048282758175515,0.0010514870125084,1077,23,state,ME
31310,23,mi,2020-07-16,,2020-08-24,39,0.043665907265781,0.00033519298964157,8091,26,state,MI
31311,24,mn,2020-07-16,,2020-08-24,39,0.03884782483686,0.00040674047238881003,4104,27,state,MN
31312,25,mo,2020-07-16,,2020-08-24,39,0.045045320200679,0.00042692742622505,4497,29,state,MO
31313,26,mp,2020-07-16,,2020-08-24,39,0.14634822248459,0.014434240199258997,11,69,state,MP
31314,27,ms,2020-07-16,,2020-08-24,39,0.047409375621221994,0.0005984266963878599,2152,28,state,MS
31315,28,mt,2020-07-16,,2020-08-24,39,0.050171752021172,0.0011655297631859,839,30,state,MT
31316,29,nc,2020-07-16,,2020-08-24,39,0.043886834077953,0.0003626036350647,6109,37,state,NC
31317,30,nd,2020-07-16,,2020-08-24,39,0.044151645021552006,0.0013501869620881,572,38,state,ND
31318,31,ne,2020-07-16,,2020-08-24,39,0.044535740178306,0.0007372233511589998,1630,31,state,NE
31319,32,nh,2020-07-16,,2020-08-24,39,0.045682184854542,0.0011514242372883,921,33,state,NH
31320,33,nj,2020-07-16,,2020-08-24,39,0.042153905021047995,0.00038929979471736,6290,34,state,NJ
31321,34,nm,2020-07-16,,2020-08-24,39,0.047510849391346,0.00099213931438021,1442,35,state,NM
31322,35,nv,2020-07-16,,2020-08-24,39,0.040860882251754,0.00065836768729723,1821,32,state,NV
31323,36,ny,2020-07-16,,2020-08-24,39,0.04604939663953,0.00029957010731647003,15139,36,state,NY
31324,37,oh,2020-07-16,,2020-08-24,39,0.042862401833907,0.00029408991841813,9208,39,state,OH
31325,38,ok,2020-07-16,,2020-08-24,39,0.042800880125199996,0.00046478488527214003,2960,40,state,OK
31326,39,or,2020-07-16,,2020-08-24,39,0.040174487767231,0.00048506796250219003,2622,41,state,OR
31327,40,pa,2020-07-16,,2020-08-24,39,0.042057323959723,0.00027075353061768997,9705,42,state,PA
31328,41,pr,2020-07-16,,2020-08-24,39,0.047043659050877,0.00066190525559711,2513,72,state,PR
31329,42,ri,2020-07-16,,2020-08-24,39,0.042058333282491,0.0009220844962499199,808,44,state,RI
31330,43,sc,2020-07-16,,2020-08-24,39,0.044844832757257,0.00044883797407891,3042,45,state,SC
31331,44,sd,2020-07-16,,2020-08-24,39,0.04553745021959299,0.0011061428897159,653,46,state,SD
31332,45,tn,2020-07-16,,2020-08-24,39,0.043290090765201,0.00038536338505047003,4107,47,state,TN
31333,46,tx,2020-07-16,,2020-08-24,39,0.038976505193864995,0.0001859958054014,15758,48,state,TX
31334,47,ut,2020-07-16,,2020-08-24,39,0.051098912165166994,0.0007322967555255799,1683,49,state,UT
31335,48,va,2020-07-16,,2020-08-24,39,0.043031442356307,0.00038773272487703996,5289,51,state,VA
31336,49,vi,2020-07-16,,2020-08-24,39,0.067825438626373,0.0041371865567112,87,78,state,VI
31337,50,vt,2020-07-16,,2020-08-24,39,0.04854139467812099,0.0013668646405439998,520,50,state,VT
31338,51,wa,2020-07-16,,2020-08-24,39,0.04248104136512999,0.00040311224677876,4762,53,state,WA
31339,52,wi,2020-07-16,,2020-08-24,39,0.045656560519007995,0.00042840827210488997,4472,55,state,WI
31340,53,wv,2020-07-16,,2020-08-24,39,0.04641919256476999,0.00074935072681295,1589,54,state,WV
31341,54,wy,2020-07-16,,2020-08-24,39,0.04652364885071,0.0013954633559355,410,56,state,WY
31342,0,ak,2020-07-17,,2020-08-24,38,0.038671647421493996,0.0011845890333633,519,02,state,AK
31343,1,al,2020-07-17,,2020-08-24,38,0.03689750061931,0.00036881984704603996,3434,01,state,AL
31344,2,ar,2020-07-17,,2020-08-24,38,0.041069900443084,0.00061795833352877,2141,05,state,AR
31345,3,as,2020-07-17,,2020-08-24,38,0.13392857142857,0.0089285714285714,2,60,state,AS
31346,4,az,2020-07-17,,2020-08-24,38,0.032345298091179,0.00037176334686142,4152,04,state,AZ
31347,5,ca,2020-07-17,,2020-08-24,38,0.04419124297309901,0.00020950588123155,23124,06,state,CA
31348,6,co,2020-07-17,,2020-08-24,38,0.040751883586324,0.00047388402013150995,3516,08,state,CO
31349,7,ct,2020-07-17,,2020-08-24,38,0.038445646842077005,0.00056256636368945,2576,09,state,CT
31350,8,dc,2020-07-17,,2020-08-24,38,0.041450898141975,0.0014254965595124,449,11,state,DC
31351,9,de,2020-07-17,,2020-08-24,38,0.037005155242926004,0.0010515213344314,570,10,state,DE
31352,10,fl,2020-07-17,,2020-08-24,38,0.03901788410793,0.00024718591784405,11361,12,state,FL
31353,11,ga,2020-07-17,,2020-08-24,38,0.036652351903297,0.00030570652230557004,5519,13,state,GA
31354,12,gu,2020-07-17,,2020-08-24,38,0.07955140357470701,0.0042098240796659995,172,66,state,GU
31355,13,hi,2020-07-17,,2020-08-24,38,0.028093756360857,0.00076082743474071,833,15,state,HI
31356,14,ia,2020-07-17,,2020-08-24,38,0.036815171894017,0.00044243093128942996,2623,19,state,IA
31357,15,id,2020-07-17,,2020-08-24,38,0.04075330178672701,0.00082222676289775,960,16,state,ID
31358,16,il,2020-07-17,,2020-08-24,38,0.035533941126214996,0.00024344202781486,9671,17,state,IL
31359,17,in,2020-07-17,,2020-08-24,38,0.035261850408966004,0.00031896720238197004,4804,18,state,IN
31360,18,ks,2020-07-17,,2020-08-24,38,0.038347481640937,0.0005094358002646099,2344,20,state,KS
31361,19,ky,2020-07-17,,2020-08-24,38,0.040298162774355,0.00045130569338995,3274,21,state,KY
31362,20,la,2020-07-17,,2020-08-24,38,0.047414336921698,0.00055124628302569,3439,22,state,LA
31363,21,ma,2020-07-17,,2020-08-24,38,0.051050130438179,0.00056785858094829,4948,25,state,MA
31364,22,md,2020-07-17,,2020-08-24,38,0.044079993992125,0.00050470489592335,3903,24,state,MD
31365,23,me,2020-07-17,,2020-08-24,38,0.046302536652031004,0.0010443344596669998,1075,23,state,ME
31366,24,mi,2020-07-17,,2020-08-24,38,0.050430037910832996,0.00044139803120473,8085,26,state,MI
31367,25,mn,2020-07-17,,2020-08-24,38,0.041913511320236,0.00048740184031022,4104,27,state,MN
31368,26,mo,2020-07-17,,2020-08-24,38,0.049336191340495994,0.00051590638546457,4498,29,state,MO
31369,27,mp,2020-07-17,,2020-08-24,38,0.10784372793875,0.0075786857776693,35,69,state,MP
31370,28,ms,2020-07-17,,2020-08-24,38,0.048619166290376,0.00067381374515143,2152,28,state,MS
31371,29,mt,2020-07-17,,2020-08-24,38,0.055353528496425004,0.0014821755143182,839,30,state,MT
31372,30,nc,2020-07-17,,2020-08-24,38,0.043171627941833,0.00037734194683072,6110,37,state,NC
31373,31,nd,2020-07-17,,2020-08-24,38,0.039805492803086,0.0011864889797844,572,38,state,ND
31374,32,ne,2020-07-17,,2020-08-24,38,0.047134929823630996,0.0008158090842839999,1630,31,state,NE
31375,33,nh,2020-07-17,,2020-08-24,38,0.049297859959867,0.0012685421555418,921,33,state,NH
31376,34,nj,2020-07-17,,2020-08-24,38,0.045759143044469,0.00042427980865332996,6286,34,state,NJ
31377,35,nm,2020-07-17,,2020-08-24,38,0.049192950878634005,0.00099618852144928,1444,35,state,NM
31378,36,nv,2020-07-17,,2020-08-24,38,0.04592390827461701,0.00079665634379398,1821,32,state,NV
31379,37,ny,2020-07-17,,2020-08-24,38,0.050352787294061,0.00032470852096657,15132,36,state,NY
31380,38,oh,2020-07-17,,2020-08-24,38,0.045036848608983,0.00033574880919212,9204,39,state,OH
31381,39,ok,2020-07-17,,2020-08-24,38,0.043969140678609006,0.0005323723366227,2959,40,state,OK
31382,40,or,2020-07-17,,2020-08-24,38,0.043276469588517996,0.0005816941009388401,2622,41,state,OR
31383,41,pa,2020-07-17,,2020-08-24,38,0.044843594963097005,0.00032441630698643,9701,42,state,PA
31384,42,pr,2020-07-17,,2020-08-24,38,0.046728980072005,0.0006575345762871401,2505,72,state,PR
31385,43,ri,2020-07-17,,2020-08-24,38,0.047550436861414004,0.0012792137634686,808,44,state,RI
31386,44,sc,2020-07-17,,2020-08-24,38,0.04180108317958701,0.00049158533537483,3041,45,state,SC
31387,45,sd,2020-07-17,,2020-08-24,38,0.043875675913937005,0.0011517968748534,652,46,state,SD
31388,46,tn,2020-07-17,,2020-08-24,38,0.042550175393572996,0.00041750210163242,4107,47,state,TN
31389,47,tx,2020-07-17,,2020-08-24,38,0.037302146099223,0.00020120667422395,15753,48,state,TX
31390,48,ut,2020-07-17,,2020-08-24,38,0.047396746617617995,0.0007843535870541201,1684,49,state,UT
31391,49,va,2020-07-17,,2020-08-24,38,0.041150153167812,0.00041845455721332004,5293,51,state,VA
31392,50,vi,2020-07-17,,2020-08-24,38,0.07789005608005901,0.0061827875384592,87,78,state,VI
31393,51,vt,2020-07-17,,2020-08-24,38,0.050351208891763,0.0017978861075287,520,50,state,VT
31394,52,wa,2020-07-17,,2020-08-24,38,0.041063189597083,0.00045313753606002996,4762,53,state,WA
31395,53,wi,2020-07-17,,2020-08-24,38,0.04036193751335201,0.00041883798956601,4472,55,state,WI
31396,54,wv,2020-07-17,,2020-08-24,38,0.045479086006608,0.0008200793179561599,1590,54,state,WV
31397,55,wy,2020-07-17,,2020-08-24,38,0.04350904949599399,0.0014690762920711,410,56,state,WY
31398,0,ak,2020-07-18,,2020-08-24,37,0.04077348823519,0.0013665692097111,517,02,state,AK
31399,1,al,2020-07-18,,2020-08-24,37,0.028758560964908,0.00039762045697662,3433,01,state,AL
31400,2,ar,2020-07-18,,2020-08-24,37,0.020032375430506,0.00033757322849977,2140,05,state,AR
31401,3,as,2020-07-18,,2020-08-24,37,0.20261437908497001,0.091503267973856,2,60,state,AS
31402,4,az,2020-07-18,,2020-08-24,37,0.025364839174746,0.00029291825691032995,4152,04,state,AZ
31403,5,ca,2020-07-18,,2020-08-24,37,0.034918050508702995,0.00019048829413162,23107,06,state,CA
31404,6,co,2020-07-18,,2020-08-24,37,0.031928214399973995,0.00042108279494413,3515,08,state,CO
31405,7,ct,2020-07-18,,2020-08-24,37,0.027335807286066004,0.000394133333178,2576,09,state,CT
31406,8,dc,2020-07-18,,2020-08-24,37,0.037369691087669,0.0012422782870242,449,11,state,DC
31407,9,de,2020-07-18,,2020-08-24,37,0.024228752575369997,0.00069586927441027,570,10,state,DE
31408,10,fl,2020-07-18,,2020-08-24,37,0.022272844597997995,0.0001583501493827,11354,12,state,FL
31409,11,ga,2020-07-18,,2020-08-24,37,0.022138566435848,0.00024147960991381,5516,13,state,GA
31410,12,gu,2020-07-18,,2020-08-24,37,0.070044317405548,0.0037104260318566,172,66,state,GU
31411,13,hi,2020-07-18,,2020-08-24,37,0.025428218517425,0.0008229678588761599,831,15,state,HI
31412,14,ia,2020-07-18,,2020-08-24,37,0.026093886081264,0.00042191673558439,2625,19,state,IA
31413,15,id,2020-07-18,,2020-08-24,37,0.032258522091969,0.00088670474057144,960,16,state,ID
31414,16,il,2020-07-18,,2020-08-24,37,0.027877404774387996,0.00022669582565252002,9669,17,state,IL
31415,17,in,2020-07-18,,2020-08-24,37,0.025898501072762994,0.00031660812809975,4804,18,state,IN
31416,18,ks,2020-07-18,,2020-08-24,37,0.027332105925362005,0.00053864371594611,2343,20,state,KS
31417,19,ky,2020-07-18,,2020-08-24,37,0.028751186624985003,0.00048829440472314,3274,21,state,KY
31418,20,la,2020-07-18,,2020-08-24,37,0.033671559111076,0.00059773850197953,3438,22,state,LA
31419,21,ma,2020-07-18,,2020-08-24,37,0.040896571718836,0.00059668116480238,4945,25,state,MA
31420,22,md,2020-07-18,,2020-08-24,37,0.03453747410023,0.0005922916372673,3900,24,state,MD
31421,23,me,2020-07-18,,2020-08-24,37,0.038940907149846,0.0011925929207509,1075,23,state,ME
31422,24,mi,2020-07-18,,2020-08-24,37,0.033896660895651,0.00040690958664256,8087,26,state,MI
31423,25,mn,2020-07-18,,2020-08-24,37,0.026971617070006,0.00039726304421469,4103,27,state,MN
31424,26,mo,2020-07-18,,2020-08-24,37,0.028013229383352996,0.0003636276575237,4498,29,state,MO
31425,27,mp,2020-07-18,,2020-08-24,37,0.11343076514795,0.0096887174007617,42,69,state,MP
31426,28,ms,2020-07-18,,2020-08-24,37,0.027753146635226003,0.00057103333752321,2153,28,state,MS
31427,29,mt,2020-07-18,,2020-08-24,37,0.039588163179507,0.001060125957798,839,30,state,MT
31428,30,nc,2020-07-18,,2020-08-24,37,0.026345456565412005,0.00029849463388417004,6110,37,state,NC
31429,31,nd,2020-07-18,,2020-08-24,37,0.027780539359295,0.0008576632597013299,572,38,state,ND
31430,32,ne,2020-07-18,,2020-08-24,37,0.026773250508130002,0.0005454902081951599,1630,31,state,NE
31431,33,nh,2020-07-18,,2020-08-24,37,0.028190991433364,0.00069192182316701,921,33,state,NH
31432,34,nj,2020-07-18,,2020-08-24,37,0.028705731094278,0.00029960605100385,6286,34,state,NJ
31433,35,nm,2020-07-18,,2020-08-24,37,0.038515417222761,0.00082792148843301,1442,35,state,NM
