,Unnamed: 0,geo_value,date,direction,issue,lag,median_home_dwell_time,stderr,sample_size,fips,aggregate_level,state
31377,35,nm,2020-07-17,,2020-08-24,38,599.85249307479,6.752027820233399,1444,35,state,NM
31378,36,nv,2020-07-17,,2020-08-24,38,690.00713893465,5.629258729164599,1821,32,state,NV
31379,37,ny,2020-07-17,,2020-08-24,38,688.3838223632001,2.1081342563353,15132,36,state,NY
31380,38,oh,2020-07-17,,2020-08-24,38,610.7476097348999,2.2264321138669,9204,39,state,OH
31381,39,ok,2020-07-17,,2020-08-24,38,659.8982764447401,3.3781865384418,2959,40,state,OK
31382,40,or,2020-07-17,,2020-08-24,38,660.42829900839,4.5589597685087995,2622,41,state,OR
31383,41,pa,2020-07-17,,2020-08-24,38,640.1799814452099,2.2847548667425,9701,42,state,PA
31384,42,pr,2020-07-17,,2020-08-24,38,708.30499001996,4.2709715841252,2505,72,state,PR
31385,43,ri,2020-07-17,,2020-08-24,38,632.8131188118799,8.516443595815,808,44,state,RI
31386,44,sc,2020-07-17,,2020-08-24,38,628.9312726076901,3.6996211641062002,3041,45,state,SC
31387,45,sd,2020-07-17,,2020-08-24,38,486.61656441718,8.066977545896599,652,46,state,SD
31388,46,tn,2020-07-17,,2020-08-24,38,638.66739712686,3.0844780331027,4107,47,state,TN
31389,47,tx,2020-07-17,,2020-08-24,38,689.5113946549901,1.7205752635092,15753,48,state,TX
31390,48,ut,2020-07-17,,2020-08-24,38,673.86460807601,5.583772246476901,1684,49,state,UT
31391,49,va,2020-07-17,,2020-08-24,38,652.2357831097701,3.250678728125,5293,51,state,VA
31392,50,vi,2020-07-17,,2020-08-24,38,435.16091954022994,22.067373166067,87,78,state,VI
31393,51,vt,2020-07-17,,2020-08-24,38,520.96153846154,10.852150073725,520,50,state,VT
31394,52,wa,2020-07-17,,2020-08-24,38,695.51679966401,3.4981242523013996,4762,53,state,WA
31395,53,wi,2020-07-17,,2020-08-24,38,585.3843917710201,3.1156578397521,4472,55,state,WI
31396,54,wv,2020-07-17,,2020-08-24,38,612.54150943396,5.5175854490677,1590,54,state,WV
31397,55,wy,2020-07-17,,2020-08-24,38,506.71219512195,10.027367892824,410,56,state,WY
31398,0,ak,2020-07-18,,2020-08-24,37,503.99613152805,13.105056531005001,517,02,state,AK
31399,1,al,2020-07-18,,2020-08-24,37,727.9172735216999,3.5886990347145997,3433,01,state,AL
31400,2,ar,2020-07-18,,2020-08-24,37,693.04439252336,4.5810185682028,2140,05,state,AR
31401,3,as,2020-07-18,,2020-08-24,37,818.5,235.5,2,60,state,AS
31402,4,az,2020-07-18,,2020-08-24,37,723.42365125241,4.6117357810503,4152,04,state,AZ
31403,5,ca,2020-07-18,,2020-08-24,37,805.69805686588,1.8904092092048002,23107,06,state,CA
31404,6,co,2020-07-18,,2020-08-24,37,634.48705547653,4.5870323138019,3515,08,state,CO
31405,7,ct,2020-07-18,,2020-08-24,37,690.8649068323,4.8275628604148,2576,09,state,CT
31406,8,dc,2020-07-18,,2020-08-24,37,573.81514476615,14.020724778654001,449,11,state,DC
31407,9,de,2020-07-18,,2020-08-24,37,656.75263157895,10.04591870354,570,10,state,DE
31408,10,fl,2020-07-18,,2020-08-24,37,701.69623040338,2.5976873998772003,11354,12,state,FL
31409,11,ga,2020-07-18,,2020-08-24,37,701.17893401015,3.197990093995,5516,13,state,GA
31410,12,gu,2020-07-18,,2020-08-24,37,572.16860465116,19.245016726166998,172,66,state,GU
31411,13,hi,2020-07-18,,2020-08-24,37,756.80625752106,9.2784611155679,831,15,state,HI
31412,14,ia,2020-07-18,,2020-08-24,37,632.72152380952,4.4049566473823,2625,19,state,IA
31413,15,id,2020-07-18,,2020-08-24,37,572.52083333333,8.1446195425688,960,16,state,ID
31414,16,il,2020-07-18,,2020-08-24,37,689.0235805150501,2.4300720866876,9669,17,state,IL
31415,17,in,2020-07-18,,2020-08-24,37,623.4683597002501,3.216454255614,4804,18,state,IN
31416,18,ks,2020-07-18,,2020-08-24,37,660.76909944516,5.122457136744099,2343,20,state,KS
31417,19,ky,2020-07-18,,2020-08-24,37,674.6334758704901,4.0863646119539,3274,21,state,KY
31418,20,la,2020-07-18,,2020-08-24,37,671.16026759744,4.2120838794894,3438,22,state,LA
31419,21,ma,2020-07-18,,2020-08-24,37,629.26916076845,3.8990424056814996,4945,25,state,MA
31420,22,md,2020-07-18,,2020-08-24,37,704.90102564103,4.256319594309399,3900,24,state,MD
31421,23,me,2020-07-18,,2020-08-24,37,524.64930232558,7.972758759502,1075,23,state,ME
31422,24,mi,2020-07-18,,2020-08-24,37,610.28663286757,2.8987714345891,8087,26,state,MI
31423,25,mn,2020-07-18,,2020-08-24,37,577.43212283695,3.9664324453199993,4103,27,state,MN
31424,26,mo,2020-07-18,,2020-08-24,37,681.56425077812,3.4568971624677003,4498,29,state,MO
31425,27,mp,2020-07-18,,2020-08-24,37,895.90476190476,41.428720947038,42,69,state,MP
31426,28,ms,2020-07-18,,2020-08-24,37,689.82675336739,4.615962594660201,2153,28,state,MS
31427,29,mt,2020-07-18,,2020-08-24,37,507.51489868891997,9.253175274548699,839,30,state,MT
31428,30,nc,2020-07-18,,2020-08-24,37,650.73535188216,3.0941881817009,6110,37,state,NC
31429,31,nd,2020-07-18,,2020-08-24,37,471.37062937062996,9.627369192784,572,38,state,ND
31430,32,ne,2020-07-18,,2020-08-24,37,628.43496932515,5.9858550902037,1630,31,state,NE
31431,33,nh,2020-07-18,,2020-08-24,37,590.13029315961,8.133632310398399,921,33,state,NH
31432,34,nj,2020-07-18,,2020-08-24,37,760.9984091632201,3.0830950496571,6286,34,state,NJ
31433,35,nm,2020-07-18,,2020-08-24,37,619.0963938973599,7.5869125632004,1442,35,state,NM
31434,36,nv,2020-07-18,,2020-08-24,37,739.1856123009301,6.2888685244736,1821,32,state,NV
31435,37,ny,2020-07-18,,2020-08-24,37,690.03058792373,2.2955098782264,15104,36,state,NY
31436,38,oh,2020-07-18,,2020-08-24,37,632.4865217391299,2.5214856856271,9200,39,state,OH
31437,39,ok,2020-07-18,,2020-08-24,37,702.1723555255201,4.1275321535364,2959,40,state,OK
31438,40,or,2020-07-18,,2020-08-24,37,674.40808543097,5.197796486084,2622,41,state,OR
31439,41,pa,2020-07-18,,2020-08-24,37,650.86212230587,2.5698018170802004,9697,42,state,PA
31440,42,pr,2020-07-18,,2020-08-24,37,792.6370163542099,4.6333080860033,2507,72,state,PR
31441,43,ri,2020-07-18,,2020-08-24,37,641.98391089109,9.0489965945318,808,44,state,RI
31442,44,sc,2020-07-18,,2020-08-24,37,668.71968452185,4.2995157903472,3043,45,state,SC
31443,45,sd,2020-07-18,,2020-08-24,37,468.84202453988,9.498207517205499,652,46,state,SD
31444,46,tn,2020-07-18,,2020-08-24,37,672.27611395179,3.5742538716957,4107,47,state,TN
31445,47,tx,2020-07-18,,2020-08-24,37,728.03091278405,2.0300869420005,15754,48,state,TX
31446,48,ut,2020-07-18,,2020-08-24,37,694.92052194543,6.6126169429836,1686,49,state,UT
31447,49,va,2020-07-18,,2020-08-24,37,680.68128544423,3.6061692332194,5290,51,state,VA
31448,50,vi,2020-07-18,,2020-08-24,37,472.22619047619,26.631612526637,84,78,state,VI
31449,51,vt,2020-07-18,,2020-08-24,37,529.14038461538,12.342843217287,520,50,state,VT
31450,52,wa,2020-07-18,,2020-08-24,37,705.61045779084,3.9467248244917,4762,53,state,WA
31451,53,wi,2020-07-18,,2020-08-24,37,591.75693202147,3.5698386183577995,4472,55,state,WI
31452,54,wv,2020-07-18,,2020-08-24,37,637.8049087476401,6.2171423982891,1589,54,state,WV
31453,55,wy,2020-07-18,,2020-08-24,37,494.5,11.636651896589001,410,56,state,WY
31454,0,ak,2020-07-19,,2020-08-24,36,564.7258687258701,14.160594950785,518,02,state,AK
31455,1,al,2020-07-19,,2020-08-24,36,819.8826441467701,4.0579913665712,3434,01,state,AL
31456,2,ar,2020-07-19,,2020-08-24,36,772.63266261114,5.048723496204401,2137,05,state,AR
31457,3,as,2020-07-19,,2020-08-24,36,830.0,35.791060336347,3,60,state,AS
31458,4,az,2020-07-19,,2020-08-24,36,780.2560770156401,4.9587458940280005,4155,04,state,AZ
31459,5,ca,2020-07-19,,2020-08-24,36,857.93804352529,2.041200923562,23113,06,state,CA
31460,6,co,2020-07-19,,2020-08-24,36,687.87201365188,4.8938380858888,3516,08,state,CO
31461,7,ct,2020-07-19,,2020-08-24,36,745.7904540163,5.2834925248656,2577,09,state,CT
31462,8,dc,2020-07-19,,2020-08-24,36,599.85523385301,15.298849379842,449,11,state,DC
31463,9,de,2020-07-19,,2020-08-24,36,707.10369068541,11.141218278462999,569,10,state,DE
31464,10,fl,2020-07-19,,2020-08-24,36,757.51188798873,2.7667311373364,11356,12,state,FL
31465,11,ga,2020-07-19,,2020-08-24,36,777.36965192168,3.5489668138306003,5516,13,state,GA
31466,12,gu,2020-07-19,,2020-08-24,36,675.70520231214,20.087040037982,173,66,state,GU
31467,13,hi,2020-07-19,,2020-08-24,36,830.5542168674701,10.270529723804,830,15,state,HI
31468,14,ia,2020-07-19,,2020-08-24,36,711.7862042682901,4.6385365852251,2624,19,state,IA
31469,15,id,2020-07-19,,2020-08-24,36,642.57291666667,8.7887779002152,960,16,state,ID
31470,16,il,2020-07-19,,2020-08-24,36,763.1022856551899,2.7101393302138996,9669,17,state,IL
31471,17,in,2020-07-19,,2020-08-24,36,696.33818938606,3.523847237633,4805,18,state,IN
31472,18,ks,2020-07-19,,2020-08-24,36,737.9180537772099,5.364043051032501,2343,20,state,KS
31473,19,ky,2020-07-19,,2020-08-24,36,741.9496029321901,4.3896925744601,3274,21,state,KY
31474,20,la,2020-07-19,,2020-08-24,36,744.2438172825099,4.6868602071067,3437,22,state,LA
31475,21,ma,2020-07-19,,2020-08-24,36,672.8761115602299,4.150659372711799,4948,25,state,MA
31476,22,md,2020-07-19,,2020-08-24,36,763.70058959241,4.5617700484540995,3901,24,state,MD
31477,23,me,2020-07-19,,2020-08-24,36,566.56970260223,8.3607633278186,1076,23,state,ME
31478,24,mi,2020-07-19,,2020-08-24,36,690.63677961909,3.1269462145635,8086,26,state,MI
31479,25,mn,2020-07-19,,2020-08-24,36,628.6150658215499,3.9643521283497996,4102,27,state,MN
31480,26,mo,2020-07-19,,2020-08-24,36,743.60604713206,3.7642135455296004,4498,29,state,MO
31481,27,mp,2020-07-19,,2020-08-24,36,941.78260869565,38.303200671543,46,69,state,MP
31482,28,ms,2020-07-19,,2020-08-24,36,780.7389688806301,5.2291141774612,2153,28,state,MS
31483,29,mt,2020-07-19,,2020-08-24,36,561.2872467222901,9.3340854672223,839,30,state,MT
31484,30,nc,2020-07-19,,2020-08-24,36,720.05960373342,3.3412270950207,6107,37,state,NC
31485,31,nd,2020-07-19,,2020-08-24,36,534.58916083916,10.207204839931,572,38,state,ND
31486,32,ne,2020-07-19,,2020-08-24,36,704.5490797546,6.3887286957286,1630,31,state,NE
31487,33,nh,2020-07-19,,2020-08-24,36,641.5521739130401,8.606298689317,920,33,state,NH
31488,34,nj,2020-07-19,,2020-08-24,36,822.1341075405701,3.3498414885906,6286,34,state,NJ
31489,35,nm,2020-07-19,,2020-08-24,36,679.43203883495,8.1323195309183,1442,35,state,NM
31490,36,nv,2020-07-19,,2020-08-24,36,794.2472527472501,6.8416655776590005,1820,32,state,NV
31491,37,ny,2020-07-19,,2020-08-24,36,736.9205740361099,2.4390728134533997,15121,36,state,NY
31492,38,oh,2020-07-19,,2020-08-24,36,705.23570962834,2.7156571612022002,9202,39,state,OH
31493,39,ok,2020-07-19,,2020-08-24,36,782.9310577897901,4.4458604536672,2959,40,state,OK
31494,40,or,2020-07-19,,2020-08-24,36,714.21273351125,5.428732457148299,2623,41,state,OR
31495,41,pa,2020-07-19,,2020-08-24,36,706.32587628866,2.7547631258919,9700,42,state,PA
31496,42,pr,2020-07-19,,2020-08-24,36,875.32095808383,4.7679859939563,2505,72,state,PR
31497,43,ri,2020-07-19,,2020-08-24,36,703.9826946848,9.342013168842199,809,44,state,RI
31498,44,sc,2020-07-19,,2020-08-24,36,742.0512820512799,4.761482542473,3042,45,state,SC
31499,45,sd,2020-07-19,,2020-08-24,36,529.44478527607,9.683026512968699,652,46,state,SD
31500,46,tn,2020-07-19,,2020-08-24,36,754.85408038977,3.9546759397597,4105,47,state,TN
31501,47,tx,2020-07-19,,2020-08-24,36,804.1362915000299,2.1851001385481,15753,48,state,TX
31502,48,ut,2020-07-19,,2020-08-24,36,800.29904875149,7.6026243077736995,1682,49,state,UT
31503,49,va,2020-07-19,,2020-08-24,36,745.37296786389,3.879946985799,5290,51,state,VA
31504,50,vi,2020-07-19,,2020-08-24,36,562.0,33.216060921584,86,78,state,VI
31505,51,vt,2020-07-19,,2020-08-24,36,584.50576923077,13.254272416871,520,50,state,VT
31506,52,wa,2020-07-19,,2020-08-24,36,755.5353917244299,4.1673437535915,4761,53,state,WA
31507,53,wi,2020-07-19,,2020-08-24,36,658.45291881011,3.6886515952482997,4471,55,state,WI
31508,54,wv,2020-07-19,,2020-08-24,36,705.13647798742,6.6492772457253,1590,54,state,WV
31509,55,wy,2020-07-19,,2020-08-24,36,558.42787286064,12.904254660934,409,56,state,WY
31510,0,ak,2020-07-20,,2020-08-24,35,534.5,12.571950155479,512,02,state,AK
31511,1,al,2020-07-20,,2020-08-24,35,723.33352752694,3.001163537165,3433,01,state,AL
31512,2,ar,2020-07-20,,2020-08-24,35,691.4497898178399,3.888146387805,2141,05,state,AR
31513,3,as,2020-07-20,,2020-08-24,35,740.5,205.5,2,60,state,AS
31514,4,az,2020-07-20,,2020-08-24,35,721.5526125692301,4.0978975674013,4153,04,state,AZ
31515,5,ca,2020-07-20,,2020-08-24,35,791.27562632513,1.7506027879615,23111,06,state,CA
31516,6,co,2020-07-20,,2020-08-24,35,671.12283195906,4.2152964233915,3517,08,state,CO
31517,7,ct,2020-07-20,,2020-08-24,35,714.9274068323,4.6935826399577,2576,09,state,CT
31518,8,dc,2020-07-20,,2020-08-24,35,618.95089285714,13.992897451528,448,11,state,DC
31519,9,de,2020-07-20,,2020-08-24,35,670.34210526316,9.8417726384694,570,10,state,DE
31520,10,fl,2020-07-20,,2020-08-24,35,679.87337090525,2.2988488847552997,11356,12,state,FL
31521,11,ga,2020-07-20,,2020-08-24,35,705.4813270485901,2.9241489801834,5516,13,state,GA
31522,12,gu,2020-07-20,,2020-08-24,35,704.84,17.807684103675,175,66,state,GU
31523,13,hi,2020-07-20,,2020-08-24,35,751.59299516908,7.7632607797012,828,15,state,HI
31524,14,ia,2020-07-20,,2020-08-24,35,689.4024390243901,3.5960275598382996,2624,19,state,IA
31525,15,id,2020-07-20,,2020-08-24,35,628.30104166667,7.289531814120901,960,16,state,ID
31526,16,il,2020-07-20,,2020-08-24,35,719.81936685289,2.2325189529968,9666,17,state,IL
31527,17,in,2020-07-20,,2020-08-24,35,640.38634471274,2.8085467407778,4804,18,state,IN
31528,18,ks,2020-07-20,,2020-08-24,35,696.9560392659,4.4178803996282,2343,20,state,KS
31529,19,ky,2020-07-20,,2020-08-24,35,687.2798655667599,3.5409322133786,3273,21,state,KY
31530,20,la,2020-07-20,,2020-08-24,35,675.57529069767,3.6482752778912,3440,22,state,LA
31531,21,ma,2020-07-20,,2020-08-24,35,682.04021827001,3.7647787567860003,4948,25,state,MA
31532,22,md,2020-07-20,,2020-08-24,35,724.94775928297,4.0801514260305,3905,24,state,MD
31533,23,me,2020-07-20,,2020-08-24,35,575.63813953488,7.4987651740693995,1075,23,state,ME
31534,24,mi,2020-07-20,,2020-08-24,35,651.9638926672401,2.6931066522642007,8087,26,state,MI
31535,25,mn,2020-07-20,,2020-08-24,35,649.94539249147,3.6575933072568,4102,27,state,MN
31536,26,mo,2020-07-20,,2020-08-24,35,702.9675339114999,3.0381503043120004,4497,29,state,MO
31537,27,mp,2020-07-20,,2020-08-24,35,828.44897959184,36.047128321475,49,69,state,MP
31538,28,ms,2020-07-20,,2020-08-24,35,683.78468677494,3.932214037549,2155,28,state,MS
31539,29,mt,2020-07-20,,2020-08-24,35,581.7604290822401,8.0814023105206,839,30,state,MT
31540,30,nc,2020-07-20,,2020-08-24,35,664.31526367507,2.7589766989688,6106,37,state,NC
31541,31,nd,2020-07-20,,2020-08-24,35,587.3479020979,8.8927605627387,572,38,state,ND
31542,32,ne,2020-07-20,,2020-08-24,35,683.2293071735099,4.9227688625632,1631,31,state,NE
31543,33,nh,2020-07-20,,2020-08-24,35,637.8479913137901,7.7337561192424,921,33,state,NH
31544,34,nj,2020-07-20,,2020-08-24,35,786.90346692112,3.0185565636767997,6288,34,state,NJ
31545,35,nm,2020-07-20,,2020-08-24,35,633.42480942481,7.033086447764901,1443,35,state,NM
31546,36,nv,2020-07-20,,2020-08-24,35,737.98187808896,5.6566341798223,1821,32,state,NV
31547,37,ny,2020-07-20,,2020-08-24,35,720.34424170303,2.151517773484,15126,36,state,NY
31548,38,oh,2020-07-20,,2020-08-24,35,657.51189829403,2.2757354221561,9203,39,state,OH
31549,39,ok,2020-07-20,,2020-08-24,35,704.63590263692,3.3988291106664,2958,40,state,OK
31550,40,or,2020-07-20,,2020-08-24,35,698.26458253908,4.630897383005901,2623,41,state,OR
31551,41,pa,2020-07-20,,2020-08-24,35,687.07709750567,2.3487810503242,9702,42,state,PA
31552,42,pr,2020-07-20,,2020-08-24,35,720.02312599681,4.3240496004279,2508,72,state,PR
31553,43,ri,2020-07-20,,2020-08-24,35,669.90717821782,8.4267196184802,808,44,state,RI
31554,44,sc,2020-07-20,,2020-08-24,35,671.5110088728201,3.8608988516588996,3043,45,state,SC
31555,45,sd,2020-07-20,,2020-08-24,35,580.65030674847,8.0948478641204,652,46,state,SD
31556,46,tn,2020-07-20,,2020-08-24,35,676.8914313534599,3.1642138970257,4108,47,state,TN
31557,47,tx,2020-07-20,,2020-08-24,35,730.0595479939099,1.7766211529413998,15752,48,state,TX
31558,48,ut,2020-07-20,,2020-08-24,35,710.03267973856,5.783885247671501,1683,49,state,UT
31559,49,va,2020-07-20,,2020-08-24,35,700.6108486108501,3.3511401019572995,5291,51,state,VA
31560,50,vi,2020-07-20,,2020-08-24,35,425.26744186047006,24.148652858109003,86,78,state,VI
31561,51,vt,2020-07-20,,2020-08-24,35,572.1423076923099,11.100272167883999,520,50,state,VT
31562,52,wa,2020-07-20,,2020-08-24,35,735.82129357413,3.5253088962689,4762,53,state,WA
31563,53,wi,2020-07-20,,2020-08-24,35,661.8942071125,3.1735275778436,4471,55,state,WI
31564,54,wv,2020-07-20,,2020-08-24,35,662.20578980491,5.4877248340985,1589,54,state,WV
31565,55,wy,2020-07-20,,2020-08-24,35,562.4487804878,10.568157492968,410,56,state,WY
31566,0,ak,2020-07-21,,2020-08-24,34,499.31406551059996,11.343708474114,519,02,state,AK
31567,1,al,2020-07-21,,2020-08-24,34,709.5946418171201,3.0725563079517997,3434,01,state,AL
31568,2,ar,2020-07-21,,2020-08-24,34,673.60579168613,4.0004341261367,2141,05,state,AR
31569,3,as,2020-07-21,,2020-08-24,34,912.3333333333301,125.94222661381,3,60,state,AS
31570,4,az,2020-07-21,,2020-08-24,34,701.89263360616,4.1069709810895,4154,04,state,AZ
31571,5,ca,2020-07-21,,2020-08-24,34,768.5162824892999,1.7796135872709,23123,06,state,CA
31572,6,co,2020-07-21,,2020-08-24,34,650.88680318544,4.2499765414013,3516,08,state,CO
31573,7,ct,2020-07-21,,2020-08-24,34,696.5347303065599,4.6355678706908,2577,09,state,CT
31574,8,dc,2020-07-21,,2020-08-24,34,600.1425389755,14.788676541643,449,11,state,DC
31575,9,de,2020-07-21,,2020-08-24,34,655.4534270650299,10.072489223564,569,10,state,DE
31576,10,fl,2020-07-21,,2020-08-24,34,674.77838456796,2.3345941550016,11353,12,state,FL
31577,11,ga,2020-07-21,,2020-08-24,34,701.0313576219,2.9644368688559997,5517,13,state,GA
31578,12,gu,2020-07-21,,2020-08-24,34,874.2,21.16058392358,175,66,state,GU
31579,13,hi,2020-07-21,,2020-08-24,34,721.8375451263499,8.0265682050592,831,15,state,HI
31580,14,ia,2020-07-21,,2020-08-24,34,673.8455966450599,3.7331279254102006,2623,19,state,IA
31581,15,id,2020-07-21,,2020-08-24,34,603.9875,7.3373977964802,960,16,state,ID
31582,16,il,2020-07-21,,2020-08-24,34,716.06298479677,2.295054984151,9669,17,state,IL
31583,17,in,2020-07-21,,2020-08-24,34,630.52821153446,2.8970118428397997,4803,18,state,IN
31584,18,ks,2020-07-21,,2020-08-24,34,682.38839095177,4.427419747876599,2343,20,state,KS
31585,19,ky,2020-07-21,,2020-08-24,34,668.1081246182,3.6116949583954,3274,21,state,KY
31586,20,la,2020-07-21,,2020-08-24,34,663.98692240628,3.6473909670048,3441,22,state,LA
31587,21,ma,2020-07-21,,2020-08-24,34,670.20945263583,3.7811882393436003,4951,25,state,MA
31588,22,md,2020-07-21,,2020-08-24,34,708.7721097154599,4.0777985149966005,3901,24,state,MD
31589,23,me,2020-07-21,,2020-08-24,34,561.7041860465099,7.7055654825568,1075,23,state,ME
31590,24,mi,2020-07-21,,2020-08-24,34,654.38947238354,2.7134793028294997,8093,26,state,MI
31591,25,mn,2020-07-21,,2020-08-24,34,634.34836665041,3.8163277574778,4102,27,state,MN
31592,26,mo,2020-07-21,,2020-08-24,34,693.35460204535,3.0816445058186,4498,29,state,MO
31593,27,mp,2020-07-21,,2020-08-24,34,929.02040816327,36.752868944843,49,69,state,MP
31594,28,ms,2020-07-21,,2020-08-24,34,671.25742115028,4.0419834873226,2156,28,state,MS
31595,29,mt,2020-07-21,,2020-08-24,34,556.5661501787799,8.1009695756923,839,30,state,MT
31596,30,nc,2020-07-21,,2020-08-24,34,653.81099656357,2.8051389727016,6111,37,state,NC
31597,31,nd,2020-07-21,,2020-08-24,34,559.7395104895099,9.0817577305142,572,38,state,ND
31598,32,ne,2020-07-21,,2020-08-24,34,666.13059472716,5.1706552946099,1631,31,state,NE
31599,33,nh,2020-07-21,,2020-08-24,34,620.1889250814299,7.880676343537201,921,33,state,NH
31600,34,nj,2020-07-21,,2020-08-24,34,768.42607313196,3.0277447515405,6290,34,state,NJ
31601,35,nm,2020-07-21,,2020-08-24,34,620.0693000693,6.874988919538,1443,35,state,NM
31602,36,nv,2020-07-21,,2020-08-24,34,716.02800658979,5.578015581358,1821,32,state,NV
31603,37,ny,2020-07-21,,2020-08-24,34,708.30106460358,2.1497886194117,15123,36,state,NY
31604,38,oh,2020-07-21,,2020-08-24,34,649.4250163008,2.3316393892539002,9202,39,state,OH
31605,39,ok,2020-07-21,,2020-08-24,34,690.5202702702701,3.5388042353926004,2960,40,state,OK
31606,40,or,2020-07-21,,2020-08-24,34,677.13953488372,4.6248976856796,2623,41,state,OR
31607,41,pa,2020-07-21,,2020-08-24,34,679.4539270253599,2.4037879330706002,9702,42,state,PA
31608,42,pr,2020-07-21,,2020-08-24,34,645.3260175578599,4.0894397894841,2506,72,state,PR
31609,43,ri,2020-07-21,,2020-08-24,34,651.7400990099,8.539804978819099,808,44,state,RI
31610,44,sc,2020-07-21,,2020-08-24,34,657.72527111403,3.8953802183476003,3043,45,state,SC
31611,45,sd,2020-07-21,,2020-08-24,34,547.18251533742,8.6070674110272,652,46,state,SD
31612,46,tn,2020-07-21,,2020-08-24,34,664.8683057448901,3.1804321935639,4108,47,state,TN
31613,47,tx,2020-07-21,,2020-08-24,34,725.34900990099,1.7743724817431998,15756,48,state,TX
31614,48,ut,2020-07-21,,2020-08-24,34,693.9370172311299,5.7869232262981,1683,49,state,UT
31615,49,va,2020-07-21,,2020-08-24,34,686.42695142695,3.4269587769502,5291,51,state,VA
31616,50,vi,2020-07-21,,2020-08-24,34,446.77011494253,25.157290285668,87,78,state,VI
31617,51,vt,2020-07-21,,2020-08-24,34,546.8173076923099,11.735308189112,520,50,state,VT
31618,52,wa,2020-07-21,,2020-08-24,34,712.2058391094299,3.6144136363017005,4761,53,state,WA
31619,53,wi,2020-07-21,,2020-08-24,34,647.82401610018,3.2998398052555,4472,55,state,WI
31620,54,wv,2020-07-21,,2020-08-24,34,632.95028319698,5.6843828382487,1589,54,state,WV
31621,55,wy,2020-07-21,,2020-08-24,34,539.51707317073,10.752051972816,410,56,state,WY
31622,0,ak,2020-07-22,,2020-08-24,33,524.886756238,12.175574103469,521,02,state,AK
31623,1,al,2020-07-22,,2020-08-24,33,698.10664335664,3.0256491825997003,3432,01,state,AL
31624,2,ar,2020-07-22,,2020-08-24,33,671.92853806632,3.9538005443247997,2141,05,state,AR
31625,3,as,2020-07-22,,2020-08-24,33,811.66666666667,50.732413482682,3,60,state,AS
31626,4,az,2020-07-22,,2020-08-24,33,701.91604522492,4.040505705304899,4157,04,state,AZ
31627,5,ca,2020-07-22,,2020-08-24,33,767.6103688329699,1.717883474735,23127,06,state,CA
31628,6,co,2020-07-22,,2020-08-24,33,651.1498436167201,4.156392912548201,3517,08,state,CO
31629,7,ct,2020-07-22,,2020-08-24,33,690.21605896043,4.5150422405095,2578,09,state,CT
31630,8,dc,2020-07-22,,2020-08-24,33,595.4521158129199,14.149154825239,449,11,state,DC
31631,9,de,2020-07-22,,2020-08-24,33,643.17368421053,10.004169236208,570,10,state,DE
31632,10,fl,2020-07-22,,2020-08-24,33,665.31023857734,2.2737184603271,11359,12,state,FL
31633,11,ga,2020-07-22,,2020-08-24,33,682.84756208084,2.8562255529771,5517,13,state,GA
31634,12,gu,2020-07-22,,2020-08-24,33,769.9209039548,18.775550039795,177,66,state,GU
31635,13,hi,2020-07-22,,2020-08-24,33,725.7430972389,7.8021540390481,833,15,state,HI
31636,14,ia,2020-07-22,,2020-08-24,33,664.82774390244,3.5023133044962997,2624,19,state,IA
31637,15,id,2020-07-22,,2020-08-24,33,609.13020833333,7.09541278628,960,16,state,ID
31638,16,il,2020-07-22,,2020-08-24,33,697.70759205627,2.1798162912247,9668,17,state,IL
31639,17,in,2020-07-22,,2020-08-24,33,630.45630461923,2.7452238986978,4806,18,state,IN
31640,18,ks,2020-07-22,,2020-08-24,33,673.7930004268,4.1420302472832,2343,20,state,KS
31641,19,ky,2020-07-22,,2020-08-24,33,663.38179596823,3.5217597004102004,3274,21,state,KY
31642,20,la,2020-07-22,,2020-08-24,33,651.5805232558099,3.5880292881532,3440,22,state,LA
31643,21,ma,2020-07-22,,2020-08-24,33,664.4484567278599,3.7302851675516004,4957,25,state,MA
31644,22,md,2020-07-22,,2020-08-24,33,713.21695696721,4.006593426891399,3904,24,state,MD
31645,23,me,2020-07-22,,2020-08-24,33,562.67970204842,7.375816924036701,1074,23,state,ME
31646,24,mi,2020-07-22,,2020-08-24,33,647.19977775034,2.6475084863286003,8099,26,state,MI
31647,25,mn,2020-07-22,,2020-08-24,33,626.15204678363,3.6423411704994,4104,27,state,MN
31648,26,mo,2020-07-22,,2020-08-24,33,678.2096953524599,2.9535306504707,4497,29,state,MO
31649,27,mp,2020-07-22,,2020-08-24,33,906.5102040816301,28.251002667911,49,69,state,MP
31650,28,ms,2020-07-22,,2020-08-24,33,669.60659544821,3.7678424925727003,2153,28,state,MS
31651,29,mt,2020-07-22,,2020-08-24,33,549.7199046483901,7.9519737298649,839,30,state,MT
31652,30,nc,2020-07-22,,2020-08-24,33,641.9929646596901,2.6916459229346,6112,37,state,NC
31653,31,nd,2020-07-22,,2020-08-24,33,557.42832167832,8.4072814707695,572,38,state,ND
31654,32,ne,2020-07-22,,2020-08-24,33,659.09380748007,4.7945264942723,1631,31,state,NE
31655,33,nh,2020-07-22,,2020-08-24,33,623.63843648208,7.6635423140916,921,33,state,NH
31656,34,nj,2020-07-22,,2020-08-24,33,775.1685214626401,3.0506775461794002,6290,34,state,NJ
