fips,date,state,country,aggregate_level,current_icu,current_hospitalized
48353,2020-08-30,TX,USA,county,1,1
48353,2020-08-31,TX,USA,county,1,1
48353,2020-09-01,TX,USA,county,1,1
48353,2020-09-02,TX,USA,county,1,2
48353,2020-09-03,TX,USA,county,1,2
48353,2020-09-04,TX,USA,county,1,2
48353,2020-09-05,TX,USA,county,1,1
48353,2020-09-06,TX,USA,county,1,1
48353,2020-09-07,TX,USA,county,1,1
48353,2020-09-08,TX,USA,county,1,1
48353,2020-09-09,TX,USA,county,1,1
48353,2020-09-10,TX,USA,county,1,1
48353,2020-09-11,TX,USA,county,0,1
48353,2020-09-12,TX,USA,county,0,1
48355,2020-04-12,TX,USA,county,3,5
48355,2020-04-13,TX,USA,county,3,7
48355,2020-04-14,TX,USA,county,3,5
48355,2020-04-15,TX,USA,county,4,7
48355,2020-04-16,TX,USA,county,3,4
48355,2020-04-17,TX,USA,county,3,7
48355,2020-04-18,TX,USA,county,2,8
48355,2020-04-19,TX,USA,county,2,5
48355,2020-04-20,TX,USA,county,2,5
48355,2020-04-21,TX,USA,county,2,5
48355,2020-04-22,TX,USA,county,1,4
48355,2020-04-23,TX,USA,county,1,5
48355,2020-04-24,TX,USA,county,1,4
48355,2020-04-25,TX,USA,county,2,5
48355,2020-04-26,TX,USA,county,1,5
48355,2020-04-27,TX,USA,county,1,2
48355,2020-04-28,TX,USA,county,1,2
48355,2020-04-29,TX,USA,county,1,2
48355,2020-04-30,TX,USA,county,1,2
48355,2020-05-01,TX,USA,county,1,2
48355,2020-05-02,TX,USA,county,3,10
48355,2020-05-03,TX,USA,county,3,10
48355,2020-05-04,TX,USA,county,0,2
48355,2020-05-05,TX,USA,county,0,2
48355,2020-05-06,TX,USA,county,1,2
48355,2020-05-07,TX,USA,county,1,4
48355,2020-05-08,TX,USA,county,1,3
48355,2020-05-09,TX,USA,county,2,5
48355,2020-05-10,TX,USA,county,2,5
48355,2020-05-11,TX,USA,county,3,5
48355,2020-05-12,TX,USA,county,2,5
48355,2020-05-13,TX,USA,county,2,5
48355,2020-05-14,TX,USA,county,2,10
48355,2020-05-15,TX,USA,county,5,13
48355,2020-05-16,TX,USA,county,2,10
48355,2020-05-17,TX,USA,county,1,4
48355,2020-05-18,TX,USA,county,1,4
48355,2020-05-19,TX,USA,county,1,4
48355,2020-05-20,TX,USA,county,4,7
48355,2020-05-21,TX,USA,county,1,3
48355,2020-05-22,TX,USA,county,3,8
48355,2020-05-23,TX,USA,county,2,5
48355,2020-05-24,TX,USA,county,2,5
48355,2020-05-25,TX,USA,county,2,5
48355,2020-05-26,TX,USA,county,2,5
48355,2020-05-27,TX,USA,county,2,5
48355,2020-05-28,TX,USA,county,2,5
48355,2020-05-29,TX,USA,county,2,5
48355,2020-05-30,TX,USA,county,2,4
48355,2020-05-31,TX,USA,county,2,4
48355,2020-06-01,TX,USA,county,2,4
48355,2020-06-02,TX,USA,county,2,5
48355,2020-06-03,TX,USA,county,2,6
48355,2020-06-04,TX,USA,county,1,4
48355,2020-06-05,TX,USA,county,1,5
48355,2020-06-06,TX,USA,county,2,7
48355,2020-06-07,TX,USA,county,1,5
48355,2020-06-08,TX,USA,county,1,4
48355,2020-06-09,TX,USA,county,1,5
48355,2020-06-10,TX,USA,county,2,4
48355,2020-06-11,TX,USA,county,2,4
48355,2020-06-12,TX,USA,county,4,7
48355,2020-06-13,TX,USA,county,4,7
48355,2020-06-14,TX,USA,county,3,9
48355,2020-06-15,TX,USA,county,3,9
48355,2020-06-16,TX,USA,county,4,9
48355,2020-06-17,TX,USA,county,2,11
48355,2020-06-18,TX,USA,county,2,12
48355,2020-06-19,TX,USA,county,2,15
48355,2020-06-20,TX,USA,county,3,16
48355,2020-06-21,TX,USA,county,4,16
48355,2020-06-22,TX,USA,county,7,19
48355,2020-06-23,TX,USA,county,8,23
48355,2020-06-24,TX,USA,county,11,24
48355,2020-06-25,TX,USA,county,7,23
48355,2020-06-26,TX,USA,county,16,52
48355,2020-06-27,TX,USA,county,16,57
48355,2020-06-28,TX,USA,county,19,65
48355,2020-06-29,TX,USA,county,19,66
48355,2020-06-30,TX,USA,county,24,77
48355,2020-07-01,TX,USA,county,31,99
48355,2020-07-02,TX,USA,county,35,105
48355,2020-07-03,TX,USA,county,38,127
48355,2020-07-04,TX,USA,county,37,132
48355,2020-07-05,TX,USA,county,40,138
48355,2020-07-06,TX,USA,county,50,152
48355,2020-07-07,TX,USA,county,58,185
48355,2020-07-08,TX,USA,county,65,200
48355,2020-07-09,TX,USA,county,72,196
48355,2020-07-10,TX,USA,county,68,208
48355,2020-07-11,TX,USA,county,69,205
48355,2020-07-12,TX,USA,county,62,219
48355,2020-07-13,TX,USA,county,62,216
48355,2020-07-14,TX,USA,county,72,212
48355,2020-07-15,TX,USA,county,63,203
48355,2020-07-16,TX,USA,county,75,214
48355,2020-07-17,TX,USA,county,78,233
48355,2020-07-18,TX,USA,county,76,206
48355,2020-07-19,TX,USA,county,93,259
48355,2020-07-20,TX,USA,county,91,262
48355,2020-07-21,TX,USA,county,76,252
48355,2020-07-22,TX,USA,county,80,250
48355,2020-07-23,TX,USA,county,95,322
48355,2020-07-24,TX,USA,county,94,273
48355,2020-07-25,TX,USA,county,94,271
48355,2020-07-26,TX,USA,county,94,266
48355,2020-07-27,TX,USA,county,97,273
48355,2020-07-28,TX,USA,county,91,271
48355,2020-07-29,TX,USA,county,83,267
48355,2020-07-30,TX,USA,county,84,257
48355,2020-07-31,TX,USA,county,86,294
48355,2020-08-01,TX,USA,county,86,264
48355,2020-08-02,TX,USA,county,85,234
48355,2020-08-03,TX,USA,county,84,227
48355,2020-08-04,TX,USA,county,79,226
48355,2020-08-05,TX,USA,county,90,227
48355,2020-08-06,TX,USA,county,78,239
48355,2020-08-07,TX,USA,county,76,226
48355,2020-08-08,TX,USA,county,80,217
48355,2020-08-09,TX,USA,county,80,214
48355,2020-08-10,TX,USA,county,74,211
48355,2020-08-11,TX,USA,county,72,221
48355,2020-08-12,TX,USA,county,72,215
48355,2020-08-13,TX,USA,county,57,183
48355,2020-08-14,TX,USA,county,55,182
48355,2020-08-15,TX,USA,county,54,175
48355,2020-08-16,TX,USA,county,55,174
48355,2020-08-17,TX,USA,county,53,174
48355,2020-08-18,TX,USA,county,44,169
48355,2020-08-19,TX,USA,county,49,167
48355,2020-08-20,TX,USA,county,44,161
48355,2020-08-21,TX,USA,county,54,171
48355,2020-08-22,TX,USA,county,49,158
48355,2020-08-23,TX,USA,county,46,149
48355,2020-08-24,TX,USA,county,45,153
48355,2020-08-25,TX,USA,county,48,162
48355,2020-08-26,TX,USA,county,47,150
48355,2020-08-27,TX,USA,county,48,131
48355,2020-08-28,TX,USA,county,43,127
48355,2020-08-29,TX,USA,county,44,103
48355,2020-08-30,TX,USA,county,38,110
48355,2020-08-31,TX,USA,county,38,99
48355,2020-09-01,TX,USA,county,35,99
48355,2020-09-02,TX,USA,county,37,99
48355,2020-09-03,TX,USA,county,35,94
48355,2020-09-04,TX,USA,county,35,99
48355,2020-09-05,TX,USA,county,32,97
48355,2020-09-06,TX,USA,county,30,96
48355,2020-09-07,TX,USA,county,32,91
48355,2020-09-08,TX,USA,county,26,85
48355,2020-09-09,TX,USA,county,21,80
48355,2020-09-10,TX,USA,county,28,95
48355,2020-09-11,TX,USA,county,24,80
48355,2020-09-12,TX,USA,county,24,79
48357,2020-04-12,TX,USA,county,0,0
48357,2020-04-13,TX,USA,county,0,0
48357,2020-04-14,TX,USA,county,0,0
48357,2020-04-15,TX,USA,county,0,1
48357,2020-04-16,TX,USA,county,0,0
48357,2020-04-17,TX,USA,county,0,1
48357,2020-04-18,TX,USA,county,0,0
48357,2020-04-19,TX,USA,county,0,1
48357,2020-04-20,TX,USA,county,0,0
48357,2020-04-21,TX,USA,county,0,0
48357,2020-04-22,TX,USA,county,0,1
48357,2020-04-23,TX,USA,county,0,1
48357,2020-04-24,TX,USA,county,0,1
48357,2020-04-25,TX,USA,county,0,1
48357,2020-04-26,TX,USA,county,1,1
48357,2020-04-27,TX,USA,county,1,1
48357,2020-04-28,TX,USA,county,1,2
48357,2020-04-29,TX,USA,county,1,2
48357,2020-04-30,TX,USA,county,1,2
48357,2020-05-01,TX,USA,county,1,2
48357,2020-05-02,TX,USA,county,1,2
48357,2020-05-03,TX,USA,county,1,2
48357,2020-05-04,TX,USA,county,1,2
48357,2020-05-05,TX,USA,county,1,2
48357,2020-05-06,TX,USA,county,1,2
48357,2020-05-07,TX,USA,county,1,3
48357,2020-05-08,TX,USA,county,1,3
48357,2020-05-09,TX,USA,county,1,3
48357,2020-05-10,TX,USA,county,1,2
48357,2020-05-11,TX,USA,county,1,2
48357,2020-05-12,TX,USA,county,1,2
48357,2020-05-13,TX,USA,county,1,2
48357,2020-05-14,TX,USA,county,1,2
48357,2020-05-15,TX,USA,county,1,2
48357,2020-05-16,TX,USA,county,1,2
48357,2020-05-17,TX,USA,county,1,2
48357,2020-05-18,TX,USA,county,1,2
48357,2020-05-19,TX,USA,county,1,2
48357,2020-05-20,TX,USA,county,0,2
48357,2020-05-21,TX,USA,county,1,1
48357,2020-05-22,TX,USA,county,0,1
48357,2020-05-23,TX,USA,county,0,1
48357,2020-05-24,TX,USA,county,1,1
48357,2020-05-25,TX,USA,county,0,1
48357,2020-05-26,TX,USA,county,1,1
48357,2020-05-27,TX,USA,county,0,1
48357,2020-05-28,TX,USA,county,1,1
48357,2020-05-29,TX,USA,county,1,1
48357,2020-05-30,TX,USA,county,1,1
48357,2020-05-31,TX,USA,county,1,1
48357,2020-06-01,TX,USA,county,0,1
48357,2020-06-02,TX,USA,county,0,1
48357,2020-06-03,TX,USA,county,0,1
48357,2020-06-04,TX,USA,county,0,1
48357,2020-06-05,TX,USA,county,0,1
48357,2020-06-06,TX,USA,county,0,1
48357,2020-06-07,TX,USA,county,0,1
48357,2020-06-08,TX,USA,county,0,1
48357,2020-06-09,TX,USA,county,0,1
48357,2020-06-10,TX,USA,county,0,1
48357,2020-06-11,TX,USA,county,0,1
48357,2020-06-12,TX,USA,county,0,0
48357,2020-06-13,TX,USA,county,0,0
48357,2020-06-14,TX,USA,county,0,0
48357,2020-06-15,TX,USA,county,0,0
48357,2020-06-16,TX,USA,county,0,1
48357,2020-06-17,TX,USA,county,0,1
48357,2020-06-18,TX,USA,county,0,1
48357,2020-06-19,TX,USA,county,0,1
48357,2020-06-20,TX,USA,county,0,0
48357,2020-06-21,TX,USA,county,0,1
48357,2020-06-22,TX,USA,county,0,1
48357,2020-06-23,TX,USA,county,0,1
48357,2020-06-24,TX,USA,county,0,1
48357,2020-06-25,TX,USA,county,0,1
48357,2020-06-26,TX,USA,county,0,1
48357,2020-06-27,TX,USA,county,0,0
48357,2020-06-28,TX,USA,county,0,0
48357,2020-06-29,TX,USA,county,0,1
48357,2020-06-30,TX,USA,county,0,1
48357,2020-07-01,TX,USA,county,0,1
48357,2020-07-02,TX,USA,county,0,1
48357,2020-07-03,TX,USA,county,0,1
48357,2020-07-04,TX,USA,county,0,1
48357,2020-07-05,TX,USA,county,0,1
48357,2020-07-06,TX,USA,county,0,1
48357,2020-07-07,TX,USA,county,0,1
48357,2020-07-08,TX,USA,county,0,1
48357,2020-07-09,TX,USA,county,0,1
48357,2020-07-10,TX,USA,county,0,1
48357,2020-07-11,TX,USA,county,0,1
48357,2020-07-12,TX,USA,county,0,1
48357,2020-07-13,TX,USA,county,0,1
48357,2020-07-14,TX,USA,county,0,1
48357,2020-07-15,TX,USA,county,0,1
48357,2020-07-16,TX,USA,county,0,1
48357,2020-07-17,TX,USA,county,1,1
48357,2020-07-18,TX,USA,county,1,1
48357,2020-07-19,TX,USA,county,1,1
48357,2020-07-20,TX,USA,county,1,1
48357,2020-07-21,TX,USA,county,1,2
48357,2020-07-22,TX,USA,county,1,2
48357,2020-07-23,TX,USA,county,1,1
48357,2020-07-24,TX,USA,county,1,2
48357,2020-07-25,TX,USA,county,1,2
48357,2020-07-26,TX,USA,county,1,1
48357,2020-07-27,TX,USA,county,1,2
48357,2020-07-28,TX,USA,county,0,1
48357,2020-07-29,TX,USA,county,0,1
48357,2020-07-30,TX,USA,county,1,2
48357,2020-07-31,TX,USA,county,1,2
48357,2020-08-01,TX,USA,county,1,2
48357,2020-08-02,TX,USA,county,1,2
48357,2020-08-03,TX,USA,county,1,2
48357,2020-08-04,TX,USA,county,1,2
48357,2020-08-05,TX,USA,county,1,2
48357,2020-08-06,TX,USA,county,1,2
48357,2020-08-07,TX,USA,county,1,2
48357,2020-08-08,TX,USA,county,1,2
48357,2020-08-09,TX,USA,county,1,2
48357,2020-08-10,TX,USA,county,1,2
48357,2020-08-11,TX,USA,county,1,2
48357,2020-08-12,TX,USA,county,1,2
48357,2020-08-13,TX,USA,county,1,2
48357,2020-08-14,TX,USA,county,1,1
48357,2020-08-15,TX,USA,county,1,1
48357,2020-08-16,TX,USA,county,1,1
48357,2020-08-17,TX,USA,county,1,1
48357,2020-08-18,TX,USA,county,1,1
48357,2020-08-19,TX,USA,county,1,1
48357,2020-08-20,TX,USA,county,1,1
48357,2020-08-21,TX,USA,county,1,1
48357,2020-08-22,TX,USA,county,0,1
48357,2020-08-23,TX,USA,county,0,1
48357,2020-08-24,TX,USA,county,0,1
48357,2020-08-25,TX,USA,county,0,1
48357,2020-08-26,TX,USA,county,0,1
48357,2020-08-27,TX,USA,county,0,1
48357,2020-08-28,TX,USA,county,0,1
48357,2020-08-29,TX,USA,county,0,1
48357,2020-08-30,TX,USA,county,0,1
48357,2020-08-31,TX,USA,county,0,1
48357,2020-09-01,TX,USA,county,0,1
48357,2020-09-02,TX,USA,county,0,1
48357,2020-09-03,TX,USA,county,0,1
48357,2020-09-04,TX,USA,county,0,1
48357,2020-09-05,TX,USA,county,0,1
48357,2020-09-06,TX,USA,county,0,1
48357,2020-09-07,TX,USA,county,0,1
48357,2020-09-08,TX,USA,county,0,1
48357,2020-09-09,TX,USA,county,0,1
48357,2020-09-10,TX,USA,county,1,1
48357,2020-09-11,TX,USA,county,1,1
48357,2020-09-12,TX,USA,county,1,1
48359,2020-04-12,TX,USA,county,0,0
48359,2020-04-13,TX,USA,county,0,0
48359,2020-04-14,TX,USA,county,0,0
48359,2020-04-15,TX,USA,county,0,0
48359,2020-04-16,TX,USA,county,0,0
48359,2020-04-17,TX,USA,county,0,0
48359,2020-04-18,TX,USA,county,0,0
48359,2020-04-19,TX,USA,county,0,0
48359,2020-04-20,TX,USA,county,0,0
48359,2020-04-21,TX,USA,county,0,0
48359,2020-04-22,TX,USA,county,0,0
48359,2020-04-23,TX,USA,county,0,0
48359,2020-04-24,TX,USA,county,0,0
48359,2020-04-25,TX,USA,county,0,0
48359,2020-04-26,TX,USA,county,0,0
48359,2020-04-27,TX,USA,county,0,0
48359,2020-04-28,TX,USA,county,0,0
48359,2020-04-29,TX,USA,county,0,0
48359,2020-04-30,TX,USA,county,0,0
48359,2020-05-01,TX,USA,county,0,0
48359,2020-05-02,TX,USA,county,0,0
48359,2020-05-03,TX,USA,county,0,1
48359,2020-05-04,TX,USA,county,0,0
48359,2020-05-05,TX,USA,county,0,0
48359,2020-05-06,TX,USA,county,0,0
48359,2020-05-07,TX,USA,county,0,1
48359,2020-05-08,TX,USA,county,0,1
48359,2020-05-09,TX,USA,county,0,1
48359,2020-05-10,TX,USA,county,0,1
48359,2020-05-11,TX,USA,county,0,0
48359,2020-05-12,TX,USA,county,0,0
48359,2020-05-13,TX,USA,county,0,0
48359,2020-05-14,TX,USA,county,0,0
48359,2020-05-15,TX,USA,county,0,0
48359,2020-05-16,TX,USA,county,0,0
48359,2020-05-17,TX,USA,county,0,0
48359,2020-05-18,TX,USA,county,0,0
48359,2020-05-19,TX,USA,county,0,0
48359,2020-05-20,TX,USA,county,0,0
48359,2020-05-21,TX,USA,county,0,0
48359,2020-05-22,TX,USA,county,0,0
48359,2020-05-23,TX,USA,county,0,0
48359,2020-05-24,TX,USA,county,0,0
48359,2020-05-25,TX,USA,county,0,0
48359,2020-05-26,TX,USA,county,0,0
48359,2020-05-27,TX,USA,county,0,0
48359,2020-05-28,TX,USA,county,0,0
48359,2020-05-29,TX,USA,county,0,0
48359,2020-05-30,TX,USA,county,0,0
48359,2020-05-31,TX,USA,county,0,0
48359,2020-06-01,TX,USA,county,0,0
48359,2020-06-02,TX,USA,county,0,0
48359,2020-06-03,TX,USA,county,0,0
48359,2020-06-04,TX,USA,county,0,0
48359,2020-06-05,TX,USA,county,0,0
48359,2020-06-06,TX,USA,county,0,0
48359,2020-06-07,TX,USA,county,0,0
48359,2020-06-08,TX,USA,county,0,0
48359,2020-06-09,TX,USA,county,0,0
48359,2020-06-10,TX,USA,county,0,0
48359,2020-06-11,TX,USA,county,0,0
48359,2020-06-12,TX,USA,county,0,0
48359,2020-06-13,TX,USA,county,0,0
48359,2020-06-14,TX,USA,county,0,0
48359,2020-06-15,TX,USA,county,0,0
48359,2020-06-16,TX,USA,county,0,0
48359,2020-06-17,TX,USA,county,0,0
48359,2020-06-18,TX,USA,county,0,0
48359,2020-06-19,TX,USA,county,0,0
48359,2020-06-20,TX,USA,county,0,0
48359,2020-06-21,TX,USA,county,0,0
48359,2020-06-22,TX,USA,county,0,0
48359,2020-06-23,TX,USA,county,0,0
48359,2020-06-24,TX,USA,county,0,0
48359,2020-06-25,TX,USA,county,0,0
48359,2020-06-26,TX,USA,county,0,0
48359,2020-06-27,TX,USA,county,0,0
48359,2020-06-28,TX,USA,county,0,0
48359,2020-06-29,TX,USA,county,0,0
48359,2020-06-30,TX,USA,county,0,0
48359,2020-07-01,TX,USA,county,0,0
48359,2020-07-02,TX,USA,county,0,0
48359,2020-07-03,TX,USA,county,0,0
48359,2020-07-04,TX,USA,county,0,0
48359,2020-07-05,TX,USA,county,0,0
48359,2020-07-06,TX,USA,county,0,0
48359,2020-07-07,TX,USA,county,0,0
48359,2020-07-08,TX,USA,county,0,0
48359,2020-07-09,TX,USA,county,0,0
48359,2020-07-10,TX,USA,county,0,0
48359,2020-07-11,TX,USA,county,0,0
48359,2020-07-12,TX,USA,county,0,0
48359,2020-07-13,TX,USA,county,0,0
48359,2020-07-14,TX,USA,county,0,0
48359,2020-07-15,TX,USA,county,0,0
48359,2020-07-16,TX,USA,county,0,0
48359,2020-07-17,TX,USA,county,0,0
48359,2020-07-18,TX,USA,county,0,0
48359,2020-07-19,TX,USA,county,0,0
48359,2020-07-20,TX,USA,county,0,0
48359,2020-07-21,TX,USA,county,0,0
48359,2020-07-22,TX,USA,county,0,0
48359,2020-07-23,TX,USA,county,0,0
48359,2020-07-24,TX,USA,county,0,0
48359,2020-07-25,TX,USA,county,0,0
48359,2020-07-26,TX,USA,county,0,0
48359,2020-07-27,TX,USA,county,0,0
48359,2020-07-28,TX,USA,county,0,0
48359,2020-07-29,TX,USA,county,0,0
48359,2020-07-30,TX,USA,county,0,0
48359,2020-07-31,TX,USA,county,0,0
48359,2020-08-01,TX,USA,county,0,0
48359,2020-08-02,TX,USA,county,0,0
48359,2020-08-03,TX,USA,county,0,0
48359,2020-08-04,TX,USA,county,0,0
48359,2020-08-05,TX,USA,county,0,0
48359,2020-08-06,TX,USA,county,0,0
48359,2020-08-07,TX,USA,county,0,0
48359,2020-08-08,TX,USA,county,0,0
48359,2020-08-09,TX,USA,county,0,0
48359,2020-08-10,TX,USA,county,0,0
48359,2020-08-11,TX,USA,county,0,0
48359,2020-08-12,TX,USA,county,0,0
48359,2020-08-13,TX,USA,county,0,0
48359,2020-08-14,TX,USA,county,0,0
48359,2020-08-15,TX,USA,county,0,0
48359,2020-08-16,TX,USA,county,0,0
48359,2020-08-17,TX,USA,county,0,0
48359,2020-08-18,TX,USA,county,0,0
48359,2020-08-19,TX,USA,county,0,0
48359,2020-08-20,TX,USA,county,0,0
48359,2020-08-21,TX,USA,county,0,0
48359,2020-08-22,TX,USA,county,0,0
48359,2020-08-23,TX,USA,county,0,0
48359,2020-08-24,TX,USA,county,0,0
48359,2020-08-25,TX,USA,county,0,0
48359,2020-08-26,TX,USA,county,0,0
48359,2020-08-27,TX,USA,county,0,0
48359,2020-08-28,TX,USA,county,0,0
48359,2020-08-29,TX,USA,county,0,0
48359,2020-08-30,TX,USA,county,0,0
48359,2020-08-31,TX,USA,county,0,0
48359,2020-09-01,TX,USA,county,0,0
48359,2020-09-02,TX,USA,county,0,0
48359,2020-09-03,TX,USA,county,0,0
48359,2020-09-04,TX,USA,county,0,0
48359,2020-09-05,TX,USA,county,0,0
48359,2020-09-06,TX,USA,county,0,0
48359,2020-09-07,TX,USA,county,0,0
48359,2020-09-08,TX,USA,county,0,0
48359,2020-09-09,TX,USA,county,0,0
48359,2020-09-10,TX,USA,county,0,0
48359,2020-09-11,TX,USA,county,0,0
48359,2020-09-12,TX,USA,county,0,0
48361,2020-04-12,TX,USA,county,2,5
48361,2020-04-13,TX,USA,county,2,5
48361,2020-04-14,TX,USA,county,2,6
48361,2020-04-15,TX,USA,county,2,6
48361,2020-04-16,TX,USA,county,2,7
48361,2020-04-17,TX,USA,county,3,7
48361,2020-04-18,TX,USA,county,3,7
48361,2020-04-19,TX,USA,county,2,6
48361,2020-04-20,TX,USA,county,3,7
48361,2020-04-21,TX,USA,county,3,7
48361,2020-04-22,TX,USA,county,3,8
48361,2020-04-23,TX,USA,county,3,8
48361,2020-04-24,TX,USA,county,3,9
48361,2020-04-25,TX,USA,county,3,9
48361,2020-04-26,TX,USA,county,2,8
48361,2020-04-27,TX,USA,county,3,7
48361,2020-04-28,TX,USA,county,2,8
48361,2020-04-29,TX,USA,county,3,9
48361,2020-04-30,TX,USA,county,2,8
48361,2020-05-01,TX,USA,county,2,8
48361,2020-05-02,TX,USA,county,1,7
48361,2020-05-03,TX,USA,county,1,6
48361,2020-05-04,TX,USA,county,1,6
48361,2020-05-05,TX,USA,county,2,8
48361,2020-05-06,TX,USA,county,2,7
48361,2020-05-07,TX,USA,county,1,4
48361,2020-05-08,TX,USA,county,1,3
48361,2020-05-09,TX,USA,county,1,4
48361,2020-05-10,TX,USA,county,1,3
48361,2020-05-11,TX,USA,county,1,3
48361,2020-05-12,TX,USA,county,1,3
48361,2020-05-13,TX,USA,county,1,3
48361,2020-05-14,TX,USA,county,1,3
48361,2020-05-15,TX,USA,county,2,4
48361,2020-05-16,TX,USA,county,3,8
48361,2020-05-17,TX,USA,county,2,7
48361,2020-05-18,TX,USA,county,3,7
48361,2020-05-19,TX,USA,county,3,8
48361,2020-05-20,TX,USA,county,3,8
48361,2020-05-21,TX,USA,county,3,8
48361,2020-05-22,TX,USA,county,3,8
48361,2020-05-23,TX,USA,county,2,8
48361,2020-05-24,TX,USA,county,2,7
48361,2020-05-25,TX,USA,county,2,8
48361,2020-05-26,TX,USA,county,2,7
48361,2020-05-27,TX,USA,county,3,7
48361,2020-05-28,TX,USA,county,2,6
48361,2020-05-29,TX,USA,county,3,7
48361,2020-05-30,TX,USA,county,2,7
48361,2020-05-31,TX,USA,county,3,6
48361,2020-06-01,TX,USA,county,3,7
48361,2020-06-02,TX,USA,county,3,7
48361,2020-06-03,TX,USA,county,3,7
48361,2020-06-04,TX,USA,county,2,6
48361,2020-06-05,TX,USA,county,3,8
48361,2020-06-06,TX,USA,county,3,8
48361,2020-06-07,TX,USA,county,4,8
48361,2020-06-08,TX,USA,county,3,8
48361,2020-06-09,TX,USA,county,3,10
48361,2020-06-10,TX,USA,county,4,9
48361,2020-06-11,TX,USA,county,3,7
48361,2020-06-12,TX,USA,county,4,8
48361,2020-06-13,TX,USA,county,4,9
48361,2020-06-14,TX,USA,county,4,9
48361,2020-06-15,TX,USA,county,4,10
48361,2020-06-16,TX,USA,county,3,10
48361,2020-06-17,TX,USA,county,3,11
48361,2020-06-18,TX,USA,county,3,10
48361,2020-06-19,TX,USA,county,3,10
48361,2020-06-20,TX,USA,county,4,9
48361,2020-06-21,TX,USA,county,4,12
48361,2020-06-22,TX,USA,county,3,11
48361,2020-06-23,TX,USA,county,4,13
48361,2020-06-24,TX,USA,county,4,14
48361,2020-06-25,TX,USA,county,4,15
48361,2020-06-26,TX,USA,county,4,18
48361,2020-06-27,TX,USA,county,5,19
48361,2020-06-28,TX,USA,county,5,17
48361,2020-06-29,TX,USA,county,6,19
48361,2020-06-30,TX,USA,county,4,20
48361,2020-07-01,TX,USA,county,5,21
48361,2020-07-02,TX,USA,county,5,20
48361,2020-07-03,TX,USA,county,5,20
48361,2020-07-04,TX,USA,county,5,19
48361,2020-07-05,TX,USA,county,6,22
48361,2020-07-06,TX,USA,county,6,24
48361,2020-07-07,TX,USA,county,6,26
48361,2020-07-08,TX,USA,county,7,27
48361,2020-07-09,TX,USA,county,7,22
48361,2020-07-10,TX,USA,county,6,25
48361,2020-07-11,TX,USA,county,7,28
48361,2020-07-12,TX,USA,county,7,28
48361,2020-07-13,TX,USA,county,7,30
48361,2020-07-14,TX,USA,county,8,33
48361,2020-07-15,TX,USA,county,7,28
48361,2020-07-16,TX,USA,county,6,27
48361,2020-07-17,TX,USA,county,8,27
48361,2020-07-18,TX,USA,county,7,27
48361,2020-07-19,TX,USA,county,8,26
48361,2020-07-20,TX,USA,county,7,25
48361,2020-07-21,TX,USA,county,7,24
48361,2020-07-22,TX,USA,county,8,27
48361,2020-07-23,TX,USA,county,8,28
48361,2020-07-24,TX,USA,county,8,27
48361,2020-07-25,TX,USA,county,8,27
48361,2020-07-26,TX,USA,county,8,26
48361,2020-07-27,TX,USA,county,8,25
48361,2020-07-28,TX,USA,county,6,21
48361,2020-07-29,TX,USA,county,7,25
48361,2020-07-30,TX,USA,county,6,24
48361,2020-07-31,TX,USA,county,7,25
48361,2020-08-01,TX,USA,county,6,23
48361,2020-08-02,TX,USA,county,7,21
48361,2020-08-03,TX,USA,county,7,24
48361,2020-08-04,TX,USA,county,7,22
48361,2020-08-05,TX,USA,county,7,22
48361,2020-08-06,TX,USA,county,7,24
48361,2020-08-07,TX,USA,county,7,19
48361,2020-08-08,TX,USA,county,7,20
48361,2020-08-09,TX,USA,county,6,18
48361,2020-08-10,TX,USA,county,6,18
48361,2020-08-11,TX,USA,county,6,19
48361,2020-08-12,TX,USA,county,6,18
48361,2020-08-13,TX,USA,county,6,20
48361,2020-08-14,TX,USA,county,6,19
48361,2020-08-15,TX,USA,county,6,19
48361,2020-08-16,TX,USA,county,6,19
48361,2020-08-17,TX,USA,county,5,20
48361,2020-08-18,TX,USA,county,4,18
48361,2020-08-19,TX,USA,county,6,19
48361,2020-08-20,TX,USA,county,5,17
48361,2020-08-21,TX,USA,county,5,17
48361,2020-08-22,TX,USA,county,5,15
48361,2020-08-23,TX,USA,county,5,16
48361,2020-08-24,TX,USA,county,3,14
48361,2020-08-25,TX,USA,county,4,12
48361,2020-08-26,TX,USA,county,5,14
48361,2020-08-27,TX,USA,county,3,10
48361,2020-08-28,TX,USA,county,3,10
48361,2020-08-29,TX,USA,county,3,10
48361,2020-08-30,TX,USA,county,3,10
48361,2020-08-31,TX,USA,county,3,11
48361,2020-09-01,TX,USA,county,3,11
48361,2020-09-02,TX,USA,county,3,12
48361,2020-09-03,TX,USA,county,4,12
48361,2020-09-04,TX,USA,county,3,11
48361,2020-09-05,TX,USA,county,4,11
48361,2020-09-06,TX,USA,county,4,12
48361,2020-09-07,TX,USA,county,4,11
48361,2020-09-08,TX,USA,county,3,11
48361,2020-09-09,TX,USA,county,3,12
48361,2020-09-10,TX,USA,county,3,10
48361,2020-09-11,TX,USA,county,3,10
48361,2020-09-12,TX,USA,county,3,10
48363,2020-04-12,TX,USA,county,1,1
48363,2020-04-13,TX,USA,county,1,1
48363,2020-04-14,TX,USA,county,1,1
48363,2020-04-15,TX,USA,county,1,2
48363,2020-04-16,TX,USA,county,1,2
