TSA ID,TSA AREA,date,current_hospitalized,current_icu
A,Amarillo,2020-04-12,17.0,4.0
A,Amarillo,2020-04-13,17.0,5.0
A,Amarillo,2020-04-14,17.0,5.0
A,Amarillo,2020-04-15,40.0,2.0
A,Amarillo,2020-04-16,18.0,6.0
A,Amarillo,2020-04-17,24.0,9.0
A,Amarillo,2020-04-18,18.0,5.0
A,Amarillo,2020-04-19,35.0,10.0
A,Amarillo,2020-04-20,17.0,6.0
A,Amarillo,2020-04-21,17.0,6.0
A,Amarillo,2020-04-22,41.0,21.0
A,Amarillo,2020-04-23,41.0,21.0
A,Amarillo,2020-04-24,40.0,17.0
A,Amarillo,2020-04-25,46.0,19.0
A,Amarillo,2020-04-26,59.0,26.0
A,Amarillo,2020-04-27,64.0,29.0
A,Amarillo,2020-04-28,67.0,34.0
A,Amarillo,2020-04-29,82.0,39.0
A,Amarillo,2020-04-30,84.0,37.0
A,Amarillo,2020-05-01,87.0,37.0
A,Amarillo,2020-05-02,91.0,40.0
A,Amarillo,2020-05-03,101.0,47.0
A,Amarillo,2020-05-04,94.0,44.0
A,Amarillo,2020-05-05,90.0,41.0
A,Amarillo,2020-05-06,96.0,40.0
A,Amarillo,2020-05-07,109.0,51.0
A,Amarillo,2020-05-08,112.0,48.0
A,Amarillo,2020-05-09,109.0,46.0
A,Amarillo,2020-05-10,103.0,43.0
A,Amarillo,2020-05-11,98.0,43.0
A,Amarillo,2020-05-12,94.0,43.0
A,Amarillo,2020-05-13,82.0,36.0
A,Amarillo,2020-05-14,84.0,35.0
A,Amarillo,2020-05-15,79.0,31.0
A,Amarillo,2020-05-16,80.0,33.0
A,Amarillo,2020-05-17,72.0,30.0
A,Amarillo,2020-05-18,68.0,24.0
A,Amarillo,2020-05-19,70.0,22.0
A,Amarillo,2020-05-20,75.0,21.0
A,Amarillo,2020-05-21,63.0,26.0
A,Amarillo,2020-05-22,53.0,21.0
A,Amarillo,2020-05-23,55.0,20.0
A,Amarillo,2020-05-24,55.0,22.0
A,Amarillo,2020-05-25,55.0,21.0
A,Amarillo,2020-05-26,61.0,23.0
A,Amarillo,2020-05-27,59.0,21.0
A,Amarillo,2020-05-28,63.0,28.0
A,Amarillo,2020-05-29,24.0,24.0
A,Amarillo,2020-05-30,58.0,26.0
A,Amarillo,2020-05-31,39.0,23.0
A,Amarillo,2020-06-01,47.0,19.0
A,Amarillo,2020-06-02,45.0,20.0
A,Amarillo,2020-06-03,46.0,18.0
A,Amarillo,2020-06-04,38.0,15.0
A,Amarillo,2020-06-05,31.0,15.0
A,Amarillo,2020-06-06,32.0,13.0
A,Amarillo,2020-06-07,31.0,13.0
A,Amarillo,2020-06-08,25.0,9.0
A,Amarillo,2020-06-09,29.0,15.0
A,Amarillo,2020-06-10,25.0,10.0
A,Amarillo,2020-06-11,23.0,10.0
A,Amarillo,2020-06-12,17.0,8.0
A,Amarillo,2020-06-13,18.0,7.0
A,Amarillo,2020-06-14,17.0,7.0
A,Amarillo,2020-06-15,16.0,8.0
A,Amarillo,2020-06-16,25.0,11.0
A,Amarillo,2020-06-17,23.0,8.0
A,Amarillo,2020-06-18,24.0,8.0
A,Amarillo,2020-06-19,22.0,9.0
A,Amarillo,2020-06-20,20.0,10.0
A,Amarillo,2020-06-21,22.0,10.0
A,Amarillo,2020-06-22,23.0,10.0
A,Amarillo,2020-06-23,23.0,10.0
A,Amarillo,2020-06-24,27.0,8.0
A,Amarillo,2020-06-25,25.0,9.0
A,Amarillo,2020-06-26,22.0,9.0
A,Amarillo,2020-06-27,21.0,9.0
A,Amarillo,2020-06-28,20.0,9.0
A,Amarillo,2020-06-29,22.0,10.0
A,Amarillo,2020-06-30,25.0,10.0
A,Amarillo,2020-07-01,25.0,10.0
A,Amarillo,2020-07-02,27.0,10.0
A,Amarillo,2020-07-03,23.0,12.0
A,Amarillo,2020-07-04,23.0,12.0
A,Amarillo,2020-07-05,26.0,13.0
A,Amarillo,2020-07-06,31.0,14.0
A,Amarillo,2020-07-07,38.0,14.0
A,Amarillo,2020-07-08,38.0,14.0
A,Amarillo,2020-07-09,41.0,16.0
A,Amarillo,2020-07-10,46.0,18.0
A,Amarillo,2020-07-11,48.0,18.0
A,Amarillo,2020-07-12,47.0,19.0
A,Amarillo,2020-07-13,46.0,19.0
A,Amarillo,2020-07-14,47.0,20.0
A,Amarillo,2020-07-15,49.0,21.0
A,Amarillo,2020-07-16,51.0,20.0
A,Amarillo,2020-07-17,58.0,24.0
A,Amarillo,2020-07-18,63.0,24.0
A,Amarillo,2020-07-19,62.0,25.0
A,Amarillo,2020-07-20,63.0,25.0
A,Amarillo,2020-07-21,69.0,26.0
A,Amarillo,2020-07-22,75.0,31.0
A,Amarillo,2020-07-23,65.0,32.0
A,Amarillo,2020-07-24,82.0,42.0
A,Amarillo,2020-07-25,75.0,40.0
A,Amarillo,2020-07-26,44.0,22.0
A,Amarillo,2020-07-27,77.0,44.0
A,Amarillo,2020-07-28,36.0,12.0
A,Amarillo,2020-07-29,37.0,9.0
A,Amarillo,2020-07-30,70.0,28.0
A,Amarillo,2020-07-31,71.0,28.0
A,Amarillo,2020-08-01,77.0,28.0
A,Amarillo,2020-08-02,77.0,29.0
A,Amarillo,2020-08-03,78.0,29.0
A,Amarillo,2020-08-04,79.0,29.0
A,Amarillo,2020-08-05,72.0,29.0
A,Amarillo,2020-08-06,75.0,36.0
A,Amarillo,2020-08-07,75.0,36.0
A,Amarillo,2020-08-08,74.0,32.0
A,Amarillo,2020-08-09,73.0,34.0
A,Amarillo,2020-08-10,73.0,34.0
A,Amarillo,2020-08-11,76.0,35.0
A,Amarillo,2020-08-12,76.0,36.0
A,Amarillo,2020-08-13,72.0,33.0
A,Amarillo,2020-08-14,55.0,30.0
A,Amarillo,2020-08-15,58.0,26.0
A,Amarillo,2020-08-16,59.0,27.0
A,Amarillo,2020-08-17,59.0,27.0
A,Amarillo,2020-08-18,60.0,27.0
A,Amarillo,2020-08-19,55.0,24.0
A,Amarillo,2020-08-20,57.0,22.0
A,Amarillo,2020-08-21,58.0,22.0
A,Amarillo,2020-08-22,56.0,20.0
A,Amarillo,2020-08-23,61.0,21.0
A,Amarillo,2020-08-24,59.0,21.0
A,Amarillo,2020-08-25,55.0,20.0
B,Lubbock,2020-04-12,34.0,12.0
B,Lubbock,2020-04-13,35.0,12.0
B,Lubbock,2020-04-14,31.0,14.0
B,Lubbock,2020-04-15,34.0,15.0
B,Lubbock,2020-04-16,32.0,14.0
B,Lubbock,2020-04-17,38.0,17.0
B,Lubbock,2020-04-18,35.0,16.0
B,Lubbock,2020-04-19,32.0,18.0
B,Lubbock,2020-04-20,32.0,17.0
B,Lubbock,2020-04-21,46.0,19.0
B,Lubbock,2020-04-22,28.0,15.0
B,Lubbock,2020-04-23,25.0,15.0
B,Lubbock,2020-04-24,27.0,15.0
B,Lubbock,2020-04-25,32.0,18.0
B,Lubbock,2020-04-26,26.0,18.0
B,Lubbock,2020-04-27,29.0,18.0
B,Lubbock,2020-04-28,29.0,16.0
B,Lubbock,2020-04-29,31.0,19.0
B,Lubbock,2020-04-30,38.0,30.0
B,Lubbock,2020-05-01,36.0,28.0
B,Lubbock,2020-05-02,37.0,26.0
B,Lubbock,2020-05-03,29.0,24.0
B,Lubbock,2020-05-04,30.0,24.0
B,Lubbock,2020-05-05,33.0,26.0
B,Lubbock,2020-05-06,37.0,24.0
B,Lubbock,2020-05-07,32.0,20.0
B,Lubbock,2020-05-08,28.0,17.0
B,Lubbock,2020-05-09,27.0,15.0
B,Lubbock,2020-05-10,25.0,14.0
B,Lubbock,2020-05-11,23.0,13.0
B,Lubbock,2020-05-12,25.0,15.0
B,Lubbock,2020-05-13,19.0,13.0
B,Lubbock,2020-05-14,22.0,15.0
B,Lubbock,2020-05-15,21.0,14.0
B,Lubbock,2020-05-16,20.0,16.0
B,Lubbock,2020-05-17,19.0,14.0
B,Lubbock,2020-05-18,20.0,13.0
B,Lubbock,2020-05-19,21.0,12.0
B,Lubbock,2020-05-20,25.0,14.0
B,Lubbock,2020-05-21,20.0,13.0
B,Lubbock,2020-05-22,15.0,11.0
B,Lubbock,2020-05-23,14.0,10.0
B,Lubbock,2020-05-24,13.0,7.0
B,Lubbock,2020-05-25,16.0,8.0
B,Lubbock,2020-05-26,16.0,8.0
B,Lubbock,2020-05-27,15.0,7.0
B,Lubbock,2020-05-28,14.0,7.0
B,Lubbock,2020-05-29,20.0,8.0
B,Lubbock,2020-05-30,14.0,5.0
B,Lubbock,2020-05-31,12.0,7.0
B,Lubbock,2020-06-01,14.0,9.0
B,Lubbock,2020-06-02,16.0,8.0
B,Lubbock,2020-06-03,19.0,8.0
B,Lubbock,2020-06-04,16.0,9.0
B,Lubbock,2020-06-05,13.0,7.0
B,Lubbock,2020-06-06,11.0,9.0
B,Lubbock,2020-06-07,11.0,7.0
B,Lubbock,2020-06-08,10.0,7.0
B,Lubbock,2020-06-09,10.0,7.0
B,Lubbock,2020-06-10,15.0,8.0
B,Lubbock,2020-06-11,14.0,8.0
B,Lubbock,2020-06-12,17.0,9.0
B,Lubbock,2020-06-13,18.0,10.0
B,Lubbock,2020-06-14,16.0,8.0
B,Lubbock,2020-06-15,15.0,8.0
B,Lubbock,2020-06-16,14.0,9.0
B,Lubbock,2020-06-17,16.0,7.0
B,Lubbock,2020-06-18,20.0,7.0
B,Lubbock,2020-06-19,21.0,8.0
B,Lubbock,2020-06-20,22.0,10.0
B,Lubbock,2020-06-21,22.0,8.0
B,Lubbock,2020-06-22,22.0,8.0
B,Lubbock,2020-06-23,25.0,8.0
B,Lubbock,2020-06-24,34.0,11.0
B,Lubbock,2020-06-25,37.0,17.0
B,Lubbock,2020-06-26,43.0,20.0
B,Lubbock,2020-06-27,42.0,22.0
B,Lubbock,2020-06-28,51.0,21.0
B,Lubbock,2020-06-29,49.0,21.0
B,Lubbock,2020-06-30,58.0,26.0
B,Lubbock,2020-07-01,72.0,28.0
B,Lubbock,2020-07-02,74.0,31.0
B,Lubbock,2020-07-03,98.0,39.0
B,Lubbock,2020-07-04,88.0,37.0
B,Lubbock,2020-07-05,93.0,41.0
B,Lubbock,2020-07-06,86.0,41.0
B,Lubbock,2020-07-07,97.0,44.0
B,Lubbock,2020-07-08,109.0,47.0
B,Lubbock,2020-07-09,117.0,48.0
B,Lubbock,2020-07-10,115.0,57.0
B,Lubbock,2020-07-11,128.0,47.0
B,Lubbock,2020-07-12,125.0,44.0
B,Lubbock,2020-07-13,130.0,46.0
B,Lubbock,2020-07-14,130.0,48.0
B,Lubbock,2020-07-15,123.0,46.0
B,Lubbock,2020-07-16,124.0,44.0
B,Lubbock,2020-07-17,125.0,43.0
B,Lubbock,2020-07-18,128.0,47.0
B,Lubbock,2020-07-19,114.0,48.0
B,Lubbock,2020-07-20,128.0,50.0
B,Lubbock,2020-07-21,128.0,48.0
B,Lubbock,2020-07-22,133.0,48.0
B,Lubbock,2020-07-23,142.0,52.0
B,Lubbock,2020-07-24,203.0,108.0
B,Lubbock,2020-07-25,190.0,108.0
B,Lubbock,2020-07-26,198.0,113.0
B,Lubbock,2020-07-27,185.0,114.0
B,Lubbock,2020-07-28,127.0,53.0
B,Lubbock,2020-07-29,105.0,50.0
B,Lubbock,2020-07-30,130.0,55.0
B,Lubbock,2020-07-31,134.0,57.0
B,Lubbock,2020-08-01,127.0,57.0
B,Lubbock,2020-08-02,138.0,57.0
B,Lubbock,2020-08-03,162.0,54.0
B,Lubbock,2020-08-04,130.0,54.0
B,Lubbock,2020-08-05,118.0,58.0
B,Lubbock,2020-08-06,113.0,57.0
B,Lubbock,2020-08-07,123.0,57.0
B,Lubbock,2020-08-08,117.0,60.0
B,Lubbock,2020-08-09,111.0,53.0
B,Lubbock,2020-08-10,110.0,53.0
B,Lubbock,2020-08-11,109.0,53.0
B,Lubbock,2020-08-12,111.0,53.0
B,Lubbock,2020-08-13,108.0,51.0
B,Lubbock,2020-08-14,97.0,48.0
B,Lubbock,2020-08-15,86.0,35.0
B,Lubbock,2020-08-16,84.0,29.0
B,Lubbock,2020-08-17,89.0,33.0
B,Lubbock,2020-08-18,92.0,36.0
B,Lubbock,2020-08-19,98.0,34.0
B,Lubbock,2020-08-20,99.0,35.0
B,Lubbock,2020-08-21,91.0,35.0
B,Lubbock,2020-08-22,85.0,39.0
B,Lubbock,2020-08-23,80.0,37.0
B,Lubbock,2020-08-24,81.0,37.0
B,Lubbock,2020-08-25,83.0,41.0
C,Wichita Falls,2020-04-12,5.0,1.0
C,Wichita Falls,2020-04-13,5.0,0.0
C,Wichita Falls,2020-04-14,6.0,0.0
C,Wichita Falls,2020-04-15,4.0,0.0
C,Wichita Falls,2020-04-16,5.0,1.0
C,Wichita Falls,2020-04-17,0.0,0.0
C,Wichita Falls,2020-04-18,0.0,0.0
C,Wichita Falls,2020-04-19,0.0,0.0
C,Wichita Falls,2020-04-20,2.0,0.0
C,Wichita Falls,2020-04-21,4.0,1.0
C,Wichita Falls,2020-04-22,1.0,0.0
C,Wichita Falls,2020-04-23,1.0,0.0
C,Wichita Falls,2020-04-24,1.0,0.0
C,Wichita Falls,2020-04-25,1.0,0.0
C,Wichita Falls,2020-04-26,1.0,0.0
C,Wichita Falls,2020-04-27,0.0,0.0
C,Wichita Falls,2020-04-28,0.0,0.0
C,Wichita Falls,2020-04-29,0.0,0.0
C,Wichita Falls,2020-04-30,0.0,0.0
C,Wichita Falls,2020-05-01,0.0,0.0
C,Wichita Falls,2020-05-02,0.0,0.0
C,Wichita Falls,2020-05-03,0.0,0.0
C,Wichita Falls,2020-05-04,0.0,0.0
C,Wichita Falls,2020-05-05,0.0,0.0
C,Wichita Falls,2020-05-06,0.0,0.0
C,Wichita Falls,2020-05-07,0.0,0.0
C,Wichita Falls,2020-05-08,0.0,0.0
C,Wichita Falls,2020-05-09,2.0,2.0
C,Wichita Falls,2020-05-10,2.0,2.0
C,Wichita Falls,2020-05-11,2.0,2.0
C,Wichita Falls,2020-05-12,0.0,0.0
C,Wichita Falls,2020-05-13,0.0,0.0
C,Wichita Falls,2020-05-14,1.0,0.0
C,Wichita Falls,2020-05-15,1.0,0.0
C,Wichita Falls,2020-05-16,1.0,0.0
C,Wichita Falls,2020-05-17,1.0,0.0
C,Wichita Falls,2020-05-18,1.0,0.0
C,Wichita Falls,2020-05-19,1.0,0.0
C,Wichita Falls,2020-05-20,1.0,0.0
C,Wichita Falls,2020-05-21,1.0,0.0
C,Wichita Falls,2020-05-22,1.0,0.0
C,Wichita Falls,2020-05-23,1.0,0.0
C,Wichita Falls,2020-05-24,1.0,0.0
C,Wichita Falls,2020-05-25,2.0,0.0
C,Wichita Falls,2020-05-26,0.0,0.0
C,Wichita Falls,2020-05-27,0.0,0.0
C,Wichita Falls,2020-05-28,0.0,0.0
C,Wichita Falls,2020-05-29,0.0,0.0
C,Wichita Falls,2020-05-30,0.0,0.0
C,Wichita Falls,2020-05-31,0.0,0.0
C,Wichita Falls,2020-06-01,0.0,0.0
C,Wichita Falls,2020-06-02,0.0,0.0
C,Wichita Falls,2020-06-03,0.0,0.0
C,Wichita Falls,2020-06-04,0.0,0.0
C,Wichita Falls,2020-06-05,0.0,0.0
C,Wichita Falls,2020-06-06,0.0,0.0
C,Wichita Falls,2020-06-07,0.0,0.0
C,Wichita Falls,2020-06-08,0.0,0.0
C,Wichita Falls,2020-06-09,0.0,0.0
C,Wichita Falls,2020-06-10,0.0,0.0
C,Wichita Falls,2020-06-11,0.0,0.0
C,Wichita Falls,2020-06-12,0.0,0.0
C,Wichita Falls,2020-06-13,0.0,0.0
C,Wichita Falls,2020-06-14,0.0,0.0
C,Wichita Falls,2020-06-15,0.0,0.0
C,Wichita Falls,2020-06-16,0.0,0.0
C,Wichita Falls,2020-06-17,0.0,0.0
C,Wichita Falls,2020-06-18,0.0,0.0
C,Wichita Falls,2020-06-19,0.0,0.0
C,Wichita Falls,2020-06-20,2.0,1.0
C,Wichita Falls,2020-06-21,2.0,1.0
C,Wichita Falls,2020-06-22,2.0,1.0
C,Wichita Falls,2020-06-23,3.0,3.0
C,Wichita Falls,2020-06-24,7.0,1.0
C,Wichita Falls,2020-06-25,10.0,5.0
C,Wichita Falls,2020-06-26,8.0,1.0
C,Wichita Falls,2020-06-27,8.0,3.0
C,Wichita Falls,2020-06-28,9.0,3.0
C,Wichita Falls,2020-06-29,12.0,6.0
C,Wichita Falls,2020-06-30,11.0,6.0
C,Wichita Falls,2020-07-01,11.0,6.0
C,Wichita Falls,2020-07-02,10.0,4.0
C,Wichita Falls,2020-07-03,10.0,4.0
C,Wichita Falls,2020-07-04,10.0,4.0
C,Wichita Falls,2020-07-05,19.0,6.0
C,Wichita Falls,2020-07-06,21.0,5.0
C,Wichita Falls,2020-07-07,22.0,5.0
C,Wichita Falls,2020-07-08,28.0,5.0
C,Wichita Falls,2020-07-09,33.0,6.0
C,Wichita Falls,2020-07-10,32.0,9.0
C,Wichita Falls,2020-07-11,35.0,9.0
C,Wichita Falls,2020-07-12,35.0,9.0
C,Wichita Falls,2020-07-13,35.0,9.0
C,Wichita Falls,2020-07-14,33.0,11.0
C,Wichita Falls,2020-07-15,34.0,11.0
C,Wichita Falls,2020-07-16,40.0,12.0
C,Wichita Falls,2020-07-17,43.0,12.0
C,Wichita Falls,2020-07-18,40.0,12.0
C,Wichita Falls,2020-07-19,41.0,10.0
C,Wichita Falls,2020-07-20,40.0,10.0
C,Wichita Falls,2020-07-21,41.0,10.0
C,Wichita Falls,2020-07-22,38.0,12.0
C,Wichita Falls,2020-07-23,52.0,24.0
C,Wichita Falls,2020-07-24,46.0,22.0
C,Wichita Falls,2020-07-25,44.0,21.0
C,Wichita Falls,2020-07-26,51.0,21.0
C,Wichita Falls,2020-07-27,39.0,16.0
C,Wichita Falls,2020-07-28,36.0,16.0
C,Wichita Falls,2020-07-29,36.0,16.0
C,Wichita Falls,2020-07-30,34.0,12.0
C,Wichita Falls,2020-07-31,42.0,12.0
C,Wichita Falls,2020-08-01,38.0,12.0
C,Wichita Falls,2020-08-02,40.0,13.0
C,Wichita Falls,2020-08-03,45.0,14.0
C,Wichita Falls,2020-08-04,44.0,17.0
C,Wichita Falls,2020-08-05,46.0,19.0
C,Wichita Falls,2020-08-06,51.0,20.0
C,Wichita Falls,2020-08-07,44.0,20.0
C,Wichita Falls,2020-08-08,43.0,21.0
C,Wichita Falls,2020-08-09,46.0,21.0
C,Wichita Falls,2020-08-10,44.0,18.0
C,Wichita Falls,2020-08-11,45.0,19.0
C,Wichita Falls,2020-08-12,45.0,18.0
C,Wichita Falls,2020-08-13,44.0,19.0
C,Wichita Falls,2020-08-14,45.0,20.0
C,Wichita Falls,2020-08-15,42.0,18.0
C,Wichita Falls,2020-08-16,46.0,20.0
C,Wichita Falls,2020-08-17,47.0,18.0
C,Wichita Falls,2020-08-18,45.0,18.0
C,Wichita Falls,2020-08-19,47.0,16.0
C,Wichita Falls,2020-08-20,46.0,17.0
C,Wichita Falls,2020-08-21,47.0,17.0
C,Wichita Falls,2020-08-22,45.0,15.0
C,Wichita Falls,2020-08-23,35.0,6.0
C,Wichita Falls,2020-08-24,41.0,19.0
C,Wichita Falls,2020-08-25,26.0,7.0
D,Abilene,2020-04-12,6.0,2.0
D,Abilene,2020-04-13,7.0,3.0
D,Abilene,2020-04-14,2.0,0.0
D,Abilene,2020-04-15,6.0,3.0
D,Abilene,2020-04-16,5.0,3.0
D,Abilene,2020-04-17,8.0,2.0
D,Abilene,2020-04-18,3.0,1.0
D,Abilene,2020-04-19,10.0,2.0
D,Abilene,2020-04-20,6.0,2.0
D,Abilene,2020-04-21,7.0,2.0
D,Abilene,2020-04-22,11.0,3.0
D,Abilene,2020-04-23,9.0,3.0
D,Abilene,2020-04-24,9.0,5.0
D,Abilene,2020-04-25,6.0,3.0
D,Abilene,2020-04-26,6.0,5.0
D,Abilene,2020-04-27,7.0,3.0
D,Abilene,2020-04-28,6.0,3.0
D,Abilene,2020-04-29,4.0,3.0
D,Abilene,2020-04-30,4.0,3.0
D,Abilene,2020-05-01,4.0,2.0
D,Abilene,2020-05-02,4.0,1.0
D,Abilene,2020-05-03,6.0,1.0
D,Abilene,2020-05-04,4.0,3.0
D,Abilene,2020-05-05,5.0,1.0
D,Abilene,2020-05-06,3.0,0.0
D,Abilene,2020-05-07,3.0,0.0
D,Abilene,2020-05-08,2.0,0.0
D,Abilene,2020-05-09,1.0,0.0
D,Abilene,2020-05-10,3.0,1.0
D,Abilene,2020-05-11,5.0,2.0
D,Abilene,2020-05-12,4.0,2.0
D,Abilene,2020-05-13,3.0,1.0
D,Abilene,2020-05-14,4.0,2.0
D,Abilene,2020-05-15,3.0,2.0
D,Abilene,2020-05-16,3.0,2.0
D,Abilene,2020-05-17,3.0,2.0
D,Abilene,2020-05-18,3.0,2.0
D,Abilene,2020-05-19,4.0,2.0
D,Abilene,2020-05-20,4.0,2.0
D,Abilene,2020-05-21,7.0,5.0
D,Abilene,2020-05-22,3.0,2.0
D,Abilene,2020-05-23,3.0,2.0
D,Abilene,2020-05-24,4.0,2.0
D,Abilene,2020-05-25,5.0,3.0
D,Abilene,2020-05-26,4.0,2.0
D,Abilene,2020-05-27,1.0,1.0
D,Abilene,2020-05-28,1.0,1.0
D,Abilene,2020-05-29,2.0,1.0
D,Abilene,2020-05-30,2.0,1.0
D,Abilene,2020-05-31,3.0,1.0
D,Abilene,2020-06-01,2.0,1.0
D,Abilene,2020-06-02,1.0,0.0
D,Abilene,2020-06-03,1.0,0.0
D,Abilene,2020-06-04,1.0,0.0
D,Abilene,2020-06-05,1.0,0.0
D,Abilene,2020-06-06,1.0,0.0
D,Abilene,2020-06-07,0.0,0.0
D,Abilene,2020-06-08,1.0,1.0
D,Abilene,2020-06-09,1.0,1.0
D,Abilene,2020-06-10,1.0,1.0
D,Abilene,2020-06-11,0.0,0.0
D,Abilene,2020-06-12,0.0,0.0
D,Abilene,2020-06-13,0.0,0.0
D,Abilene,2020-06-14,1.0,1.0
D,Abilene,2020-06-15,0.0,0.0
D,Abilene,2020-06-16,1.0,0.0
D,Abilene,2020-06-17,1.0,0.0
D,Abilene,2020-06-18,1.0,0.0
D,Abilene,2020-06-19,2.0,1.0
D,Abilene,2020-06-20,1.0,1.0
D,Abilene,2020-06-21,1.0,1.0
D,Abilene,2020-06-22,2.0,2.0
D,Abilene,2020-06-23,5.0,4.0
D,Abilene,2020-06-24,5.0,4.0
D,Abilene,2020-06-25,6.0,5.0
D,Abilene,2020-06-26,8.0,5.0
D,Abilene,2020-06-27,7.0,5.0
D,Abilene,2020-06-28,9.0,6.0
D,Abilene,2020-06-29,9.0,6.0
D,Abilene,2020-06-30,10.0,8.0
D,Abilene,2020-07-01,10.0,9.0
D,Abilene,2020-07-02,10.0,8.0
D,Abilene,2020-07-03,13.0,9.0
D,Abilene,2020-07-04,18.0,9.0
D,Abilene,2020-07-05,22.0,9.0
D,Abilene,2020-07-06,33.0,11.0
D,Abilene,2020-07-07,22.0,12.0
D,Abilene,2020-07-08,24.0,12.0
D,Abilene,2020-07-09,24.0,12.0
D,Abilene,2020-07-10,20.0,7.0
D,Abilene,2020-07-11,22.0,7.0
D,Abilene,2020-07-12,34.0,13.0
D,Abilene,2020-07-13,38.0,15.0
D,Abilene,2020-07-14,34.0,9.0
D,Abilene,2020-07-15,31.0,9.0
D,Abilene,2020-07-16,28.0,9.0
D,Abilene,2020-07-17,26.0,10.0
D,Abilene,2020-07-18,29.0,12.0
D,Abilene,2020-07-19,40.0,15.0
D,Abilene,2020-07-20,30.0,14.0
D,Abilene,2020-07-21,31.0,16.0
D,Abilene,2020-07-22,29.0,14.0
D,Abilene,2020-07-23,60.0,36.0
D,Abilene,2020-07-24,63.0,37.0
D,Abilene,2020-07-25,61.0,32.0
D,Abilene,2020-07-26,57.0,28.0
D,Abilene,2020-07-27,58.0,27.0
D,Abilene,2020-07-28,47.0,13.0
D,Abilene,2020-07-29,54.0,22.0
D,Abilene,2020-07-30,61.0,28.0
D,Abilene,2020-07-31,66.0,37.0
D,Abilene,2020-08-01,61.0,36.0
D,Abilene,2020-08-02,55.0,34.0
D,Abilene,2020-08-03,61.0,38.0
D,Abilene,2020-08-04,58.0,40.0
D,Abilene,2020-08-05,65.0,45.0
D,Abilene,2020-08-06,66.0,44.0
D,Abilene,2020-08-07,62.0,42.0
D,Abilene,2020-08-08,60.0,40.0
D,Abilene,2020-08-09,51.0,34.0
D,Abilene,2020-08-10,43.0,28.0
D,Abilene,2020-08-11,47.0,32.0
D,Abilene,2020-08-12,43.0,30.0
D,Abilene,2020-08-13,45.0,32.0
D,Abilene,2020-08-14,47.0,38.0
D,Abilene,2020-08-15,46.0,33.0
D,Abilene,2020-08-16,42.0,26.0
D,Abilene,2020-08-17,41.0,27.0
D,Abilene,2020-08-18,36.0,25.0
D,Abilene,2020-08-19,30.0,21.0
D,Abilene,2020-08-20,34.0,25.0
D,Abilene,2020-08-21,33.0,20.0
D,Abilene,2020-08-22,39.0,26.0
D,Abilene,2020-08-23,23.0,10.0
D,Abilene,2020-08-24,40.0,27.0
D,Abilene,2020-08-25,29.0,16.0
E,Dallas/Ft. Worth,2020-04-12,369.0,161.0
E,Dallas/Ft. Worth,2020-04-13,365.0,256.0
E,Dallas/Ft. Worth,2020-04-14,373.0,150.0
E,Dallas/Ft. Worth,2020-04-15,449.0,215.0
E,Dallas/Ft. Worth,2020-04-16,470.0,224.0
E,Dallas/Ft. Worth,2020-04-17,476.0,221.0
E,Dallas/Ft. Worth,2020-04-18,428.0,190.0
E,Dallas/Ft. Worth,2020-04-19,435.0,196.0
E,Dallas/Ft. Worth,2020-04-20,410.0,188.0
E,Dallas/Ft. Worth,2020-04-21,443.0,172.0
E,Dallas/Ft. Worth,2020-04-22,477.0,183.0
E,Dallas/Ft. Worth,2020-04-23,517.0,199.0
E,Dallas/Ft. Worth,2020-04-24,550.0,204.0
E,Dallas/Ft. Worth,2020-04-25,521.0,188.0
E,Dallas/Ft. Worth,2020-04-26,472.0,179.0
E,Dallas/Ft. Worth,2020-04-27,491.0,188.0
E,Dallas/Ft. Worth,2020-04-28,583.0,220.0
E,Dallas/Ft. Worth,2020-04-29,611.0,247.0
E,Dallas/Ft. Worth,2020-04-30,576.0,225.0
E,Dallas/Ft. Worth,2020-05-01,636.0,245.0
E,Dallas/Ft. Worth,2020-05-02,635.0,250.0
E,Dallas/Ft. Worth,2020-05-03,530.0,198.0
E,Dallas/Ft. Worth,2020-05-04,513.0,172.0
E,Dallas/Ft. Worth,2020-05-05,674.0,235.0
E,Dallas/Ft. Worth,2020-05-06,679.0,253.0
E,Dallas/Ft. Worth,2020-05-07,669.0,253.0
E,Dallas/Ft. Worth,2020-05-08,676.0,243.0
E,Dallas/Ft. Worth,2020-05-09,650.0,239.0
E,Dallas/Ft. Worth,2020-05-10,569.0,219.0
E,Dallas/Ft. Worth,2020-05-11,530.0,190.0
E,Dallas/Ft. Worth,2020-05-12,678.0,231.0
E,Dallas/Ft. Worth,2020-05-13,627.0,234.0
E,Dallas/Ft. Worth,2020-05-14,666.0,248.0
E,Dallas/Ft. Worth,2020-05-15,680.0,253.0
E,Dallas/Ft. Worth,2020-05-16,685.0,246.0
E,Dallas/Ft. Worth,2020-05-17,551.0,203.0
E,Dallas/Ft. Worth,2020-05-18,553.0,204.0
E,Dallas/Ft. Worth,2020-05-19,646.0,234.0
E,Dallas/Ft. Worth,2020-05-20,646.0,233.0
E,Dallas/Ft. Worth,2020-05-21,600.0,210.0
E,Dallas/Ft. Worth,2020-05-22,570.0,208.0
E,Dallas/Ft. Worth,2020-05-23,612.0,214.0
E,Dallas/Ft. Worth,2020-05-24,548.0,201.0
E,Dallas/Ft. Worth,2020-05-25,521.0,214.0
