,geo_value,time_value,direction,issue,lag,value,stderr,sample_size
39,ok,2019-01-05,0,2020-06-23,535,0.026592545084091,0.00032443928402016,2959
40,or,2019-01-05,0,2020-06-23,535,0.02193436236646,0.0003019049048083,2626
41,pa,2019-01-05,0,2020-06-23,535,0.024218035614048,0.00018534897637252,9723
42,pr,2019-01-05,0,2020-06-23,535,0.035256981625318,0.00056449847208787,2529
43,ri,2019-01-05,0,2020-06-23,535,0.025125787847902,0.00072987481050525,805
44,sc,2019-01-05,0,2020-06-23,535,0.02072444498724,0.00030306571748527,3042
45,sd,2019-01-05,0,2020-06-23,535,0.031252447863744,0.00098790462185723,653
46,tn,2019-01-05,0,2020-06-23,535,0.022718672131312,0.00027057011107837,4113
47,tx,2019-01-05,0,2020-06-23,535,0.024525139038627,0.00015063196415108,15764
48,ut,2019-01-05,0,2020-06-23,535,0.024309512111265,0.00053544653869327,1687
49,va,2019-01-05,0,2020-06-23,535,0.02300805071053,0.0002703341825851,5299
50,vi,2019-01-05,0,2020-06-23,535,0.036426950124632,0.0031096039391323,86
51,vt,2019-01-05,0,2020-06-23,535,0.031919128319062,0.0010807231233275,521
52,wa,2019-01-05,0,2020-06-23,535,0.023039702600216,0.00027832886669583,4766
53,wi,2019-01-05,0,2020-06-23,535,0.030924516401687,0.00036465838363705,4474
54,wv,2019-01-05,0,2020-06-23,535,0.028417950885325,0.00056219788158469,1591
55,wy,2019-01-05,0,2020-06-23,535,0.028110132620901,0.0012268130279737,410
0,ak,2019-01-06,0,2020-06-23,534,0.02428823396876,0.00093736424397486,525
1,al,2019-01-06,0,2020-06-23,534,0.016059577415188,0.00017751232652539,3434
2,ar,2019-01-06,0,2020-06-23,534,0.019587837338541,0.00027960113900436,2145
3,as,2019-01-06,0,2020-06-23,534,0.092824458887482,0.0073789516052474,31
4,az,2019-01-06,0,2020-06-23,534,0.01791491129554,0.00019897844798587,4164
5,ca,2019-01-06,0,2020-06-23,534,0.020982126582476,0.00012455026782097,23119
6,co,2019-01-06,0,2020-06-23,534,0.031257777591624,0.00050713562106536,3522
7,ct,2019-01-06,0,2020-06-23,534,0.032601062711926,0.00060801418623316,2579
8,dc,2019-01-06,0,2020-06-23,534,0.027134703563125,0.0011010263223249,449
9,de,2019-01-06,0,2020-06-23,534,0.030544214776252,0.0014251588778334,563
10,fl,2019-01-06,0,2020-06-23,534,0.021909369966319,0.00020268379936056,11373
11,ga,2019-01-06,0,2020-06-23,534,0.016367268212756,0.00019076913485042,5522
12,gu,2019-01-06,-1,2020-06-23,534,0.062670807624099,0.0022728858615357,168
13,hi,2019-01-06,0,2020-06-23,534,0.018342503630386,0.00060160379156247,834
14,ia,2019-01-06,0,2020-06-23,534,0.024166689098725,0.0003314104622058,2628
15,id,2019-01-06,0,2020-06-23,534,0.019849625760858,0.00052159254486716,959
16,il,2019-01-06,0,2020-06-23,534,0.022744713716042,0.00015071930588826,9677
17,in,2019-01-06,0,2020-06-23,534,0.019304930022472,0.0001719322944446,4807
