index,model_abbr,region_id,forecast_date,target_date,target_type,value
3120,COVIDhub-ensemble,2170,2020-09-07,2020-09-28,cases,34.0
3128,COVIDhub-ensemble,2170,2020-09-07,2020-10-05,cases,33.0
3136,COVIDhub-ensemble,2180,2020-09-07,2020-09-14,cases,4.0
3144,COVIDhub-ensemble,2180,2020-09-07,2020-09-21,cases,3.0
3152,COVIDhub-ensemble,2180,2020-09-07,2020-09-28,cases,3.0
3160,COVIDhub-ensemble,2180,2020-09-07,2020-10-05,cases,3.0
3168,COVIDhub-ensemble,2185,2020-09-07,2020-09-14,cases,8.0
3176,COVIDhub-ensemble,2185,2020-09-07,2020-09-21,cases,8.0
3184,COVIDhub-ensemble,2185,2020-09-07,2020-09-28,cases,8.0
3192,COVIDhub-ensemble,2185,2020-09-07,2020-10-05,cases,8.0
3200,COVIDhub-ensemble,2188,2020-09-07,2020-09-14,cases,2.0
3208,COVIDhub-ensemble,2188,2020-09-07,2020-09-21,cases,2.0
3216,COVIDhub-ensemble,2188,2020-09-07,2020-09-28,cases,2.0
3224,COVIDhub-ensemble,2188,2020-09-07,2020-10-05,cases,2.0
3232,COVIDhub-ensemble,2195,2020-09-07,2020-09-14,cases,0.0
3240,COVIDhub-ensemble,2195,2020-09-07,2020-09-21,cases,0.0
3248,COVIDhub-ensemble,2195,2020-09-07,2020-09-28,cases,0.0
3256,COVIDhub-ensemble,2195,2020-09-07,2020-10-05,cases,0.0
3264,COVIDhub-ensemble,2198,2020-09-07,2020-09-14,cases,1.0
3272,COVIDhub-ensemble,2198,2020-09-07,2020-09-21,cases,1.0
3280,COVIDhub-ensemble,2198,2020-09-07,2020-09-28,cases,1.0
3288,COVIDhub-ensemble,2198,2020-09-07,2020-10-05,cases,1.0
3296,COVIDhub-ensemble,2220,2020-09-07,2020-09-14,cases,0.0
3304,COVIDhub-ensemble,2220,2020-09-07,2020-09-21,cases,0.0
3312,COVIDhub-ensemble,2220,2020-09-07,2020-09-28,cases,0.0
3320,COVIDhub-ensemble,2220,2020-09-07,2020-10-05,cases,0.0
3328,COVIDhub-ensemble,2230,2020-09-07,2020-09-14,cases,0.0
3336,COVIDhub-ensemble,2230,2020-09-07,2020-09-21,cases,0.0
3344,COVIDhub-ensemble,2230,2020-09-07,2020-09-28,cases,0.0
3352,COVIDhub-ensemble,2230,2020-09-07,2020-10-05,cases,0.0
3360,COVIDhub-ensemble,2240,2020-09-07,2020-09-14,cases,0.0
3368,COVIDhub-ensemble,2240,2020-09-07,2020-09-21,cases,0.0
3376,COVIDhub-ensemble,2240,2020-09-07,2020-09-28,cases,0.0
3384,COVIDhub-ensemble,2240,2020-09-07,2020-10-05,cases,0.0
3392,COVIDhub-ensemble,2261,2020-09-07,2020-09-14,cases,1.0
3400,COVIDhub-ensemble,2261,2020-09-07,2020-09-21,cases,1.0
3408,COVIDhub-ensemble,2261,2020-09-07,2020-09-28,cases,1.0
3416,COVIDhub-ensemble,2261,2020-09-07,2020-10-05,cases,1.0
3424,COVIDhub-ensemble,2275,2020-09-07,2020-09-14,cases,0.0
3432,COVIDhub-ensemble,2275,2020-09-07,2020-09-21,cases,0.0
3440,COVIDhub-ensemble,2275,2020-09-07,2020-09-28,cases,0.0
3448,COVIDhub-ensemble,2275,2020-09-07,2020-10-05,cases,0.0
3456,COVIDhub-ensemble,2282,2020-09-07,2020-09-14,cases,1.0
3464,COVIDhub-ensemble,2282,2020-09-07,2020-09-21,cases,1.0
3472,COVIDhub-ensemble,2282,2020-09-07,2020-09-28,cases,0.0
3480,COVIDhub-ensemble,2282,2020-09-07,2020-10-05,cases,0.0
3488,COVIDhub-ensemble,2290,2020-09-07,2020-09-14,cases,1.0
3496,COVIDhub-ensemble,2290,2020-09-07,2020-09-21,cases,0.0
3504,COVIDhub-ensemble,2290,2020-09-07,2020-09-28,cases,1.0
3512,COVIDhub-ensemble,2290,2020-09-07,2020-10-05,cases,1.0
3544,COVIDhub-ensemble,4,2020-09-07,2020-09-14,cases,3633.0
3552,COVIDhub-ensemble,4,2020-09-07,2020-09-14,deaths,183.0
3600,COVIDhub-ensemble,4,2020-09-07,2020-09-21,cases,3390.0
3608,COVIDhub-ensemble,4,2020-09-07,2020-09-21,deaths,147.0
3656,COVIDhub-ensemble,4,2020-09-07,2020-09-28,cases,3209.0
3664,COVIDhub-ensemble,4,2020-09-07,2020-09-28,deaths,149.0
3712,COVIDhub-ensemble,4,2020-09-07,2020-10-05,cases,2920.0
3720,COVIDhub-ensemble,4,2020-09-07,2020-10-05,deaths,123.0
3744,COVIDhub-ensemble,4001,2020-09-07,2020-09-14,cases,22.0
3752,COVIDhub-ensemble,4001,2020-09-07,2020-09-21,cases,18.0
3760,COVIDhub-ensemble,4001,2020-09-07,2020-09-28,cases,17.0
3768,COVIDhub-ensemble,4001,2020-09-07,2020-10-05,cases,19.0
3776,COVIDhub-ensemble,4003,2020-09-07,2020-09-14,cases,27.0
3784,COVIDhub-ensemble,4003,2020-09-07,2020-09-21,cases,21.0
3792,COVIDhub-ensemble,4003,2020-09-07,2020-09-28,cases,20.0
3800,COVIDhub-ensemble,4003,2020-09-07,2020-10-05,cases,21.0
3808,COVIDhub-ensemble,4005,2020-09-07,2020-09-14,cases,70.0
3816,COVIDhub-ensemble,4005,2020-09-07,2020-09-21,cases,70.0
3824,COVIDhub-ensemble,4005,2020-09-07,2020-09-28,cases,69.0
3832,COVIDhub-ensemble,4005,2020-09-07,2020-10-05,cases,66.0
3840,COVIDhub-ensemble,4007,2020-09-07,2020-09-14,cases,18.0
3848,COVIDhub-ensemble,4007,2020-09-07,2020-09-21,cases,14.0
3856,COVIDhub-ensemble,4007,2020-09-07,2020-09-28,cases,11.0
3864,COVIDhub-ensemble,4007,2020-09-07,2020-10-05,cases,9.0
3872,COVIDhub-ensemble,4009,2020-09-07,2020-09-14,cases,38.0
3880,COVIDhub-ensemble,4009,2020-09-07,2020-09-21,cases,33.0
3888,COVIDhub-ensemble,4009,2020-09-07,2020-09-28,cases,29.0
3896,COVIDhub-ensemble,4009,2020-09-07,2020-10-05,cases,27.0
3904,COVIDhub-ensemble,4011,2020-09-07,2020-09-14,cases,0.0
3912,COVIDhub-ensemble,4011,2020-09-07,2020-09-21,cases,0.0
3920,COVIDhub-ensemble,4011,2020-09-07,2020-09-28,cases,0.0
3928,COVIDhub-ensemble,4011,2020-09-07,2020-10-05,cases,0.0
3936,COVIDhub-ensemble,4012,2020-09-07,2020-09-14,cases,7.0
3944,COVIDhub-ensemble,4012,2020-09-07,2020-09-21,cases,7.0
3952,COVIDhub-ensemble,4012,2020-09-07,2020-09-28,cases,8.0
3960,COVIDhub-ensemble,4012,2020-09-07,2020-10-05,cases,7.0
3968,COVIDhub-ensemble,4013,2020-09-07,2020-09-14,cases,2161.0
3976,COVIDhub-ensemble,4013,2020-09-07,2020-09-21,cases,1942.0
3984,COVIDhub-ensemble,4013,2020-09-07,2020-09-28,cases,1766.0
3992,COVIDhub-ensemble,4013,2020-09-07,2020-10-05,cases,1577.0
4000,COVIDhub-ensemble,4015,2020-09-07,2020-09-14,cases,132.0
4008,COVIDhub-ensemble,4015,2020-09-07,2020-09-21,cases,128.0
4016,COVIDhub-ensemble,4015,2020-09-07,2020-09-28,cases,124.0
4024,COVIDhub-ensemble,4015,2020-09-07,2020-10-05,cases,121.0
4032,COVIDhub-ensemble,4017,2020-09-07,2020-09-14,cases,47.0
4040,COVIDhub-ensemble,4017,2020-09-07,2020-09-21,cases,48.0
4048,COVIDhub-ensemble,4017,2020-09-07,2020-09-28,cases,42.0
4056,COVIDhub-ensemble,4017,2020-09-07,2020-10-05,cases,36.0
4064,COVIDhub-ensemble,4019,2020-09-07,2020-09-14,cases,535.0
4072,COVIDhub-ensemble,4019,2020-09-07,2020-09-21,cases,518.0
4080,COVIDhub-ensemble,4019,2020-09-07,2020-09-28,cases,466.0
4088,COVIDhub-ensemble,4019,2020-09-07,2020-10-05,cases,407.0
4096,COVIDhub-ensemble,4021,2020-09-07,2020-09-14,cases,364.0
4104,COVIDhub-ensemble,4021,2020-09-07,2020-09-21,cases,368.0
4112,COVIDhub-ensemble,4021,2020-09-07,2020-09-28,cases,344.0
4120,COVIDhub-ensemble,4021,2020-09-07,2020-10-05,cases,330.0
4128,COVIDhub-ensemble,4023,2020-09-07,2020-09-14,cases,26.0
4136,COVIDhub-ensemble,4023,2020-09-07,2020-09-21,cases,26.0
4144,COVIDhub-ensemble,4023,2020-09-07,2020-09-28,cases,25.0
4152,COVIDhub-ensemble,4023,2020-09-07,2020-10-05,cases,24.0
4160,COVIDhub-ensemble,4025,2020-09-07,2020-09-14,cases,62.0
4168,COVIDhub-ensemble,4025,2020-09-07,2020-09-21,cases,59.0
4176,COVIDhub-ensemble,4025,2020-09-07,2020-09-28,cases,65.0
4184,COVIDhub-ensemble,4025,2020-09-07,2020-10-05,cases,61.0
4192,COVIDhub-ensemble,4027,2020-09-07,2020-09-14,cases,98.0
4200,COVIDhub-ensemble,4027,2020-09-07,2020-09-21,cases,91.0
4208,COVIDhub-ensemble,4027,2020-09-07,2020-09-28,cases,90.0
4216,COVIDhub-ensemble,4027,2020-09-07,2020-10-05,cases,79.0
4248,COVIDhub-ensemble,5,2020-09-07,2020-09-14,cases,4393.0
4256,COVIDhub-ensemble,5,2020-09-07,2020-09-14,deaths,100.0
4304,COVIDhub-ensemble,5,2020-09-07,2020-09-21,cases,4285.0
4312,COVIDhub-ensemble,5,2020-09-07,2020-09-21,deaths,97.0
4360,COVIDhub-ensemble,5,2020-09-07,2020-09-28,cases,4220.0
4368,COVIDhub-ensemble,5,2020-09-07,2020-09-28,deaths,87.0
4416,COVIDhub-ensemble,5,2020-09-07,2020-10-05,cases,4219.0
4424,COVIDhub-ensemble,5,2020-09-07,2020-10-05,deaths,92.0
4448,COVIDhub-ensemble,5001,2020-09-07,2020-09-14,cases,16.0
4456,COVIDhub-ensemble,5001,2020-09-07,2020-09-21,cases,14.0
4464,COVIDhub-ensemble,5001,2020-09-07,2020-09-28,cases,14.0
4472,COVIDhub-ensemble,5001,2020-09-07,2020-10-05,cases,13.0
4480,COVIDhub-ensemble,5003,2020-09-07,2020-09-14,cases,2.0
4488,COVIDhub-ensemble,5003,2020-09-07,2020-09-21,cases,3.0
4496,COVIDhub-ensemble,5003,2020-09-07,2020-09-28,cases,2.0
4504,COVIDhub-ensemble,5003,2020-09-07,2020-10-05,cases,2.0
4512,COVIDhub-ensemble,5005,2020-09-07,2020-09-14,cases,15.0
4520,COVIDhub-ensemble,5005,2020-09-07,2020-09-21,cases,15.0
4528,COVIDhub-ensemble,5005,2020-09-07,2020-09-28,cases,15.0
4536,COVIDhub-ensemble,5005,2020-09-07,2020-10-05,cases,15.0
4544,COVIDhub-ensemble,5007,2020-09-07,2020-09-14,cases,282.0
4552,COVIDhub-ensemble,5007,2020-09-07,2020-09-21,cases,271.0
4560,COVIDhub-ensemble,5007,2020-09-07,2020-09-28,cases,273.0
4568,COVIDhub-ensemble,5007,2020-09-07,2020-10-05,cases,266.0
4576,COVIDhub-ensemble,5009,2020-09-07,2020-09-14,cases,63.0
4584,COVIDhub-ensemble,5009,2020-09-07,2020-09-21,cases,58.0
4592,COVIDhub-ensemble,5009,2020-09-07,2020-09-28,cases,65.0
4600,COVIDhub-ensemble,5009,2020-09-07,2020-10-05,cases,65.0
4608,COVIDhub-ensemble,5011,2020-09-07,2020-09-14,cases,14.0
4616,COVIDhub-ensemble,5011,2020-09-07,2020-09-21,cases,13.0
4624,COVIDhub-ensemble,5011,2020-09-07,2020-09-28,cases,13.0
4632,COVIDhub-ensemble,5011,2020-09-07,2020-10-05,cases,12.0
4640,COVIDhub-ensemble,5013,2020-09-07,2020-09-14,cases,1.0
4648,COVIDhub-ensemble,5013,2020-09-07,2020-09-21,cases,1.0
4656,COVIDhub-ensemble,5013,2020-09-07,2020-09-28,cases,1.0
4664,COVIDhub-ensemble,5013,2020-09-07,2020-10-05,cases,1.0
4672,COVIDhub-ensemble,5015,2020-09-07,2020-09-14,cases,29.0
4680,COVIDhub-ensemble,5015,2020-09-07,2020-09-21,cases,27.0
4688,COVIDhub-ensemble,5015,2020-09-07,2020-09-28,cases,27.0
4696,COVIDhub-ensemble,5015,2020-09-07,2020-10-05,cases,27.0
4704,COVIDhub-ensemble,5017,2020-09-07,2020-09-14,cases,10.0
4712,COVIDhub-ensemble,5017,2020-09-07,2020-09-21,cases,11.0
4720,COVIDhub-ensemble,5017,2020-09-07,2020-09-28,cases,4.0
4728,COVIDhub-ensemble,5017,2020-09-07,2020-10-05,cases,6.0
4736,COVIDhub-ensemble,5019,2020-09-07,2020-09-14,cases,28.0
4744,COVIDhub-ensemble,5019,2020-09-07,2020-09-21,cases,28.0
4752,COVIDhub-ensemble,5019,2020-09-07,2020-09-28,cases,29.0
4760,COVIDhub-ensemble,5019,2020-09-07,2020-10-05,cases,24.0
4768,COVIDhub-ensemble,5021,2020-09-07,2020-09-14,cases,24.0
4776,COVIDhub-ensemble,5021,2020-09-07,2020-09-21,cases,23.0
4784,COVIDhub-ensemble,5021,2020-09-07,2020-09-28,cases,22.0
4792,COVIDhub-ensemble,5021,2020-09-07,2020-10-05,cases,23.0
4800,COVIDhub-ensemble,5023,2020-09-07,2020-09-14,cases,8.0
4808,COVIDhub-ensemble,5023,2020-09-07,2020-09-21,cases,7.0
4816,COVIDhub-ensemble,5023,2020-09-07,2020-09-28,cases,7.0
4824,COVIDhub-ensemble,5023,2020-09-07,2020-10-05,cases,7.0
4832,COVIDhub-ensemble,5025,2020-09-07,2020-09-14,cases,4.0
4840,COVIDhub-ensemble,5025,2020-09-07,2020-09-21,cases,4.0
4848,COVIDhub-ensemble,5025,2020-09-07,2020-09-28,cases,4.0
4856,COVIDhub-ensemble,5025,2020-09-07,2020-10-05,cases,3.0
4864,COVIDhub-ensemble,5027,2020-09-07,2020-09-14,cases,19.0
4872,COVIDhub-ensemble,5027,2020-09-07,2020-09-21,cases,18.0
4880,COVIDhub-ensemble,5027,2020-09-07,2020-09-28,cases,19.0
4888,COVIDhub-ensemble,5027,2020-09-07,2020-10-05,cases,17.0
4896,COVIDhub-ensemble,5029,2020-09-07,2020-09-14,cases,15.0
4904,COVIDhub-ensemble,5029,2020-09-07,2020-09-21,cases,15.0
4912,COVIDhub-ensemble,5029,2020-09-07,2020-09-28,cases,15.0
4920,COVIDhub-ensemble,5029,2020-09-07,2020-10-05,cases,15.0
4928,COVIDhub-ensemble,5031,2020-09-07,2020-09-14,cases,213.0
4936,COVIDhub-ensemble,5031,2020-09-07,2020-09-21,cases,193.0
4944,COVIDhub-ensemble,5031,2020-09-07,2020-09-28,cases,180.0
4952,COVIDhub-ensemble,5031,2020-09-07,2020-10-05,cases,168.0
4960,COVIDhub-ensemble,5033,2020-09-07,2020-09-14,cases,61.0
4968,COVIDhub-ensemble,5033,2020-09-07,2020-09-21,cases,60.0
4976,COVIDhub-ensemble,5033,2020-09-07,2020-09-28,cases,60.0
4984,COVIDhub-ensemble,5033,2020-09-07,2020-10-05,cases,57.0
4992,COVIDhub-ensemble,5035,2020-09-07,2020-09-14,cases,65.0
5000,COVIDhub-ensemble,5035,2020-09-07,2020-09-21,cases,62.0
5008,COVIDhub-ensemble,5035,2020-09-07,2020-09-28,cases,59.0
5016,COVIDhub-ensemble,5035,2020-09-07,2020-10-05,cases,60.0
5024,COVIDhub-ensemble,5037,2020-09-07,2020-09-14,cases,31.0
5032,COVIDhub-ensemble,5037,2020-09-07,2020-09-21,cases,31.0
5040,COVIDhub-ensemble,5037,2020-09-07,2020-09-28,cases,31.0
5048,COVIDhub-ensemble,5037,2020-09-07,2020-10-05,cases,30.0
5056,COVIDhub-ensemble,5039,2020-09-07,2020-09-14,cases,9.0
5064,COVIDhub-ensemble,5039,2020-09-07,2020-09-21,cases,9.0
5072,COVIDhub-ensemble,5039,2020-09-07,2020-09-28,cases,9.0
5080,COVIDhub-ensemble,5039,2020-09-07,2020-10-05,cases,8.0
5088,COVIDhub-ensemble,5041,2020-09-07,2020-09-14,cases,11.0
5096,COVIDhub-ensemble,5041,2020-09-07,2020-09-21,cases,11.0
5104,COVIDhub-ensemble,5041,2020-09-07,2020-09-28,cases,12.0
5112,COVIDhub-ensemble,5041,2020-09-07,2020-10-05,cases,12.0
5120,COVIDhub-ensemble,5043,2020-09-07,2020-09-14,cases,8.0
5128,COVIDhub-ensemble,5043,2020-09-07,2020-09-21,cases,7.0
5136,COVIDhub-ensemble,5043,2020-09-07,2020-09-28,cases,7.0
5144,COVIDhub-ensemble,5043,2020-09-07,2020-10-05,cases,7.0
5152,COVIDhub-ensemble,5045,2020-09-07,2020-09-14,cases,115.0
5160,COVIDhub-ensemble,5045,2020-09-07,2020-09-21,cases,89.0
5168,COVIDhub-ensemble,5045,2020-09-07,2020-09-28,cases,84.0
5176,COVIDhub-ensemble,5045,2020-09-07,2020-10-05,cases,86.0
5184,COVIDhub-ensemble,5047,2020-09-07,2020-09-14,cases,20.0
5192,COVIDhub-ensemble,5047,2020-09-07,2020-09-21,cases,18.0
5200,COVIDhub-ensemble,5047,2020-09-07,2020-09-28,cases,19.0
5208,COVIDhub-ensemble,5047,2020-09-07,2020-10-05,cases,19.0
5216,COVIDhub-ensemble,5049,2020-09-07,2020-09-14,cases,12.0
5224,COVIDhub-ensemble,5049,2020-09-07,2020-09-21,cases,12.0
5232,COVIDhub-ensemble,5049,2020-09-07,2020-09-28,cases,14.0
5240,COVIDhub-ensemble,5049,2020-09-07,2020-10-05,cases,14.0
5248,COVIDhub-ensemble,5051,2020-09-07,2020-09-14,cases,95.0
5256,COVIDhub-ensemble,5051,2020-09-07,2020-09-21,cases,93.0
5264,COVIDhub-ensemble,5051,2020-09-07,2020-09-28,cases,90.0
5272,COVIDhub-ensemble,5051,2020-09-07,2020-10-05,cases,94.0
5280,COVIDhub-ensemble,5053,2020-09-07,2020-09-14,cases,16.0
5288,COVIDhub-ensemble,5053,2020-09-07,2020-09-21,cases,15.0
5296,COVIDhub-ensemble,5053,2020-09-07,2020-09-28,cases,16.0
5304,COVIDhub-ensemble,5053,2020-09-07,2020-10-05,cases,17.0
5312,COVIDhub-ensemble,5055,2020-09-07,2020-09-14,cases,40.0
5320,COVIDhub-ensemble,5055,2020-09-07,2020-09-21,cases,38.0
5328,COVIDhub-ensemble,5055,2020-09-07,2020-09-28,cases,38.0
5336,COVIDhub-ensemble,5055,2020-09-07,2020-10-05,cases,37.0
5344,COVIDhub-ensemble,5057,2020-09-07,2020-09-14,cases,7.0
5352,COVIDhub-ensemble,5057,2020-09-07,2020-09-21,cases,7.0
5360,COVIDhub-ensemble,5057,2020-09-07,2020-09-28,cases,6.0
5368,COVIDhub-ensemble,5057,2020-09-07,2020-10-05,cases,6.0
5376,COVIDhub-ensemble,5059,2020-09-07,2020-09-14,cases,28.0
5384,COVIDhub-ensemble,5059,2020-09-07,2020-09-21,cases,28.0
5392,COVIDhub-ensemble,5059,2020-09-07,2020-09-28,cases,33.0
5400,COVIDhub-ensemble,5059,2020-09-07,2020-10-05,cases,28.0
5408,COVIDhub-ensemble,5061,2020-09-07,2020-09-14,cases,12.0
5416,COVIDhub-ensemble,5061,2020-09-07,2020-09-21,cases,11.0
5424,COVIDhub-ensemble,5061,2020-09-07,2020-09-28,cases,10.0
5432,COVIDhub-ensemble,5061,2020-09-07,2020-10-05,cases,10.0
5440,COVIDhub-ensemble,5063,2020-09-07,2020-09-14,cases,51.0
5448,COVIDhub-ensemble,5063,2020-09-07,2020-09-21,cases,52.0
5456,COVIDhub-ensemble,5063,2020-09-07,2020-09-28,cases,51.0
5464,COVIDhub-ensemble,5063,2020-09-07,2020-10-05,cases,51.0
5472,COVIDhub-ensemble,5065,2020-09-07,2020-09-14,cases,11.0
5480,COVIDhub-ensemble,5065,2020-09-07,2020-09-21,cases,11.0
5488,COVIDhub-ensemble,5065,2020-09-07,2020-09-28,cases,10.0
5496,COVIDhub-ensemble,5065,2020-09-07,2020-10-05,cases,11.0
5504,COVIDhub-ensemble,5067,2020-09-07,2020-09-14,cases,8.0
5512,COVIDhub-ensemble,5067,2020-09-07,2020-09-21,cases,8.0
5520,COVIDhub-ensemble,5067,2020-09-07,2020-09-28,cases,8.0
5528,COVIDhub-ensemble,5067,2020-09-07,2020-10-05,cases,9.0
5536,COVIDhub-ensemble,5069,2020-09-07,2020-09-14,cases,159.0
5544,COVIDhub-ensemble,5069,2020-09-07,2020-09-21,cases,157.0
5552,COVIDhub-ensemble,5069,2020-09-07,2020-09-28,cases,146.0
5560,COVIDhub-ensemble,5069,2020-09-07,2020-10-05,cases,139.0
5568,COVIDhub-ensemble,5071,2020-09-07,2020-09-14,cases,22.0
5576,COVIDhub-ensemble,5071,2020-09-07,2020-09-21,cases,21.0
5584,COVIDhub-ensemble,5071,2020-09-07,2020-09-28,cases,22.0
5592,COVIDhub-ensemble,5071,2020-09-07,2020-10-05,cases,22.0
5600,COVIDhub-ensemble,5073,2020-09-07,2020-09-14,cases,3.0
5608,COVIDhub-ensemble,5073,2020-09-07,2020-09-21,cases,3.0
5616,COVIDhub-ensemble,5073,2020-09-07,2020-09-28,cases,3.0
5624,COVIDhub-ensemble,5073,2020-09-07,2020-10-05,cases,4.0
5632,COVIDhub-ensemble,5075,2020-09-07,2020-09-14,cases,14.0
5640,COVIDhub-ensemble,5075,2020-09-07,2020-09-21,cases,13.0
5648,COVIDhub-ensemble,5075,2020-09-07,2020-09-28,cases,14.0
5656,COVIDhub-ensemble,5075,2020-09-07,2020-10-05,cases,14.0
5664,COVIDhub-ensemble,5077,2020-09-07,2020-09-14,cases,7.0
5672,COVIDhub-ensemble,5077,2020-09-07,2020-09-21,cases,5.0
5680,COVIDhub-ensemble,5077,2020-09-07,2020-09-28,cases,9.0
5688,COVIDhub-ensemble,5077,2020-09-07,2020-10-05,cases,3.0
5696,COVIDhub-ensemble,5079,2020-09-07,2020-09-14,cases,107.0
5704,COVIDhub-ensemble,5079,2020-09-07,2020-09-21,cases,103.0
5712,COVIDhub-ensemble,5079,2020-09-07,2020-09-28,cases,70.0
5720,COVIDhub-ensemble,5079,2020-09-07,2020-10-05,cases,68.0
5728,COVIDhub-ensemble,5081,2020-09-07,2020-09-14,cases,19.0
5736,COVIDhub-ensemble,5081,2020-09-07,2020-09-21,cases,15.0
5744,COVIDhub-ensemble,5081,2020-09-07,2020-09-28,cases,15.0
5752,COVIDhub-ensemble,5081,2020-09-07,2020-10-05,cases,17.0
5760,COVIDhub-ensemble,5083,2020-09-07,2020-09-14,cases,7.0
5768,COVIDhub-ensemble,5083,2020-09-07,2020-09-21,cases,6.0
5776,COVIDhub-ensemble,5083,2020-09-07,2020-09-28,cases,5.0
5784,COVIDhub-ensemble,5083,2020-09-07,2020-10-05,cases,5.0
5792,COVIDhub-ensemble,5085,2020-09-07,2020-09-14,cases,62.0
5800,COVIDhub-ensemble,5085,2020-09-07,2020-09-21,cases,62.0
5808,COVIDhub-ensemble,5085,2020-09-07,2020-09-28,cases,62.0
5816,COVIDhub-ensemble,5085,2020-09-07,2020-10-05,cases,62.0
5824,COVIDhub-ensemble,5087,2020-09-07,2020-09-14,cases,9.0
5832,COVIDhub-ensemble,5087,2020-09-07,2020-09-21,cases,9.0
5840,COVIDhub-ensemble,5087,2020-09-07,2020-09-28,cases,7.0
5848,COVIDhub-ensemble,5087,2020-09-07,2020-10-05,cases,9.0
5856,COVIDhub-ensemble,5089,2020-09-07,2020-09-14,cases,6.0
5864,COVIDhub-ensemble,5089,2020-09-07,2020-09-21,cases,6.0
5872,COVIDhub-ensemble,5089,2020-09-07,2020-09-28,cases,6.0
5880,COVIDhub-ensemble,5089,2020-09-07,2020-10-05,cases,6.0
5888,COVIDhub-ensemble,5091,2020-09-07,2020-09-14,cases,42.0
5896,COVIDhub-ensemble,5091,2020-09-07,2020-09-21,cases,39.0
5904,COVIDhub-ensemble,5091,2020-09-07,2020-09-28,cases,40.0
5912,COVIDhub-ensemble,5091,2020-09-07,2020-10-05,cases,41.0
5920,COVIDhub-ensemble,5093,2020-09-07,2020-09-14,cases,64.0
5928,COVIDhub-ensemble,5093,2020-09-07,2020-09-21,cases,60.0
5936,COVIDhub-ensemble,5093,2020-09-07,2020-09-28,cases,58.0
5944,COVIDhub-ensemble,5093,2020-09-07,2020-10-05,cases,60.0
5952,COVIDhub-ensemble,5095,2020-09-07,2020-09-14,cases,6.0
5960,COVIDhub-ensemble,5095,2020-09-07,2020-09-21,cases,6.0
5968,COVIDhub-ensemble,5095,2020-09-07,2020-09-28,cases,5.0
5976,COVIDhub-ensemble,5095,2020-09-07,2020-10-05,cases,6.0
5984,COVIDhub-ensemble,5097,2020-09-07,2020-09-14,cases,15.0
5992,COVIDhub-ensemble,5097,2020-09-07,2020-09-21,cases,14.0
6000,COVIDhub-ensemble,5097,2020-09-07,2020-09-28,cases,13.0
6008,COVIDhub-ensemble,5097,2020-09-07,2020-10-05,cases,13.0
6016,COVIDhub-ensemble,5099,2020-09-07,2020-09-14,cases,3.0
6024,COVIDhub-ensemble,5099,2020-09-07,2020-09-21,cases,3.0
6032,COVIDhub-ensemble,5099,2020-09-07,2020-09-28,cases,3.0
6040,COVIDhub-ensemble,5099,2020-09-07,2020-10-05,cases,3.0
6048,COVIDhub-ensemble,5101,2020-09-07,2020-09-14,cases,18.0
6056,COVIDhub-ensemble,5101,2020-09-07,2020-09-21,cases,14.0
6064,COVIDhub-ensemble,5101,2020-09-07,2020-09-28,cases,14.0
6072,COVIDhub-ensemble,5101,2020-09-07,2020-10-05,cases,14.0
6080,COVIDhub-ensemble,5103,2020-09-07,2020-09-14,cases,21.0
6088,COVIDhub-ensemble,5103,2020-09-07,2020-09-21,cases,24.0
6096,COVIDhub-ensemble,5103,2020-09-07,2020-09-28,cases,22.0
6104,COVIDhub-ensemble,5103,2020-09-07,2020-10-05,cases,20.0
6112,COVIDhub-ensemble,5105,2020-09-07,2020-09-14,cases,1.0
6120,COVIDhub-ensemble,5105,2020-09-07,2020-09-21,cases,1.0
6128,COVIDhub-ensemble,5105,2020-09-07,2020-09-28,cases,1.0
6136,COVIDhub-ensemble,5105,2020-09-07,2020-10-05,cases,1.0
6144,COVIDhub-ensemble,5107,2020-09-07,2020-09-14,cases,14.0
6152,COVIDhub-ensemble,5107,2020-09-07,2020-09-21,cases,12.0
6160,COVIDhub-ensemble,5107,2020-09-07,2020-09-28,cases,10.0
6168,COVIDhub-ensemble,5107,2020-09-07,2020-10-05,cases,10.0
6176,COVIDhub-ensemble,5109,2020-09-07,2020-09-14,cases,9.0
6184,COVIDhub-ensemble,5109,2020-09-07,2020-09-21,cases,8.0
6192,COVIDhub-ensemble,5109,2020-09-07,2020-09-28,cases,8.0
6200,COVIDhub-ensemble,5109,2020-09-07,2020-10-05,cases,9.0
6208,COVIDhub-ensemble,5111,2020-09-07,2020-09-14,cases,33.0
6216,COVIDhub-ensemble,5111,2020-09-07,2020-09-21,cases,31.0
6224,COVIDhub-ensemble,5111,2020-09-07,2020-09-28,cases,28.0
6232,COVIDhub-ensemble,5111,2020-09-07,2020-10-05,cases,26.0
6240,COVIDhub-ensemble,5113,2020-09-07,2020-09-14,cases,11.0
6248,COVIDhub-ensemble,5113,2020-09-07,2020-09-21,cases,10.0
6256,COVIDhub-ensemble,5113,2020-09-07,2020-09-28,cases,10.0
6264,COVIDhub-ensemble,5113,2020-09-07,2020-10-05,cases,9.0
6272,COVIDhub-ensemble,5115,2020-09-07,2020-09-14,cases,116.0
6280,COVIDhub-ensemble,5115,2020-09-07,2020-09-21,cases,111.0
6288,COVIDhub-ensemble,5115,2020-09-07,2020-09-28,cases,103.0
6296,COVIDhub-ensemble,5115,2020-09-07,2020-10-05,cases,100.0
