,geo_value,time_value,direction,issue,lag,value,stderr,sample_size
26,mo,2019-01-03,-1,2020-06-23,537,0.32294075850194,0.0014526389477638,4502
27,mp,2019-01-03,0,2020-06-23,537,0.44608022685969,0.028848318184078,45
28,ms,2019-01-03,-1,2020-06-23,537,0.31200721041408,0.0020035639278853,2156
29,mt,2019-01-03,-1,2020-06-23,537,0.33387779534058,0.0034791307762975,837
30,nc,2019-01-03,-1,2020-06-23,537,0.33337346524125,0.0011050093545059,6113
31,nd,2019-01-03,-1,2020-06-23,537,0.30982409969208,0.0038831510190091,572
32,ne,2019-01-03,-1,2020-06-23,537,0.33090183649698,0.0023808523552765,1629
33,nh,2019-01-03,-1,2020-06-23,537,0.34689114248716,0.0030013929802525,921
34,nj,2019-01-03,-1,2020-06-23,537,0.31033343811152,0.0012755976215464,6285
35,nm,2019-01-03,-1,2020-06-23,537,0.39833201848619,0.0025109759918537,1446
36,nv,2019-01-03,-1,2020-06-23,537,0.39403741454601,0.0021750649162543,1822
37,ny,2019-01-03,-1,2020-06-23,537,0.34965129200429,0.00086679965724956,15192
38,oh,2019-01-03,-1,2020-06-23,537,0.35074618537396,0.0010764826541502,9223
39,ok,2019-01-03,0,2020-06-23,537,0.41935684555206,0.0017016451539346,2960
40,or,2019-01-03,-1,2020-06-23,537,0.37347357078057,0.0018371236285981,2627
41,pa,2019-01-03,-1,2020-06-23,537,0.34964698892124,0.0010579193629161,9722
42,pr,2019-01-03,-1,2020-06-23,537,0.43862987294908,0.0022356536761113,2525
43,ri,2019-01-03,-1,2020-06-23,537,0.34289901469705,0.0036551732920686,806
44,sc,2019-01-03,-1,2020-06-23,537,0.32554492569146,0.0015816622889046,3043
45,sd,2019-01-03,-1,2020-06-23,537,0.30503667896355,0.0040614205266078,654
46,tn,2019-01-03,-1,2020-06-23,537,0.33448265204422,0.001455665471906,4113
47,tx,2019-01-03,-1,2020-06-23,537,0.37700078625081,0.00073546208165368,15764
48,ut,2019-01-03,-1,2020-06-23,537,0.33707656313292,0.0021586807462378,1687
49,va,2019-01-03,-1,2020-06-23,537,0.33762880090991,0.0012401623293496,5299
50,vi,2019-01-03,-1,2020-06-23,537,0.38020882306001,0.012548567822922,86
51,vt,2019-01-03,-1,2020-06-23,537,0.38625906708757,0.0045832794575508,521
52,wa,2019-01-03,-1,2020-06-23,537,0.36650823116497,0.0013429809166631,4764
53,wi,2019-01-03,-1,2020-06-23,537,0.34513811408111,0.0014456915033272,4474
54,wv,2019-01-03,-1,2020-06-23,537,0.35605438633185,0.00241193274861,1591
55,wy,2019-01-03,-1,2020-06-23,537,0.36265942004151,0.0045409155542947,409
0,ak,2019-01-04,-1,2020-06-23,536,0.37514518312497,0.0042756566657115,526
1,al,2019-01-04,-1,2020-06-23,536,0.29676044702717,0.0015517829642406,3434
2,ar,2019-01-04,-1,2020-06-23,536,0.30778830146523,0.0020192492486969,2144
3,as,2019-01-04,-1,2020-06-23,536,0.43760040301577,0.029678625974066,35
4,az,2019-01-04,-1,2020-06-23,536,0.37740952403856,0.0015409325440091,4164
5,ca,2019-01-04,-1,2020-06-23,536,0.34686136860202,0.00070079766197515,23112
6,co,2019-01-04,-1,2020-06-23,536,0.35498327088437,0.0016432714901251,3521
7,ct,2019-01-04,-1,2020-06-23,536,0.3192173648626,0.0021380120507815,2578
