,Unnamed: 0,geo_value,date,direction,issue,lag,smoothed_doctor_visits,stderr,sample_size,fips,aggregate_level,state
347,35,oh,2020-02-07,0.0,2020-06-09,123,0.151475,,,39,state,OH
348,36,ok,2020-02-07,0.0,2020-06-09,123,0.151745,,,40,state,OK
349,37,or,2020-02-07,0.0,2020-06-09,123,0.00955,,,41,state,OR
350,38,pa,2020-02-07,0.0,2020-06-09,123,0.320194,,,42,state,PA
351,39,pr,2020-02-07,0.0,2020-05-06,89,0.0,,,72,state,PR
352,40,ri,2020-02-07,0.0,2020-06-09,123,0.0,,,44,state,RI
353,41,sc,2020-02-07,0.0,2020-06-09,123,0.06808,,,45,state,SC
354,42,sd,2020-02-07,0.0,2020-06-09,123,0.0,,,46,state,SD
355,43,tn,2020-02-07,0.0,2020-06-09,123,0.234552,,,47,state,TN
356,44,tx,2020-02-07,0.0,2020-06-09,123,0.18830999999999998,,,48,state,TX
357,45,ut,2020-02-07,0.0,2020-06-09,123,0.031368,,,49,state,UT
358,46,va,2020-02-07,0.0,2020-06-09,123,0.234884,,,51,state,VA
359,47,vt,2020-02-07,0.0,2020-06-09,123,0.0,,,50,state,VT
360,48,wa,2020-02-07,0.0,2020-06-09,123,0.048741,,,53,state,WA
361,49,wi,2020-02-07,0.0,2020-06-09,123,0.100114,,,55,state,WI
362,50,wv,2020-02-07,0.0,2020-06-09,123,0.0,,,54,state,WV
363,51,wy,2020-02-07,0.0,2020-06-09,123,0.0,,,56,state,WY
364,0,ak,2020-02-08,0.0,2020-06-09,122,0.0,,,02,state,AK
365,1,al,2020-02-08,0.0,2020-06-09,122,0.035638,,,01,state,AL
366,2,ar,2020-02-08,0.0,2020-06-09,122,0.148431,,,05,state,AR
367,3,az,2020-02-08,0.0,2020-06-09,122,0.129299,,,04,state,AZ
368,4,ca,2020-02-08,0.0,2020-06-09,122,0.167522,,,06,state,CA
369,5,co,2020-02-08,0.0,2020-06-09,122,0.162235,,,08,state,CO
370,6,ct,2020-02-08,0.0,2020-06-09,122,0.143375,,,09,state,CT
371,7,dc,2020-02-08,0.0,2020-06-09,122,0.0,,,11,state,DC
372,8,de,2020-02-08,0.0,2020-06-09,122,0.0,,,10,state,DE
373,9,fl,2020-02-08,0.0,2020-06-09,122,0.139784,,,12,state,FL
374,10,ga,2020-02-08,0.0,2020-06-09,122,0.033960000000000004,,,13,state,GA
375,11,hi,2020-02-08,0.0,2020-06-09,122,0.0,,,15,state,HI
376,12,ia,2020-02-08,0.0,2020-06-09,122,0.067077,,,19,state,IA
377,13,id,2020-02-08,0.0,2020-06-09,122,0.007913,,,16,state,ID
378,14,il,2020-02-08,0.0,2020-06-09,122,0.147776,,,17,state,IL
379,15,in,2020-02-08,0.0,2020-06-09,122,0.06349199999999999,,,18,state,IN
380,16,ks,2020-02-08,0.0,2020-06-09,122,0.055264,,,20,state,KS
381,17,ky,2020-02-08,0.0,2020-06-09,122,0.096587,,,21,state,KY
382,18,la,2020-02-08,0.0,2020-06-09,122,0.232829,,,22,state,LA
383,19,ma,2020-02-08,0.0,2020-06-09,122,0.055735,,,25,state,MA
384,20,md,2020-02-08,0.0,2020-06-09,122,0.231027,,,24,state,MD
385,21,me,2020-02-08,0.0,2020-06-09,122,0.0,,,23,state,ME
386,22,mi,2020-02-08,0.0,2020-06-09,122,0.20876799999999998,,,26,state,MI
387,23,mn,2020-02-08,0.0,2020-06-09,122,0.003187,,,27,state,MN
388,24,mo,2020-02-08,0.0,2020-06-09,122,0.15295599999999998,,,29,state,MO
389,25,ms,2020-02-08,0.0,2020-06-09,122,0.150569,,,28,state,MS
390,26,mt,2020-02-08,0.0,2020-06-09,122,0.0,,,30,state,MT
391,27,nc,2020-02-08,0.0,2020-06-09,122,0.033059,,,37,state,NC
392,28,nd,2020-02-08,0.0,2020-06-09,122,0.0,,,38,state,ND
393,29,ne,2020-02-08,0.0,2020-06-09,122,0.13083499999999998,,,31,state,NE
394,30,nh,2020-02-08,0.0,2020-06-09,122,0.075353,,,33,state,NH
395,31,nj,2020-02-08,0.0,2020-06-09,122,0.34793,,,34,state,NJ
396,32,nm,2020-02-08,0.0,2020-06-09,122,0.0,,,35,state,NM
397,33,nv,2020-02-08,0.0,2020-06-09,122,0.043048,,,32,state,NV
398,34,ny,2020-02-08,0.0,2020-06-09,122,0.23800900000000003,,,36,state,NY
399,35,oh,2020-02-08,0.0,2020-06-09,122,0.15276800000000001,,,39,state,OH
400,36,ok,2020-02-08,0.0,2020-06-09,122,0.151745,,,40,state,OK
401,37,or,2020-02-08,0.0,2020-06-09,122,0.00839,,,41,state,OR
402,38,pa,2020-02-08,0.0,2020-06-09,122,0.31902800000000003,,,42,state,PA
403,39,pr,2020-02-08,0.0,2020-05-06,88,0.0,,,72,state,PR
404,40,ri,2020-02-08,0.0,2020-06-09,122,0.0,,,44,state,RI
405,41,sc,2020-02-08,0.0,2020-06-09,122,0.06808,,,45,state,SC
406,42,sd,2020-02-08,0.0,2020-06-09,122,0.0,,,46,state,SD
407,43,tn,2020-02-08,0.0,2020-06-09,122,0.23453200000000002,,,47,state,TN
408,44,tx,2020-02-08,0.0,2020-06-09,122,0.190975,,,48,state,TX
409,45,ut,2020-02-08,0.0,2020-06-09,122,0.031368,,,49,state,UT
410,46,va,2020-02-08,0.0,2020-06-09,122,0.237139,,,51,state,VA
411,47,vt,2020-02-08,0.0,2020-06-09,122,0.0,,,50,state,VT
412,48,wa,2020-02-08,0.0,2020-06-09,122,0.048741,,,53,state,WA
413,49,wi,2020-02-08,0.0,2020-06-09,122,0.100114,,,55,state,WI
414,50,wv,2020-02-08,0.0,2020-06-09,122,0.0,,,54,state,WV
415,51,wy,2020-02-08,0.0,2020-06-09,122,0.0,,,56,state,WY
416,0,ak,2020-02-09,0.0,2020-06-09,121,0.0,,,02,state,AK
417,1,al,2020-02-09,0.0,2020-06-09,121,0.035638,,,01,state,AL
418,2,ar,2020-02-09,0.0,2020-06-09,121,0.148431,,,05,state,AR
419,3,az,2020-02-09,0.0,2020-06-09,121,0.13664600000000002,,,04,state,AZ
420,4,ca,2020-02-09,0.0,2020-06-09,121,0.170547,,,06,state,CA
421,5,co,2020-02-09,0.0,2020-06-09,121,0.15928,,,08,state,CO
422,6,ct,2020-02-09,0.0,2020-06-09,121,0.14291900000000002,,,09,state,CT
423,7,dc,2020-02-09,0.0,2020-06-09,121,0.0,,,11,state,DC
424,8,de,2020-02-09,0.0,2020-06-09,121,0.0,,,10,state,DE
425,9,fl,2020-02-09,0.0,2020-06-09,121,0.139553,,,12,state,FL
426,10,ga,2020-02-09,0.0,2020-06-09,121,0.033811,,,13,state,GA
427,11,hi,2020-02-09,0.0,2020-06-09,121,0.0,,,15,state,HI
428,12,ia,2020-02-09,0.0,2020-06-09,121,0.066427,,,19,state,IA
429,13,id,2020-02-09,0.0,2020-06-09,121,0.09928,,,16,state,ID
430,14,il,2020-02-09,0.0,2020-06-09,121,0.147188,,,17,state,IL
431,15,in,2020-02-09,0.0,2020-06-09,121,0.06349199999999999,,,18,state,IN
432,16,ks,2020-02-09,0.0,2020-06-09,121,0.055264,,,20,state,KS
433,17,ky,2020-02-09,0.0,2020-06-09,121,0.096587,,,21,state,KY
434,18,la,2020-02-09,0.0,2020-06-09,121,0.232829,,,22,state,LA
435,19,ma,2020-02-09,0.0,2020-06-09,121,0.055735,,,25,state,MA
436,20,md,2020-02-09,0.0,2020-06-09,121,0.231027,,,24,state,MD
437,21,me,2020-02-09,0.0,2020-06-09,121,0.0,,,23,state,ME
438,22,mi,2020-02-09,0.0,2020-06-09,121,0.20876799999999998,,,26,state,MI
439,23,mn,2020-02-09,0.0,2020-06-09,121,0.002731,,,27,state,MN
440,24,mo,2020-02-09,0.0,2020-06-09,121,0.15123,,,29,state,MO
441,25,ms,2020-02-09,0.0,2020-06-09,121,0.148794,,,28,state,MS
442,26,mt,2020-02-09,0.0,2020-06-09,121,0.0,,,30,state,MT
443,27,nc,2020-02-09,0.0,2020-06-09,121,0.031744,,,37,state,NC
444,28,nd,2020-02-09,0.0,2020-06-09,121,0.0,,,38,state,ND
445,29,ne,2020-02-09,0.0,2020-06-09,121,0.129624,,,31,state,NE
446,30,nh,2020-02-09,0.0,2020-06-09,121,0.074794,,,33,state,NH
447,31,nj,2020-02-09,0.0,2020-06-09,121,0.34576,,,34,state,NJ
448,32,nm,2020-02-09,0.0,2020-06-09,121,0.0,,,35,state,NM
449,33,nv,2020-02-09,0.0,2020-06-09,121,0.043048,,,32,state,NV
450,34,ny,2020-02-09,0.0,2020-06-09,121,0.23717,,,36,state,NY
451,35,oh,2020-02-09,0.0,2020-06-09,121,0.152549,,,39,state,OH
452,36,ok,2020-02-09,0.0,2020-06-09,121,0.151745,,,40,state,OK
453,37,or,2020-02-09,0.0,2020-06-09,121,0.007108,,,41,state,OR
454,38,pa,2020-02-09,0.0,2020-06-09,121,0.31808200000000003,,,42,state,PA
455,39,ri,2020-02-09,0.0,2020-06-09,121,0.0,,,44,state,RI
456,40,sc,2020-02-09,0.0,2020-06-09,121,0.06808,,,45,state,SC
457,41,sd,2020-02-09,0.0,2020-06-09,121,0.0,,,46,state,SD
458,42,tn,2020-02-09,0.0,2020-06-09,121,0.23453200000000002,,,47,state,TN
459,43,tx,2020-02-09,0.0,2020-06-09,121,0.190499,,,48,state,TX
460,44,ut,2020-02-09,0.0,2020-06-09,121,0.031368,,,49,state,UT
461,45,va,2020-02-09,0.0,2020-06-09,121,0.236868,,,51,state,VA
462,46,vt,2020-02-09,0.0,2020-06-09,121,0.0,,,50,state,VT
463,47,wa,2020-02-09,0.0,2020-06-09,121,0.048741,,,53,state,WA
464,48,wi,2020-02-09,0.0,2020-06-09,121,0.100114,,,55,state,WI
465,49,wv,2020-02-09,0.0,2020-06-09,121,0.0,,,54,state,WV
466,50,wy,2020-02-09,0.0,2020-06-09,121,0.0,,,56,state,WY
467,0,ak,2020-02-10,0.0,2020-06-09,120,0.0,,,02,state,AK
468,1,al,2020-02-10,0.0,2020-06-09,120,0.035638,,,01,state,AL
469,2,ar,2020-02-10,0.0,2020-06-09,120,0.148431,,,05,state,AR
470,3,az,2020-02-10,0.0,2020-06-09,120,0.135759,,,04,state,AZ
471,4,ca,2020-02-10,0.0,2020-06-09,120,0.16998,,,06,state,CA
472,5,co,2020-02-10,0.0,2020-06-09,120,0.15651800000000002,,,08,state,CO
473,6,ct,2020-02-10,0.0,2020-06-09,120,0.142509,,,09,state,CT
474,7,dc,2020-02-10,0.0,2020-06-09,120,0.0,,,11,state,DC
475,8,de,2020-02-10,0.0,2020-06-09,120,0.0,,,10,state,DE
476,9,fl,2020-02-10,0.0,2020-06-09,120,0.13936800000000002,,,12,state,FL
477,10,ga,2020-02-10,0.0,2020-06-09,120,0.03369,,,13,state,GA
478,11,hi,2020-02-10,0.0,2020-06-09,120,0.0,,,15,state,HI
479,12,ia,2020-02-10,0.0,2020-06-09,120,0.065817,,,19,state,IA
480,13,id,2020-02-10,0.0,2020-06-09,120,0.18226199999999998,,,16,state,ID
481,14,il,2020-02-10,0.0,2020-06-09,120,0.146595,,,17,state,IL
482,15,in,2020-02-10,0.0,2020-06-09,120,0.06349199999999999,,,18,state,IN
483,16,ks,2020-02-10,0.0,2020-06-09,120,0.055264,,,20,state,KS
484,17,ky,2020-02-10,0.0,2020-06-09,120,0.096587,,,21,state,KY
485,18,la,2020-02-10,0.0,2020-06-09,120,0.232829,,,22,state,LA
486,19,ma,2020-02-10,0.0,2020-06-09,120,0.055735,,,25,state,MA
487,20,md,2020-02-10,0.0,2020-06-09,120,0.231027,,,24,state,MD
488,21,me,2020-02-10,0.0,2020-06-09,120,0.0,,,23,state,ME
489,22,mi,2020-02-10,0.0,2020-06-09,120,0.20876799999999998,,,26,state,MI
490,23,mn,2020-02-10,0.0,2020-06-09,120,0.002241,,,27,state,MN
491,24,mo,2020-02-10,0.0,2020-06-09,120,0.149883,,,29,state,MO
492,25,ms,2020-02-10,0.0,2020-06-09,120,0.147395,,,28,state,MS
493,26,mt,2020-02-10,0.0,2020-06-09,120,0.0,,,30,state,MT
494,27,nc,2020-02-10,0.0,2020-06-09,120,0.030649000000000003,,,37,state,NC
495,28,nd,2020-02-10,0.0,2020-06-09,120,0.0,,,38,state,ND
496,29,ne,2020-02-10,0.0,2020-06-09,120,0.12855,,,31,state,NE
497,30,nh,2020-02-10,0.0,2020-06-09,120,0.074794,,,33,state,NH
498,31,nj,2020-02-10,0.0,2020-06-09,120,0.353182,,,34,state,NJ
499,32,nm,2020-02-10,0.0,2020-06-09,120,0.0,,,35,state,NM
500,33,nv,2020-02-10,0.0,2020-06-09,120,0.043048,,,32,state,NV
501,34,ny,2020-02-10,0.0,2020-06-09,120,0.236469,,,36,state,NY
502,35,oh,2020-02-10,0.0,2020-06-09,120,0.152331,,,39,state,OH
503,36,ok,2020-02-10,0.0,2020-06-09,120,0.151745,,,40,state,OK
504,37,or,2020-02-10,0.0,2020-06-09,120,0.005778,,,41,state,OR
505,38,pa,2020-02-10,0.0,2020-06-09,120,0.317358,,,42,state,PA
506,39,ri,2020-02-10,0.0,2020-06-09,120,0.0,,,44,state,RI
507,40,sc,2020-02-10,0.0,2020-06-09,120,0.06808,,,45,state,SC
508,41,sd,2020-02-10,0.0,2020-06-09,120,0.0,,,46,state,SD
509,42,tn,2020-02-10,0.0,2020-06-09,120,0.23453200000000002,,,47,state,TN
510,43,tx,2020-02-10,0.0,2020-06-09,120,0.193326,,,48,state,TX
511,44,ut,2020-02-10,0.0,2020-06-09,120,0.031368,,,49,state,UT
512,45,va,2020-02-10,0.0,2020-06-09,120,0.236566,,,51,state,VA
513,46,vt,2020-02-10,0.0,2020-06-09,120,0.0,,,50,state,VT
514,47,wa,2020-02-10,0.0,2020-06-09,120,0.048741,,,53,state,WA
515,48,wi,2020-02-10,0.0,2020-06-09,120,0.100114,,,55,state,WI
516,49,wv,2020-02-10,0.0,2020-06-09,120,0.0,,,54,state,WV
517,50,wy,2020-02-10,0.0,2020-06-09,120,0.0,,,56,state,WY
518,0,ak,2020-02-11,0.0,2020-06-09,119,0.0,,,02,state,AK
519,1,al,2020-02-11,0.0,2020-06-09,119,0.035638,,,01,state,AL
520,2,ar,2020-02-11,0.0,2020-06-09,119,0.148431,,,05,state,AR
521,3,az,2020-02-11,0.0,2020-06-09,119,0.134776,,,04,state,AZ
522,4,ca,2020-02-11,0.0,2020-06-09,119,0.170721,,,06,state,CA
523,5,co,2020-02-11,0.0,2020-06-09,119,0.154023,,,08,state,CO
524,6,ct,2020-02-11,0.0,2020-06-09,119,0.142155,,,09,state,CT
525,7,dc,2020-02-11,0.0,2020-06-09,119,0.0,,,11,state,DC
526,8,de,2020-02-11,0.0,2020-06-09,119,0.0,,,10,state,DE
527,9,fl,2020-02-11,0.0,2020-06-09,119,0.139225,,,12,state,FL
528,10,ga,2020-02-11,0.0,2020-06-09,119,0.033589,,,13,state,GA
529,11,hi,2020-02-11,0.0,2020-06-09,119,0.0,,,15,state,HI
530,12,ia,2020-02-11,0.0,2020-06-09,119,0.065272,,,19,state,IA
531,13,id,2020-02-11,0.0,2020-06-09,119,0.16136099999999998,,,16,state,ID
532,14,il,2020-02-11,0.0,2020-06-09,119,0.14602300000000001,,,17,state,IL
533,15,in,2020-02-11,0.0,2020-06-09,119,0.06349199999999999,,,18,state,IN
534,16,ks,2020-02-11,0.0,2020-06-09,119,0.055264,,,20,state,KS
535,17,ky,2020-02-11,0.0,2020-06-09,119,0.096587,,,21,state,KY
536,18,la,2020-02-11,0.0,2020-06-09,119,0.232829,,,22,state,LA
537,19,ma,2020-02-11,0.0,2020-06-09,119,0.055735,,,25,state,MA
538,20,md,2020-02-11,0.0,2020-06-09,119,0.233698,,,24,state,MD
539,21,me,2020-02-11,0.0,2020-06-09,119,0.0,,,23,state,ME
540,22,mi,2020-02-11,0.0,2020-06-09,119,0.20876799999999998,,,26,state,MI
541,23,mn,2020-02-11,0.0,2020-06-09,119,0.001739,,,27,state,MN
542,24,mo,2020-02-11,0.0,2020-06-09,119,0.149477,,,29,state,MO
543,25,ms,2020-02-11,0.0,2020-06-09,119,0.146735,,,28,state,MS
544,26,mt,2020-02-11,0.0,2020-06-09,119,0.0,,,30,state,MT
545,27,nc,2020-02-11,0.0,2020-06-09,119,0.029787,,,37,state,NC
546,28,nd,2020-02-11,0.0,2020-06-09,119,0.0,,,38,state,ND
547,29,ne,2020-02-11,0.0,2020-06-09,119,0.127618,,,31,state,NE
548,30,nh,2020-02-11,0.0,2020-06-09,119,0.074794,,,33,state,NH
549,31,nj,2020-02-11,0.0,2020-06-09,119,0.351684,,,34,state,NJ
550,32,nm,2020-02-11,0.0,2020-06-09,119,0.0,,,35,state,NM
551,33,nv,2020-02-11,0.0,2020-06-09,119,0.043048,,,32,state,NV
552,34,ny,2020-02-11,0.0,2020-06-09,119,0.239706,,,36,state,NY
553,35,oh,2020-02-11,0.0,2020-06-09,119,0.15323299999999998,,,39,state,OH
554,36,ok,2020-02-11,0.0,2020-06-09,119,0.151745,,,40,state,OK
555,37,or,2020-02-11,0.0,2020-06-09,119,0.004471,,,41,state,OR
556,38,pa,2020-02-11,0.0,2020-06-09,119,0.317331,,,42,state,PA
557,39,ri,2020-02-11,0.0,2020-06-09,119,0.0068980000000000005,,,44,state,RI
558,40,sc,2020-02-11,0.0,2020-06-09,119,0.06808,,,45,state,SC
559,41,sd,2020-02-11,0.0,2020-06-09,119,0.0,,,46,state,SD
560,42,tn,2020-02-11,0.0,2020-06-09,119,0.23616399999999999,,,47,state,TN
561,43,tx,2020-02-11,0.0,2020-06-09,119,0.192454,,,48,state,TX
562,44,ut,2020-02-11,0.0,2020-06-09,119,0.031368,,,49,state,UT
563,45,va,2020-02-11,0.0,2020-06-09,119,0.236252,,,51,state,VA
564,46,vt,2020-02-11,0.0,2020-06-09,119,0.0,,,50,state,VT
565,47,wa,2020-02-11,0.0,2020-06-09,119,0.048741,,,53,state,WA
566,48,wi,2020-02-11,0.0,2020-06-09,119,0.100114,,,55,state,WI
567,49,wv,2020-02-11,0.0,2020-06-09,119,0.0,,,54,state,WV
568,50,wy,2020-02-11,0.0,2020-06-09,119,0.0,,,56,state,WY
569,0,ak,2020-02-12,0.0,2020-06-09,118,0.0,,,02,state,AK
570,1,al,2020-02-12,0.0,2020-06-09,118,0.035638,,,01,state,AL
571,2,ar,2020-02-12,0.0,2020-06-09,118,0.148431,,,05,state,AR
572,3,az,2020-02-12,0.0,2020-06-09,118,0.13375399999999998,,,04,state,AZ
573,4,ca,2020-02-12,0.0,2020-06-09,118,0.170021,,,06,state,CA
574,5,co,2020-02-12,0.0,2020-06-09,118,0.15185099999999999,,,08,state,CO
575,6,ct,2020-02-12,0.0,2020-06-09,118,0.141862,,,09,state,CT
576,7,dc,2020-02-12,0.0,2020-06-09,118,0.0,,,11,state,DC
577,8,de,2020-02-12,0.0,2020-06-09,118,0.0,,,10,state,DE
578,9,fl,2020-02-12,0.0,2020-06-09,118,0.13916199999999998,,,12,state,FL
579,10,ga,2020-02-12,0.0,2020-06-09,118,0.033505,,,13,state,GA
580,11,hi,2020-02-12,0.0,2020-06-09,118,0.0,,,15,state,HI
581,12,ia,2020-02-12,0.0,2020-06-09,118,0.064808,,,19,state,IA
582,13,id,2020-02-12,0.0,2020-06-09,118,0.128882,,,16,state,ID
583,14,il,2020-02-12,0.0,2020-06-09,118,0.14549700000000002,,,17,state,IL
584,15,in,2020-02-12,0.0,2020-06-09,118,0.06565800000000001,,,18,state,IN
585,16,ks,2020-02-12,0.0,2020-06-09,118,0.055264,,,20,state,KS
586,17,ky,2020-02-12,0.0,2020-06-09,118,0.096587,,,21,state,KY
587,18,la,2020-02-12,0.0,2020-06-09,118,0.232829,,,22,state,LA
588,19,ma,2020-02-12,0.0,2020-06-09,118,0.055735,,,25,state,MA
589,20,md,2020-02-12,0.0,2020-06-09,118,0.23337399999999997,,,24,state,MD
590,21,me,2020-02-12,0.0,2020-06-09,118,0.0,,,23,state,ME
591,22,mi,2020-02-12,0.0,2020-06-09,118,0.20876799999999998,,,26,state,MI
592,23,mn,2020-02-12,0.0,2020-06-09,118,0.001254,,,27,state,MN
593,24,mo,2020-02-12,0.0,2020-06-09,118,0.150201,,,29,state,MO
594,25,ms,2020-02-12,0.0,2020-06-09,118,0.146735,,,28,state,MS
595,26,mt,2020-02-12,0.0,2020-06-09,118,0.0,,,30,state,MT
596,27,nc,2020-02-12,0.0,2020-06-09,118,0.030657999999999998,,,37,state,NC
597,28,nd,2020-02-12,0.0,2020-06-09,118,0.0,,,38,state,ND
598,29,ne,2020-02-12,0.0,2020-06-09,118,0.133327,,,31,state,NE
599,30,nh,2020-02-12,0.0,2020-06-09,118,0.074794,,,33,state,NH
600,31,nj,2020-02-12,0.0,2020-06-09,118,0.35042199999999996,,,34,state,NJ
601,32,nm,2020-02-12,0.0,2020-06-09,118,0.0,,,35,state,NM
602,33,nv,2020-02-12,0.0,2020-06-09,118,0.043048,,,32,state,NV
603,34,ny,2020-02-12,0.0,2020-06-09,118,0.239419,,,36,state,NY
604,35,oh,2020-02-12,0.0,2020-06-09,118,0.15290499999999999,,,39,state,OH
605,36,ok,2020-02-12,0.0,2020-06-09,118,0.151745,,,40,state,OK
606,37,or,2020-02-12,0.0,2020-06-09,118,0.0032479999999999996,,,41,state,OR
607,38,pa,2020-02-12,0.0,2020-06-09,118,0.317331,,,42,state,PA
608,39,ri,2020-02-12,0.0,2020-06-09,118,0.00606,,,44,state,RI
609,40,sc,2020-02-12,0.0,2020-06-09,118,0.06808,,,45,state,SC
610,41,sd,2020-02-12,0.0,2020-06-09,118,0.0,,,46,state,SD
611,42,tn,2020-02-12,0.0,2020-06-09,118,0.237981,,,47,state,TN
612,43,tx,2020-02-12,0.0,2020-06-09,118,0.19157000000000002,,,48,state,TX
613,44,ut,2020-02-12,0.0,2020-06-09,118,0.031368,,,49,state,UT
614,45,va,2020-02-12,0.0,2020-06-09,118,0.23594299999999999,,,51,state,VA
615,46,vt,2020-02-12,0.0,2020-06-09,118,0.0,,,50,state,VT
616,47,wa,2020-02-12,0.0,2020-06-09,118,0.048741,,,53,state,WA
617,48,wi,2020-02-12,0.0,2020-06-09,118,0.100114,,,55,state,WI
618,49,wv,2020-02-12,0.0,2020-06-09,118,0.0,,,54,state,WV
619,50,wy,2020-02-12,0.0,2020-06-09,118,0.0,,,56,state,WY
620,0,ak,2020-02-13,0.0,2020-06-09,117,0.0,,,02,state,AK
621,1,al,2020-02-13,0.0,2020-06-09,117,0.035638,,,01,state,AL
622,2,ar,2020-02-13,0.0,2020-06-09,117,0.148431,,,05,state,AR
623,3,az,2020-02-13,0.0,2020-06-09,117,0.132748,,,04,state,AZ
624,4,ca,2020-02-13,0.0,2020-06-09,117,0.16934100000000002,,,06,state,CA
625,5,co,2020-02-13,0.0,2020-06-09,117,0.15003699999999998,,,08,state,CO
626,6,ct,2020-02-13,0.0,2020-06-09,117,0.14163199999999998,,,09,state,CT
627,7,dc,2020-02-13,0.0,2020-06-09,117,0.0,,,11,state,DC
628,8,de,2020-02-13,0.0,2020-06-09,117,0.0,,,10,state,DE
629,9,fl,2020-02-13,0.0,2020-06-09,117,0.13916199999999998,,,12,state,FL
630,10,ga,2020-02-13,0.0,2020-06-09,117,0.033456,,,13,state,GA
631,11,hi,2020-02-13,0.0,2020-06-09,117,0.0,,,15,state,HI
632,12,ia,2020-02-13,0.0,2020-06-09,117,0.064435,,,19,state,IA
633,13,id,2020-02-13,0.0,2020-06-09,117,0.113829,,,16,state,ID
634,14,il,2020-02-13,0.0,2020-06-09,117,0.145035,,,17,state,IL
635,15,in,2020-02-13,0.0,2020-06-09,117,0.065366,,,18,state,IN
636,16,ks,2020-02-13,0.0,2020-06-09,117,0.055264,,,20,state,KS
637,17,ky,2020-02-13,0.0,2020-06-09,117,0.096587,,,21,state,KY
638,18,la,2020-02-13,0.0,2020-06-09,117,0.232829,,,22,state,LA
639,19,ma,2020-02-13,0.0,2020-06-09,117,0.055735,,,25,state,MA
640,20,md,2020-02-13,0.0,2020-06-09,117,0.233015,,,24,state,MD
641,21,me,2020-02-13,0.0,2020-06-09,117,0.0,,,23,state,ME
642,22,mi,2020-02-13,0.0,2020-06-09,117,0.20876799999999998,,,26,state,MI
643,23,mn,2020-02-13,0.0,2020-06-09,117,0.000808,,,27,state,MN
644,24,mo,2020-02-13,0.0,2020-06-09,117,0.149562,,,29,state,MO
645,25,ms,2020-02-13,0.0,2020-06-09,117,0.146735,,,28,state,MS
646,26,mt,2020-02-13,0.0,2020-06-09,117,0.0,,,30,state,MT
647,27,nc,2020-02-13,0.0,2020-06-09,117,0.030049,,,37,state,NC
648,28,nd,2020-02-13,0.0,2020-06-09,117,0.0,,,38,state,ND
649,29,ne,2020-02-13,0.0,2020-06-09,117,0.1319,,,31,state,NE
650,30,nh,2020-02-13,0.0,2020-06-09,117,0.074794,,,33,state,NH
651,31,nj,2020-02-13,0.0,2020-06-09,117,0.34917800000000004,,,34,state,NJ
652,32,nm,2020-02-13,0.0,2020-06-09,117,0.0,,,35,state,NM
653,33,nv,2020-02-13,0.0,2020-06-09,117,0.043048,,,32,state,NV
654,34,ny,2020-02-13,0.0,2020-06-09,117,0.238562,,,36,state,NY
655,35,oh,2020-02-13,0.0,2020-06-09,117,0.152585,,,39,state,OH
656,36,ok,2020-02-13,0.0,2020-06-09,117,0.157395,,,40,state,OK
657,37,or,2020-02-13,0.0,2020-06-09,117,0.002159,,,41,state,OR
658,38,pa,2020-02-13,0.0,2020-06-09,117,0.317331,,,42,state,PA
659,39,ri,2020-02-13,0.0,2020-06-09,117,0.013138999999999998,,,44,state,RI
660,40,sc,2020-02-13,0.0,2020-06-09,117,0.06808,,,45,state,SC
661,41,sd,2020-02-13,0.0,2020-06-09,117,0.0,,,46,state,SD
662,42,tn,2020-02-13,0.0,2020-06-09,117,0.237506,,,47,state,TN
663,43,tx,2020-02-13,0.0,2020-06-09,117,0.19071400000000002,,,48,state,TX
664,44,ut,2020-02-13,0.0,2020-06-09,117,0.031368,,,49,state,UT
665,45,va,2020-02-13,0.0,2020-06-09,117,0.23565300000000003,,,51,state,VA
666,46,vt,2020-02-13,0.0,2020-06-09,117,0.0,,,50,state,VT
667,47,wa,2020-02-13,0.0,2020-06-09,117,0.048741,,,53,state,WA
668,48,wi,2020-02-13,0.0,2020-06-09,117,0.100114,,,55,state,WI
669,49,wv,2020-02-13,0.0,2020-06-09,117,0.0,,,54,state,WV
670,50,wy,2020-02-13,0.0,2020-06-09,117,0.0,,,56,state,WY
671,0,ak,2020-02-14,0.0,2020-06-09,116,0.0,,,02,state,AK
672,1,al,2020-02-14,0.0,2020-06-09,116,0.035638,,,01,state,AL
673,2,ar,2020-02-14,0.0,2020-06-09,116,0.148431,,,05,state,AR
674,3,az,2020-02-14,0.0,2020-06-09,116,0.131805,,,04,state,AZ
675,4,ca,2020-02-14,0.0,2020-06-09,116,0.17163699999999998,,,06,state,CA
676,5,co,2020-02-14,0.0,2020-06-09,116,0.148592,,,08,state,CO
677,6,ct,2020-02-14,0.0,2020-06-09,116,0.141523,,,09,state,CT
678,7,dc,2020-02-14,0.0,2020-06-09,116,0.0,,,11,state,DC
679,8,de,2020-02-14,0.0,2020-06-09,116,0.0,,,10,state,DE
680,9,fl,2020-02-14,0.0,2020-06-09,116,0.139666,,,12,state,FL
681,10,ga,2020-02-14,0.0,2020-06-09,116,0.033456,,,13,state,GA
682,11,hi,2020-02-14,0.0,2020-06-09,116,0.0,,,15,state,HI
683,12,ia,2020-02-14,0.0,2020-06-09,116,0.064226,,,19,state,IA
684,13,id,2020-02-14,0.0,2020-06-09,116,0.14232999999999998,,,16,state,ID
