,Unnamed: 0,geo_value,date,direction,issue,lag,smoothed_adj_doctor_visits,stderr,sample_size,fips,aggregate_level,state
6951,15,in,2020-06-16,,2020-08-05,50,2.72811,,,18,state,IN
6952,16,ks,2020-06-16,,2020-08-05,50,1.4892459999999998,,,20,state,KS
6953,17,ky,2020-06-16,,2020-08-05,50,2.4496290000000003,,,21,state,KY
6954,18,la,2020-06-16,,2020-08-05,50,3.536096,,,22,state,LA
6955,19,ma,2020-06-16,,2020-08-05,50,1.727297,,,25,state,MA
6956,20,md,2020-06-16,,2020-08-05,50,4.231416,,,24,state,MD
6957,21,me,2020-06-16,,2020-08-05,50,1.6741240000000002,,,23,state,ME
6958,22,mi,2020-06-16,,2020-08-05,50,2.169895,,,26,state,MI
6959,23,mn,2020-06-16,,2020-08-05,50,3.4499589999999998,,,27,state,MN
6960,24,mo,2020-06-16,,2020-08-05,50,3.6823910000000004,,,29,state,MO
6961,25,ms,2020-06-16,,2020-08-05,50,5.783014,,,28,state,MS
6962,26,mt,2020-06-16,,2020-08-05,50,1.0063549999999999,,,30,state,MT
6963,27,nc,2020-06-16,,2020-08-05,50,2.999134,,,37,state,NC
6964,28,nd,2020-06-16,,2020-08-05,50,1.269976,,,38,state,ND
6965,29,ne,2020-06-16,,2020-08-05,50,2.735007,,,31,state,NE
6966,30,nh,2020-06-16,,2020-08-05,50,2.729019,,,33,state,NH
6967,31,nj,2020-06-16,,2020-08-05,50,5.594518,,,34,state,NJ
6968,32,nm,2020-06-16,,2020-08-05,50,3.989698,,,35,state,NM
6969,33,nv,2020-06-16,,2020-08-05,50,1.815857,,,32,state,NV
6970,34,ny,2020-06-16,,2020-08-05,50,5.280869,,,36,state,NY
6971,35,oh,2020-06-16,,2020-08-05,50,1.2437719999999999,,,39,state,OH
6972,36,ok,2020-06-16,,2020-08-05,50,2.317368,,,40,state,OK
6973,37,or,2020-06-16,,2020-08-05,50,2.9469,,,41,state,OR
6974,38,pa,2020-06-16,,2020-08-05,50,2.210323,,,42,state,PA
6975,39,ri,2020-06-16,,2020-08-05,50,2.199689,,,44,state,RI
6976,40,sc,2020-06-16,,2020-08-05,50,3.8623480000000003,,,45,state,SC
6977,41,sd,2020-06-16,,2020-08-05,50,1.239602,,,46,state,SD
6978,42,tn,2020-06-16,,2020-08-05,50,3.015359,,,47,state,TN
6979,43,tx,2020-06-16,,2020-08-05,50,6.431583,,,48,state,TX
6980,44,ut,2020-06-16,,2020-08-05,50,2.0341099999999996,,,49,state,UT
6981,45,va,2020-06-16,,2020-08-05,50,3.236149,,,51,state,VA
6982,46,vt,2020-06-16,,2020-08-05,50,1.501793,,,50,state,VT
6983,47,wa,2020-06-16,,2020-08-05,50,1.5156889999999998,,,53,state,WA
6984,48,wi,2020-06-16,,2020-08-05,50,2.078081,,,55,state,WI
6985,49,wv,2020-06-16,,2020-08-05,50,0.9665020000000001,,,54,state,WV
6986,50,wy,2020-06-16,,2020-08-05,50,0.67073,,,56,state,WY
6987,0,ak,2020-06-17,,2020-08-05,49,7.234917,,,02,state,AK
6988,1,al,2020-06-17,,2020-08-05,49,3.9242220000000003,,,01,state,AL
6989,2,ar,2020-06-17,,2020-08-05,49,4.386643,,,05,state,AR
6990,3,az,2020-06-17,,2020-08-05,49,4.259155000000001,,,04,state,AZ
6991,4,ca,2020-06-17,,2020-08-05,49,3.310721,,,06,state,CA
6992,5,co,2020-06-17,,2020-08-05,49,3.6198379999999997,,,08,state,CO
6993,6,ct,2020-06-17,,2020-08-05,49,4.222576,,,09,state,CT
6994,7,dc,2020-06-17,,2020-08-05,49,8.073948,,,11,state,DC
6995,8,de,2020-06-17,,2020-08-05,49,2.615018,,,10,state,DE
6996,9,fl,2020-06-17,,2020-08-05,49,4.240609,,,12,state,FL
6997,10,ga,2020-06-17,,2020-08-05,49,3.161918,,,13,state,GA
6998,11,hi,2020-06-17,,2020-08-05,49,0.350616,,,15,state,HI
6999,12,ia,2020-06-17,,2020-08-05,49,0.806055,,,19,state,IA
7000,13,id,2020-06-17,,2020-08-05,49,0.930106,,,16,state,ID
7001,14,il,2020-06-17,,2020-08-05,49,3.3814879999999996,,,17,state,IL
7002,15,in,2020-06-17,,2020-08-05,49,2.617257,,,18,state,IN
7003,16,ks,2020-06-17,,2020-08-05,49,1.5123950000000002,,,20,state,KS
7004,17,ky,2020-06-17,,2020-08-05,49,2.441937,,,21,state,KY
7005,18,la,2020-06-17,,2020-08-05,49,3.636317,,,22,state,LA
7006,19,ma,2020-06-17,,2020-08-05,49,2.007889,,,25,state,MA
7007,20,md,2020-06-17,,2020-08-05,49,4.207533,,,24,state,MD
7008,21,me,2020-06-17,,2020-08-05,49,1.577956,,,23,state,ME
7009,22,mi,2020-06-17,,2020-08-05,49,2.182022,,,26,state,MI
7010,23,mn,2020-06-17,,2020-08-05,49,3.2991589999999995,,,27,state,MN
7011,24,mo,2020-06-17,,2020-08-05,49,3.8089989999999996,,,29,state,MO
7012,25,ms,2020-06-17,,2020-08-05,49,5.613407,,,28,state,MS
7013,26,mt,2020-06-17,,2020-08-05,49,0.822693,,,30,state,MT
7014,27,nc,2020-06-17,,2020-08-05,49,3.138504,,,37,state,NC
7015,28,nd,2020-06-17,,2020-08-05,49,1.137367,,,38,state,ND
7016,29,ne,2020-06-17,,2020-08-05,49,2.689041,,,31,state,NE
7017,30,nh,2020-06-17,,2020-08-05,49,2.62716,,,33,state,NH
7018,31,nj,2020-06-17,,2020-08-05,49,5.631191,,,34,state,NJ
7019,32,nm,2020-06-17,,2020-08-05,49,3.5335919999999996,,,35,state,NM
7020,33,nv,2020-06-17,,2020-08-05,49,1.7001849999999998,,,32,state,NV
7021,34,ny,2020-06-17,,2020-08-05,49,5.38298,,,36,state,NY
7022,35,oh,2020-06-17,,2020-08-05,49,1.238748,,,39,state,OH
7023,36,ok,2020-06-17,,2020-08-05,49,2.345829,,,40,state,OK
7024,37,or,2020-06-17,,2020-08-05,49,2.745272,,,41,state,OR
7025,38,pa,2020-06-17,,2020-08-05,49,2.2254169999999998,,,42,state,PA
7026,39,ri,2020-06-17,,2020-08-05,49,2.2867830000000002,,,44,state,RI
7027,40,sc,2020-06-17,,2020-08-05,49,3.940817,,,45,state,SC
7028,41,sd,2020-06-17,,2020-08-05,49,1.48167,,,46,state,SD
7029,42,tn,2020-06-17,,2020-08-05,49,2.836941,,,47,state,TN
7030,43,tx,2020-06-17,,2020-08-05,49,6.941355000000001,,,48,state,TX
7031,44,ut,2020-06-17,,2020-08-05,49,1.9702959999999998,,,49,state,UT
7032,45,va,2020-06-17,,2020-08-05,49,3.2570240000000004,,,51,state,VA
7033,46,vt,2020-06-17,,2020-08-05,49,1.7716439999999998,,,50,state,VT
7034,47,wa,2020-06-17,,2020-08-05,49,1.4706540000000001,,,53,state,WA
7035,48,wi,2020-06-17,,2020-08-05,49,2.038484,,,55,state,WI
7036,49,wv,2020-06-17,,2020-08-05,49,0.965508,,,54,state,WV
7037,50,wy,2020-06-17,,2020-08-05,49,1.199078,,,56,state,WY
7038,0,ak,2020-06-18,,2020-08-05,48,7.459982000000001,,,02,state,AK
7039,1,al,2020-06-18,,2020-08-05,48,3.918282,,,01,state,AL
7040,2,ar,2020-06-18,,2020-08-05,48,4.297041,,,05,state,AR
7041,3,az,2020-06-18,,2020-08-05,48,4.5441769999999995,,,04,state,AZ
7042,4,ca,2020-06-18,,2020-08-05,48,3.347778,,,06,state,CA
7043,5,co,2020-06-18,,2020-08-05,48,3.4345980000000003,,,08,state,CO
7044,6,ct,2020-06-18,,2020-08-05,48,4.152176,,,09,state,CT
7045,7,dc,2020-06-18,,2020-08-05,48,7.889301,,,11,state,DC
7046,8,de,2020-06-18,,2020-08-05,48,2.4078880000000003,,,10,state,DE
7047,9,fl,2020-06-18,,2020-08-05,48,4.518185,,,12,state,FL
7048,10,ga,2020-06-18,,2020-08-05,48,3.136768,,,13,state,GA
7049,11,hi,2020-06-18,,2020-08-05,48,0.361425,,,15,state,HI
7050,12,ia,2020-06-18,,2020-08-05,48,0.833257,,,19,state,IA
7051,13,id,2020-06-18,,2020-08-05,48,1.1874559999999998,,,16,state,ID
7052,14,il,2020-06-18,,2020-08-05,48,3.326168,,,17,state,IL
7053,15,in,2020-06-18,,2020-08-05,48,2.672005,,,18,state,IN
7054,16,ks,2020-06-18,,2020-08-05,48,1.5913959999999998,,,20,state,KS
7055,17,ky,2020-06-18,,2020-08-05,48,2.560885,,,21,state,KY
7056,18,la,2020-06-18,,2020-08-05,48,3.997376,,,22,state,LA
7057,19,ma,2020-06-18,,2020-08-05,48,2.180032,,,25,state,MA
7058,20,md,2020-06-18,,2020-08-05,48,4.10752,,,24,state,MD
7059,21,me,2020-06-18,,2020-08-05,48,1.504143,,,23,state,ME
7060,22,mi,2020-06-18,,2020-08-05,48,2.090476,,,26,state,MI
7061,23,mn,2020-06-18,,2020-08-05,48,3.3602730000000003,,,27,state,MN
7062,24,mo,2020-06-18,,2020-08-05,48,3.9776480000000003,,,29,state,MO
7063,25,ms,2020-06-18,,2020-08-05,48,5.777565,,,28,state,MS
7064,26,mt,2020-06-18,,2020-08-05,48,0.9349930000000001,,,30,state,MT
7065,27,nc,2020-06-18,,2020-08-05,48,2.946734,,,37,state,NC
7066,28,nd,2020-06-18,,2020-08-05,48,1.171642,,,38,state,ND
7067,29,ne,2020-06-18,,2020-08-05,48,2.6461959999999998,,,31,state,NE
7068,30,nh,2020-06-18,,2020-08-05,48,2.539756,,,33,state,NH
7069,31,nj,2020-06-18,,2020-08-05,48,5.6390839999999995,,,34,state,NJ
7070,32,nm,2020-06-18,,2020-08-05,48,3.48567,,,35,state,NM
7071,33,nv,2020-06-18,,2020-08-05,48,1.635462,,,32,state,NV
7072,34,ny,2020-06-18,,2020-08-05,48,5.640042,,,36,state,NY
7073,35,oh,2020-06-18,,2020-08-05,48,1.257406,,,39,state,OH
7074,36,ok,2020-06-18,,2020-08-05,48,2.685014,,,40,state,OK
7075,37,or,2020-06-18,,2020-08-05,48,2.783905,,,41,state,OR
7076,38,pa,2020-06-18,,2020-08-05,48,2.38308,,,42,state,PA
7077,39,ri,2020-06-18,,2020-08-05,48,2.667564,,,44,state,RI
7078,40,sc,2020-06-18,,2020-08-05,48,3.9934519999999996,,,45,state,SC
7079,41,sd,2020-06-18,,2020-08-05,48,1.601936,,,46,state,SD
7080,42,tn,2020-06-18,,2020-08-05,48,2.821266,,,47,state,TN
7081,43,tx,2020-06-18,,2020-08-05,48,7.768744,,,48,state,TX
7082,44,ut,2020-06-18,,2020-08-05,48,1.8657740000000003,,,49,state,UT
7083,45,va,2020-06-18,,2020-08-05,48,3.2552779999999997,,,51,state,VA
7084,46,vt,2020-06-18,,2020-08-05,48,2.4672009999999998,,,50,state,VT
7085,47,wa,2020-06-18,,2020-08-05,48,1.379474,,,53,state,WA
7086,48,wi,2020-06-18,,2020-08-05,48,1.907784,,,55,state,WI
7087,49,wv,2020-06-18,,2020-08-05,48,0.9946299999999999,,,54,state,WV
7088,50,wy,2020-06-18,,2020-08-05,48,1.5219610000000001,,,56,state,WY
7089,0,ak,2020-06-19,,2020-08-05,47,7.677919999999999,,,02,state,AK
7090,1,al,2020-06-19,,2020-08-05,47,3.942871,,,01,state,AL
7091,2,ar,2020-06-19,,2020-08-05,47,4.334862,,,05,state,AR
7092,3,az,2020-06-19,,2020-08-05,47,4.968943,,,04,state,AZ
7093,4,ca,2020-06-19,,2020-08-05,47,3.4800089999999995,,,06,state,CA
7094,5,co,2020-06-19,,2020-08-05,47,3.220718,,,08,state,CO
7095,6,ct,2020-06-19,,2020-08-05,47,4.072044,,,09,state,CT
7096,7,dc,2020-06-19,,2020-08-05,47,7.8337270000000006,,,11,state,DC
7097,8,de,2020-06-19,,2020-08-05,47,2.656892,,,10,state,DE
7098,9,fl,2020-06-19,,2020-08-05,47,4.963126,,,12,state,FL
7099,10,ga,2020-06-19,,2020-08-05,47,3.152356,,,13,state,GA
7100,11,hi,2020-06-19,,2020-08-05,47,0.446366,,,15,state,HI
7101,12,ia,2020-06-19,,2020-08-05,47,0.835571,,,19,state,IA
7102,13,id,2020-06-19,,2020-08-05,47,1.183583,,,16,state,ID
7103,14,il,2020-06-19,,2020-08-05,47,3.2966330000000004,,,17,state,IL
7104,15,in,2020-06-19,,2020-08-05,47,2.558882,,,18,state,IN
7105,16,ks,2020-06-19,,2020-08-05,47,1.833466,,,20,state,KS
7106,17,ky,2020-06-19,,2020-08-05,47,2.44901,,,21,state,KY
7107,18,la,2020-06-19,,2020-08-05,47,4.426268,,,22,state,LA
7108,19,ma,2020-06-19,,2020-08-05,47,2.392906,,,25,state,MA
7109,20,md,2020-06-19,,2020-08-05,47,3.940376,,,24,state,MD
7110,21,me,2020-06-19,,2020-08-05,47,1.274937,,,23,state,ME
7111,22,mi,2020-06-19,,2020-08-05,47,2.130177,,,26,state,MI
7112,23,mn,2020-06-19,,2020-08-05,47,3.335353,,,27,state,MN
7113,24,mo,2020-06-19,,2020-08-05,47,4.087865,,,29,state,MO
7114,25,ms,2020-06-19,,2020-08-05,47,5.62772,,,28,state,MS
7115,26,mt,2020-06-19,,2020-08-05,47,1.136439,,,30,state,MT
7116,27,nc,2020-06-19,,2020-08-05,47,2.948799,,,37,state,NC
7117,28,nd,2020-06-19,,2020-08-05,47,1.14839,,,38,state,ND
7118,29,ne,2020-06-19,,2020-08-05,47,2.659349,,,31,state,NE
7119,30,nh,2020-06-19,,2020-08-05,47,2.278324,,,33,state,NH
7120,31,nj,2020-06-19,,2020-08-05,47,5.701994,,,34,state,NJ
7121,32,nm,2020-06-19,,2020-08-05,47,4.448601,,,35,state,NM
7122,33,nv,2020-06-19,,2020-08-05,47,1.552332,,,32,state,NV
7123,34,ny,2020-06-19,,2020-08-05,47,5.764761,,,36,state,NY
7124,35,oh,2020-06-19,,2020-08-05,47,1.2633219999999998,,,39,state,OH
7125,36,ok,2020-06-19,,2020-08-05,47,2.9550549999999998,,,40,state,OK
7126,37,or,2020-06-19,,2020-08-05,47,2.5193209999999997,,,41,state,OR
7127,38,pa,2020-06-19,,2020-08-05,47,2.40112,,,42,state,PA
7128,39,ri,2020-06-19,,2020-08-05,47,2.508973,,,44,state,RI
7129,40,sc,2020-06-19,,2020-08-05,47,4.250679,,,45,state,SC
7130,41,sd,2020-06-19,,2020-08-05,47,1.808935,,,46,state,SD
7131,42,tn,2020-06-19,,2020-08-05,47,2.749782,,,47,state,TN
7132,43,tx,2020-06-19,,2020-08-05,47,8.592848,,,48,state,TX
7133,44,ut,2020-06-19,,2020-08-05,47,2.014593,,,49,state,UT
7134,45,va,2020-06-19,,2020-08-05,47,3.323065,,,51,state,VA
7135,46,vt,2020-06-19,,2020-08-05,47,2.06904,,,50,state,VT
7136,47,wa,2020-06-19,,2020-08-05,47,1.242752,,,53,state,WA
7137,48,wi,2020-06-19,,2020-08-05,47,1.8642279999999998,,,55,state,WI
7138,49,wv,2020-06-19,,2020-08-05,47,1.2213610000000001,,,54,state,WV
7139,50,wy,2020-06-19,,2020-08-05,47,1.496581,,,56,state,WY
7140,0,ak,2020-06-20,,2020-08-05,46,7.619128,,,02,state,AK
7141,1,al,2020-06-20,,2020-08-05,46,4.192964,,,01,state,AL
7142,2,ar,2020-06-20,,2020-08-05,46,4.388401999999999,,,05,state,AR
7143,3,az,2020-06-20,,2020-08-05,46,5.475555,,,04,state,AZ
7144,4,ca,2020-06-20,,2020-08-05,46,3.5148699999999997,,,06,state,CA
7145,5,co,2020-06-20,,2020-08-05,46,3.193069,,,08,state,CO
7146,6,ct,2020-06-20,,2020-08-05,46,3.86396,,,09,state,CT
7147,7,dc,2020-06-20,,2020-08-05,46,7.769773,,,11,state,DC
7148,8,de,2020-06-20,,2020-08-05,46,2.52658,,,10,state,DE
7149,9,fl,2020-06-20,,2020-08-05,46,5.56682,,,12,state,FL
7150,10,ga,2020-06-20,,2020-08-05,46,3.329282,,,13,state,GA
7151,11,hi,2020-06-20,,2020-08-05,46,0.584145,,,15,state,HI
7152,12,ia,2020-06-20,,2020-08-05,46,0.9316459999999999,,,19,state,IA
7153,13,id,2020-06-20,,2020-08-05,46,1.272257,,,16,state,ID
7154,14,il,2020-06-20,,2020-08-05,46,3.317024,,,17,state,IL
7155,15,in,2020-06-20,,2020-08-05,46,2.442128,,,18,state,IN
7156,16,ks,2020-06-20,,2020-08-05,46,2.0112669999999997,,,20,state,KS
7157,17,ky,2020-06-20,,2020-08-05,46,2.495089,,,21,state,KY
7158,18,la,2020-06-20,,2020-08-05,46,4.787294,,,22,state,LA
7159,19,ma,2020-06-20,,2020-08-05,46,2.54094,,,25,state,MA
7160,20,md,2020-06-20,,2020-08-05,46,3.738407,,,24,state,MD
7161,21,me,2020-06-20,,2020-08-05,46,1.132841,,,23,state,ME
7162,22,mi,2020-06-20,,2020-08-05,46,2.7031419999999997,,,26,state,MI
7163,23,mn,2020-06-20,,2020-08-05,46,3.345589,,,27,state,MN
7164,24,mo,2020-06-20,,2020-08-05,46,4.129242,,,29,state,MO
7165,25,ms,2020-06-20,,2020-08-05,46,5.8465,,,28,state,MS
7166,26,mt,2020-06-20,,2020-08-05,46,1.101049,,,30,state,MT
7167,27,nc,2020-06-20,,2020-08-05,46,3.002457,,,37,state,NC
7168,28,nd,2020-06-20,,2020-08-05,46,1.084467,,,38,state,ND
7169,29,ne,2020-06-20,,2020-08-05,46,2.4974119999999997,,,31,state,NE
7170,30,nh,2020-06-20,,2020-08-05,46,2.044299,,,33,state,NH
7171,31,nj,2020-06-20,,2020-08-05,46,5.782042,,,34,state,NJ
7172,32,nm,2020-06-20,,2020-08-05,46,4.769383,,,35,state,NM
7173,33,nv,2020-06-20,,2020-08-05,46,1.52116,,,32,state,NV
7174,34,ny,2020-06-20,,2020-08-05,46,5.745587,,,36,state,NY
7175,35,oh,2020-06-20,,2020-08-05,46,1.335486,,,39,state,OH
7176,36,ok,2020-06-20,,2020-08-05,46,3.254911,,,40,state,OK
7177,37,or,2020-06-20,,2020-08-05,46,2.477545,,,41,state,OR
7178,38,pa,2020-06-20,,2020-08-05,46,2.368877,,,42,state,PA
7179,39,ri,2020-06-20,,2020-08-05,46,2.5912290000000002,,,44,state,RI
7180,40,sc,2020-06-20,,2020-08-05,46,4.604299,,,45,state,SC
7181,41,sd,2020-06-20,,2020-08-05,46,2.017359,,,46,state,SD
7182,42,tn,2020-06-20,,2020-08-05,46,2.852961,,,47,state,TN
7183,43,tx,2020-06-20,,2020-08-05,46,9.262221,,,48,state,TX
7184,44,ut,2020-06-20,,2020-08-05,46,2.3895720000000003,,,49,state,UT
7185,45,va,2020-06-20,,2020-08-05,46,3.412299,,,51,state,VA
7186,46,vt,2020-06-20,,2020-08-05,46,1.87568,,,50,state,VT
7187,47,wa,2020-06-20,,2020-08-05,46,1.279327,,,53,state,WA
7188,48,wi,2020-06-20,,2020-08-05,46,1.809152,,,55,state,WI
7189,49,wv,2020-06-20,,2020-08-05,46,1.445275,,,54,state,WV
7190,50,wy,2020-06-20,,2020-08-05,46,1.419928,,,56,state,WY
7191,0,ak,2020-06-21,,2020-08-05,45,7.4843660000000005,,,02,state,AK
7192,1,al,2020-06-21,,2020-08-05,45,4.723315,,,01,state,AL
7193,2,ar,2020-06-21,,2020-08-05,45,4.449667,,,05,state,AR
7194,3,az,2020-06-21,,2020-08-05,45,6.268998000000001,,,04,state,AZ
7195,4,ca,2020-06-21,,2020-08-05,45,3.6774940000000003,,,06,state,CA
7196,5,co,2020-06-21,,2020-08-05,45,3.773643,,,08,state,CO
7197,6,ct,2020-06-21,,2020-08-05,45,4.3248809999999995,,,09,state,CT
7198,7,dc,2020-06-21,,2020-08-05,45,7.706767,,,11,state,DC
7199,8,de,2020-06-21,,2020-08-05,45,2.361669,,,10,state,DE
7200,9,fl,2020-06-21,,2020-08-05,45,6.690967999999999,,,12,state,FL
7201,10,ga,2020-06-21,,2020-08-05,45,3.832178,,,13,state,GA
7202,11,hi,2020-06-21,,2020-08-05,45,0.665197,,,15,state,HI
7203,12,ia,2020-06-21,,2020-08-05,45,1.2444879999999998,,,19,state,IA
7204,13,id,2020-06-21,,2020-08-05,45,1.330331,,,16,state,ID
7205,14,il,2020-06-21,,2020-08-05,45,3.223753,,,17,state,IL
7206,15,in,2020-06-21,,2020-08-05,45,3.0532369999999998,,,18,state,IN
7207,16,ks,2020-06-21,,2020-08-05,45,2.051348,,,20,state,KS
7208,17,ky,2020-06-21,,2020-08-05,45,3.106996,,,21,state,KY
7209,18,la,2020-06-21,,2020-08-05,45,5.606977,,,22,state,LA
7210,19,ma,2020-06-21,,2020-08-05,45,2.461784,,,25,state,MA
7211,20,md,2020-06-21,,2020-08-05,45,3.828963,,,24,state,MD
7212,21,me,2020-06-21,,2020-08-05,45,1.10273,,,23,state,ME
7213,22,mi,2020-06-21,,2020-08-05,45,2.539814,,,26,state,MI
7214,23,mn,2020-06-21,,2020-08-05,45,3.4095419999999996,,,27,state,MN
7215,24,mo,2020-06-21,,2020-08-05,45,4.532306,,,29,state,MO
7216,25,ms,2020-06-21,,2020-08-05,45,6.778383,,,28,state,MS
7217,26,mt,2020-06-21,,2020-08-05,45,1.097552,,,30,state,MT
7218,27,nc,2020-06-21,,2020-08-05,45,3.3633800000000003,,,37,state,NC
7219,28,nd,2020-06-21,,2020-08-05,45,1.070087,,,38,state,ND
7220,29,ne,2020-06-21,,2020-08-05,45,2.707193,,,31,state,NE
7221,30,nh,2020-06-21,,2020-08-05,45,1.881009,,,33,state,NH
7222,31,nj,2020-06-21,,2020-08-05,45,5.460659,,,34,state,NJ
7223,32,nm,2020-06-21,,2020-08-05,45,4.7456830000000005,,,35,state,NM
7224,33,nv,2020-06-21,,2020-08-05,45,1.619445,,,32,state,NV
7225,34,ny,2020-06-21,,2020-08-05,45,5.391999,,,36,state,NY
7226,35,oh,2020-06-21,,2020-08-05,45,1.36389,,,39,state,OH
7227,36,ok,2020-06-21,,2020-08-05,45,3.915425,,,40,state,OK
7228,37,or,2020-06-21,,2020-08-05,45,2.832507,,,41,state,OR
7229,38,pa,2020-06-21,,2020-08-05,45,2.4620990000000003,,,42,state,PA
7230,39,ri,2020-06-21,,2020-08-05,45,2.3600470000000002,,,44,state,RI
7231,40,sc,2020-06-21,,2020-08-05,45,5.181291000000001,,,45,state,SC
7232,41,sd,2020-06-21,,2020-08-05,45,1.9771310000000002,,,46,state,SD
7233,42,tn,2020-06-21,,2020-08-05,45,3.3549510000000002,,,47,state,TN
7234,43,tx,2020-06-21,,2020-08-05,45,9.917539,,,48,state,TX
7235,44,ut,2020-06-21,,2020-08-05,45,2.545584,,,49,state,UT
7236,45,va,2020-06-21,,2020-08-05,45,4.103154,,,51,state,VA
7237,46,vt,2020-06-21,,2020-08-05,45,1.760456,,,50,state,VT
7238,47,wa,2020-06-21,,2020-08-05,45,1.255374,,,53,state,WA
7239,48,wi,2020-06-21,,2020-08-05,45,1.8830740000000001,,,55,state,WI
7240,49,wv,2020-06-21,,2020-08-05,45,1.621781,,,54,state,WV
7241,50,wy,2020-06-21,,2020-08-05,45,1.331545,,,56,state,WY
7242,0,ak,2020-06-22,,2020-08-05,44,7.388775999999999,,,02,state,AK
7243,1,al,2020-06-22,,2020-08-05,44,4.641304,,,01,state,AL
7244,2,ar,2020-06-22,,2020-08-05,44,4.474673999999999,,,05,state,AR
7245,3,az,2020-06-22,,2020-08-05,44,7.249433,,,04,state,AZ
7246,4,ca,2020-06-22,,2020-08-05,44,4.0019800000000005,,,06,state,CA
7247,5,co,2020-06-22,,2020-08-05,44,4.469380999999999,,,08,state,CO
7248,6,ct,2020-06-22,,2020-08-05,44,4.878118,,,09,state,CT
7249,7,dc,2020-06-22,,2020-08-05,44,7.7321029999999995,,,11,state,DC
7250,8,de,2020-06-22,,2020-08-05,44,2.191965,,,10,state,DE
7251,9,fl,2020-06-22,,2020-08-05,44,7.3950309999999995,,,12,state,FL
7252,10,ga,2020-06-22,,2020-08-05,44,3.816907,,,13,state,GA
7253,11,hi,2020-06-22,,2020-08-05,44,0.591839,,,15,state,HI
7254,12,ia,2020-06-22,,2020-08-05,44,1.552322,,,19,state,IA
7255,13,id,2020-06-22,,2020-08-05,44,1.4875610000000001,,,16,state,ID
7256,14,il,2020-06-22,,2020-08-05,44,3.702554,,,17,state,IL
7257,15,in,2020-06-22,,2020-08-05,44,3.504928,,,18,state,IN
7258,16,ks,2020-06-22,,2020-08-05,44,2.132404,,,20,state,KS
7259,17,ky,2020-06-22,,2020-08-05,44,4.199428,,,21,state,KY
7260,18,la,2020-06-22,,2020-08-05,44,5.766358,,,22,state,LA
7261,19,ma,2020-06-22,,2020-08-05,44,2.146168,,,25,state,MA
7262,20,md,2020-06-22,,2020-08-05,44,4.185249,,,24,state,MD
7263,21,me,2020-06-22,,2020-08-05,44,1.142456,,,23,state,ME
7264,22,mi,2020-06-22,,2020-08-05,44,2.4840470000000003,,,26,state,MI
7265,23,mn,2020-06-22,,2020-08-05,44,3.293501,,,27,state,MN
7266,24,mo,2020-06-22,,2020-08-05,44,5.343749,,,29,state,MO
7267,25,ms,2020-06-22,,2020-08-05,44,6.819225,,,28,state,MS
7268,26,mt,2020-06-22,,2020-08-05,44,1.132276,,,30,state,MT
7269,27,nc,2020-06-22,,2020-08-05,44,3.673092,,,37,state,NC
7270,28,nd,2020-06-22,,2020-08-05,44,1.076466,,,38,state,ND
7271,29,ne,2020-06-22,,2020-08-05,44,2.7703349999999998,,,31,state,NE
7272,30,nh,2020-06-22,,2020-08-05,44,2.3748240000000003,,,33,state,NH
7273,31,nj,2020-06-22,,2020-08-05,44,5.168737,,,34,state,NJ
7274,32,nm,2020-06-22,,2020-08-05,44,4.5900870000000005,,,35,state,NM
7275,33,nv,2020-06-22,,2020-08-05,44,1.8014849999999998,,,32,state,NV
7276,34,ny,2020-06-22,,2020-08-05,44,5.7180230000000005,,,36,state,NY
7277,35,oh,2020-06-22,,2020-08-05,44,1.391357,,,39,state,OH
7278,36,ok,2020-06-22,,2020-08-05,44,4.071661,,,40,state,OK
7279,37,or,2020-06-22,,2020-08-05,44,2.980065,,,41,state,OR
7280,38,pa,2020-06-22,,2020-08-05,44,2.503882,,,42,state,PA
7281,39,ri,2020-06-22,,2020-08-05,44,2.572299,,,44,state,RI
7282,40,sc,2020-06-22,,2020-08-05,44,5.828578,,,45,state,SC
7283,41,sd,2020-06-22,,2020-08-05,44,1.9162709999999998,,,46,state,SD
7284,42,tn,2020-06-22,,2020-08-05,44,3.4617949999999995,,,47,state,TN
7285,43,tx,2020-06-22,,2020-08-05,44,9.953813,,,48,state,TX
7286,44,ut,2020-06-22,,2020-08-05,44,2.8433040000000003,,,49,state,UT
7287,45,va,2020-06-22,,2020-08-05,44,4.338158999999999,,,51,state,VA
7288,46,vt,2020-06-22,,2020-08-05,44,1.623579,,,50,state,VT
7289,47,wa,2020-06-22,,2020-08-05,44,1.244717,,,53,state,WA
7290,48,wi,2020-06-22,,2020-08-05,44,2.305903,,,55,state,WI
7291,49,wv,2020-06-22,,2020-08-05,44,1.732188,,,54,state,WV
7292,50,wy,2020-06-22,,2020-08-05,44,1.229867,,,56,state,WY
7293,0,ak,2020-06-23,,2020-08-05,43,6.812191,,,02,state,AK
7294,1,al,2020-06-23,,2020-08-05,43,4.927746,,,01,state,AL
7295,2,ar,2020-06-23,,2020-08-05,43,4.860129,,,05,state,AR
7296,3,az,2020-06-23,,2020-08-05,43,7.214017999999999,,,04,state,AZ
7297,4,ca,2020-06-23,,2020-08-05,43,4.0966510000000005,,,06,state,CA
7298,5,co,2020-06-23,,2020-08-05,43,4.437189,,,08,state,CO
7299,6,ct,2020-06-23,,2020-08-05,43,4.786314,,,09,state,CT
